downcast,hour,min,sec,s/1000,Type1,Type2,Type3,Type4,Type5,Type1_wotail,Type2_wotail,Type3_wotail
3,0,28,52,475,1,0,0,0,0,0,0,0
3,0,28,53,558,1,0,0,0,0,0,0,0
3,0,28,54,983,0,0,0,0,0,1,0,0
3,0,28,56,236,0,0,0,0,0,1,0,0
3,0,28,56,692,1,0,0,0,0,0,0,0
3,0,29,0,234,1,0,0,0,0,0,0,0
3,0,29,0,866,1,0,0,0,0,0,0,0
3,0,29,0,982,0,0,0,0,0,0,1,0
3,0,29,3,286,1,0,0,0,0,0,0,0
3,0,29,7,145,0,0,0,0,0,1,0,0
3,0,29,7,548,0,0,0,0,0,1,0,0
3,0,29,8,67,0,0,0,0,0,1,0,0
3,0,29,9,161,0,0,1,0,0,0,0,0
3,0,29,12,99,0,0,0,0,0,1,0,0
3,0,29,13,654,0,0,0,0,0,1,0,0
3,0,29,17,740,1,0,0,0,0,0,0,0
3,0,29,18,715,1,0,0,0,0,0,0,0
3,0,29,20,836,0,0,0,0,0,1,0,0
3,0,29,21,582,0,0,0,0,0,1,0,0
3,0,29,21,754,0,0,0,1,0,0,0,0
3,0,29,22,41,0,0,0,0,0,1,0,0
3,0,29,23,761,1,0,0,0,0,0,0,0
3,0,29,25,424,0,0,0,0,0,1,0,0
3,0,29,32,477,0,1,0,0,0,0,0,0
3,0,29,33,280,1,0,0,0,0,0,0,0
3,0,29,36,620,0,0,0,0,0,0,1,0
3,0,29,37,197,0,0,0,0,0,1,0,0
3,0,29,39,388,0,0,0,0,0,1,0,0
3,0,29,42,674,0,0,0,0,0,0,1,0
3,0,29,44,116,0,0,0,0,0,1,0,0
3,0,29,44,289,1,0,0,0,0,0,0,0
3,0,29,44,750,0,0,0,0,0,1,0,0
3,0,29,46,18,0,0,0,0,0,0,1,0
3,0,29,49,478,0,0,0,1,0,0,0,0
3,0,29,49,997,0,1,0,0,0,0,0,0
3,0,29,51,92,0,0,0,0,0,1,0,0
3,0,29,53,684,0,0,0,1,0,0,0,0
3,0,29,59,41,0,0,0,1,0,0,0,0
3,0,30,0,712,0,0,0,0,0,1,0,0
3,0,30,1,691,0,0,1,0,0,0,0,0
3,0,30,1,749,0,0,0,0,0,1,0,0
3,0,30,1,922,1,0,0,0,0,0,0,0
3,0,30,3,304,0,1,0,0,0,0,0,0
3,0,30,4,456,0,0,0,0,0,1,0,0
3,0,30,6,991,0,0,0,0,0,1,0,0
3,0,30,7,739,0,0,1,0,0,0,0,0
3,0,30,8,720,1,0,0,0,0,0,0,0
3,0,30,11,502,1,0,0,0,0,0,0,0
3,0,30,12,488,1,0,0,0,0,0,0,0
3,0,30,16,778,0,0,0,0,0,1,0,0
3,0,30,17,184,1,0,0,0,0,0,0,0
3,0,30,23,212,0,0,0,0,0,0,1,0
3,0,30,29,362,1,0,0,0,0,0,0,0
3,0,30,32,216,0,1,0,0,0,0,0,0
3,0,30,40,779,0,1,0,0,0,0,0,0
3,0,30,45,832,0,1,0,0,0,0,0,0
3,0,30,51,719,1,0,0,0,0,0,0,0
3,0,30,52,7,1,0,0,0,0,0,0,0
3,0,30,52,642,0,1,0,0,0,0,0,0
3,0,30,57,951,0,1,0,0,0,0,0,0
3,0,30,59,798,0,0,0,0,0,1,0,0
3,0,31,4,634,1,0,0,0,0,0,0,0
3,0,31,10,216,1,0,0,0,0,0,0,0
3,0,31,14,820,0,2,0,0,0,0,0,0
3,0,31,22,781,1,0,0,0,0,0,0,0
3,0,31,26,188,0,0,0,0,0,1,0,0
3,0,31,34,390,0,0,0,0,0,1,0,0
3,0,32,8,266,0,0,1,0,0,0,0,0
3,0,32,9,708,0,0,0,0,0,1,0,0
3,0,32,46,251,1,0,0,0,0,0,0,0
3,0,33,10,112,0,0,0,1,0,0,0,0
3,0,33,41,828,1,0,0,0,0,0,0,0
3,0,33,52,843,1,0,0,0,0,0,0,0
3,0,33,56,437,0,0,0,1,0,0,0,0
3,0,34,21,822,0,0,0,1,0,0,0,0
3,0,35,10,400,1,0,0,0,0,0,0,0
3,0,35,35,782,0,0,0,0,0,1,0,0
3,0,35,53,200,1,0,0,0,0,0,0,0
3,0,36,20,74,1,0,0,0,0,0,0,0
3,0,36,34,752,0,1,0,0,0,0,0,0
4,0,45,18,789,0,0,0,0,0,1,0,0
4,0,45,22,316,1,0,0,0,0,0,0,0
4,0,45,24,974,0,0,0,0,0,1,0,0
4,0,45,31,626,0,0,0,0,0,0,1,0
4,0,45,34,364,0,0,0,0,0,1,0,0
4,0,45,37,557,0,1,0,0,0,0,0,0
4,0,45,38,869,0,0,0,0,0,1,0,0
4,0,45,58,380,0,0,0,0,0,1,0,0
4,0,46,2,221,1,0,0,0,0,0,0,0
4,0,46,3,487,1,0,0,0,0,0,0,0
4,0,46,3,832,0,0,0,0,0,1,0,0
4,0,46,4,523,0,0,0,0,0,1,0,0
4,0,46,4,581,1,0,0,0,0,0,0,0
4,0,46,5,616,0,1,0,0,0,0,0,0
4,0,46,7,976,1,0,0,0,0,0,0,0
4,0,46,9,185,0,0,0,0,0,1,0,0
4,0,46,14,537,0,0,0,0,0,1,0,0
4,0,46,18,795,1,0,0,0,0,0,0,0
4,0,46,19,257,0,0,0,0,0,1,0,0
4,0,46,37,425,0,1,0,0,0,0,0,0
4,0,46,48,850,0,0,1,0,0,0,0,0
4,0,46,55,526,0,0,0,0,0,0,1,0
4,0,46,58,331,0,0,0,0,0,1,0,0
4,0,47,0,903,0,1,0,0,0,0,0,0
4,0,47,19,212,0,1,0,0,0,0,0,0
4,0,47,23,21,0,0,0,0,0,1,0,0
4,0,47,28,850,1,0,0,0,0,0,0,0
4,0,47,39,990,1,0,0,0,0,0,0,0
4,0,47,45,560,0,1,0,0,0,0,0,0
4,0,47,48,947,0,1,0,0,0,0,0,0
4,0,47,58,973,0,0,1,0,0,0,0,0
4,0,48,1,780,0,0,1,0,0,0,0,0
4,0,48,6,516,0,0,0,0,0,1,0,0
4,0,48,32,177,0,0,1,0,0,0,0,0
4,0,48,38,21,0,0,1,0,0,0,0,0
4,0,49,8,297,0,0,1,0,0,0,0,0
4,0,49,11,959,0,0,1,0,0,0,0,0
4,0,49,14,244,0,0,1,0,0,0,0,0
4,0,49,39,95,0,0,0,0,0,1,0,0
4,0,49,52,613,1,0,0,0,0,0,0,0
4,0,50,8,35,0,0,0,0,0,0,1,0
4,0,50,44,23,0,1,0,0,0,0,0,0
4,0,51,18,209,0,0,1,0,0,0,0,0
4,0,51,29,393,0,1,0,0,0,0,0,0
4,0,51,45,246,1,0,0,0,0,0,0,0
4,0,52,22,211,1,0,0,0,0,0,0,0
4,0,52,26,90,1,0,0,0,0,0,0,0
4,0,52,33,284,0,1,0,0,0,0,0,0
4,0,53,5,904,0,0,0,0,0,0,1,0
5,1,1,27,350,0,0,0,0,0,1,0,0
5,1,1,28,695,0,0,0,0,0,1,0,0
5,1,1,33,82,0,0,0,0,0,1,0,0
5,1,1,34,486,0,0,0,0,0,1,0,0
5,1,1,34,837,1,0,0,0,0,0,0,0
5,1,1,35,188,1,0,0,0,0,0,0,0
5,1,1,35,597,1,0,0,0,0,0,0,0
5,1,1,36,475,1,0,0,0,0,0,0,0
5,1,1,36,767,0,0,0,0,0,1,0,0
5,1,1,38,405,0,0,0,0,0,1,0,0
5,1,1,40,899,1,0,0,0,0,0,0,0
5,1,1,43,944,0,0,0,0,0,1,0,0
5,1,1,45,495,1,0,0,0,0,0,0,0
5,1,1,46,645,1,0,0,0,0,0,0,0
5,1,1,46,759,0,0,0,0,0,1,0,0
5,1,1,48,424,1,0,0,0,0,0,0,0
5,1,1,48,942,1,0,0,0,0,0,0,0
5,1,1,52,503,1,0,0,0,0,0,0,0
5,1,1,53,307,0,0,0,0,0,1,0,0
5,1,1,53,480,0,0,0,0,0,1,0,0
5,1,1,54,54,1,0,0,0,0,0,0,0
5,1,1,54,456,1,0,0,0,0,0,0,0
5,1,1,55,88,1,0,0,0,0,0,0,0
5,1,2,1,996,1,0,0,0,0,0,0,0
5,1,2,2,754,0,0,0,0,0,1,0,0
5,1,2,3,686,1,0,0,0,0,0,0,0
5,1,2,3,861,1,0,0,0,0,0,0,0
5,1,2,4,94,0,0,1,0,0,0,0,0
5,1,2,4,211,1,0,0,0,0,0,0,0
5,1,2,5,668,0,0,0,0,0,1,0,0
5,1,2,6,833,0,0,0,0,0,1,0,0
5,1,2,8,174,1,0,0,0,0,0,0,0
5,1,2,14,761,1,0,0,0,0,0,0,0
5,1,2,20,386,0,0,0,0,0,1,0,0
5,1,2,25,308,0,0,0,0,0,1,0,0
5,1,2,28,940,1,0,0,0,0,0,0,0
5,1,2,30,933,0,1,0,0,0,0,0,0
5,1,2,37,481,0,0,0,0,0,1,0,0
5,1,2,39,409,1,0,0,0,0,0,0,0
5,1,3,40,578,1,0,0,0,0,0,0,0
5,1,3,46,247,1,0,0,0,0,0,0,0
5,1,3,47,7,0,0,0,0,0,1,0,0
5,1,3,50,964,0,0,1,0,0,0,0,0
5,1,3,52,986,0,0,0,1,0,0,0,0
5,1,3,56,163,0,1,0,0,0,0,0,0
5,1,3,56,278,0,1,0,0,0,0,0,0
5,1,3,1,14,0,0,0,0,0,1,0,0
5,1,3,1,130,0,1,0,0,0,0,0,0
5,1,3,2,227,1,0,0,0,0,0,0,0
5,1,3,8,875,0,1,0,0,0,0,0,0
5,1,3,15,72,1,0,0,0,0,0,0,0
5,1,3,23,876,0,0,0,0,0,1,0,0
5,1,3,29,4,0,1,0,0,0,0,0,0
5,1,3,30,214,0,0,0,0,0,1,0,0
5,1,3,32,57,1,0,0,0,0,0,0,0
5,1,3,40,352,1,0,0,0,0,0,0,0
5,1,3,48,949,1,0,0,0,0,0,0,0
5,1,3,50,449,0,0,0,0,0,0,1,0
5,1,3,52,585,0,0,0,0,0,0,1,0
5,1,4,14,515,0,0,0,0,0,0,1,0
5,1,4,15,317,0,0,0,0,0,1,0,0
5,1,4,16,120,1,0,0,0,0,0,0,0
5,1,4,24,425,1,0,0,0,0,0,0,0
5,1,4,38,593,0,1,0,0,0,0,0,0
5,1,4,46,768,0,0,1,0,0,0,0,0
5,1,4,52,365,1,0,0,0,0,0,0,0
5,1,5,6,182,0,0,1,0,0,0,0,0
5,1,5,17,435,1,0,0,0,0,0,0,0
5,1,5,25,294,0,0,1,0,0,0,0,0
5,1,5,43,538,1,0,0,0,0,0,0,0
5,1,6,8,473,0,0,0,0,0,0,1,0
5,1,6,20,937,1,0,0,0,0,0,0,0
5,1,6,38,351,1,0,0,0,0,0,0,0
5,1,6,47,138,0,1,0,0,0,0,0,0
5,1,6,51,12,0,0,0,0,1,0,0,0
5,1,7,12,526,1,0,0,0,0,0,0,0
5,1,7,13,162,1,0,0,0,0,0,0,0
5,1,7,13,394,1,0,0,0,0,0,0,0
5,1,7,22,999,1,0,0,0,0,0,0,0
5,1,7,32,467,1,0,0,0,0,0,0,0
5,1,8,4,12,0,0,0,0,0,0,1,0
5,1,8,5,696,1,0,0,0,0,0,0,0
5,1,8,7,613,1,0,0,0,0,0,0,0
5,1,8,27,263,0,1,0,0,0,0,0,0
6,1,17,16,900,1,0,0,0,0,0,0,0
6,1,17,19,520,1,0,0,0,0,0,0,0
6,1,17,23,49,1,0,0,0,0,0,0,0
6,1,17,24,149,1,0,0,0,0,0,0,0
6,1,17,26,753,1,0,0,0,0,0,0,0
6,1,17,28,720,1,0,0,0,0,0,0,0
6,1,17,29,183,1,0,0,0,0,0,0,0
6,1,17,30,225,0,0,0,0,0,1,0,0
6,1,17,31,440,1,0,0,0,0,0,0,0
6,1,17,32,424,1,0,0,0,0,0,0,0
6,1,17,32,713,1,0,0,0,0,0,0,0
6,1,17,33,986,1,0,0,0,0,0,0,0
6,1,17,42,969,0,0,0,0,0,1,0,0
6,1,17,45,113,1,0,0,0,0,0,0,0
6,1,17,48,534,1,0,0,0,0,0,0,0
6,1,17,48,765,1,0,0,0,0,0,0,0
6,1,17,52,878,0,0,0,0,0,1,0,0
6,1,17,54,807,0,0,0,0,0,1,0,0
6,1,17,54,977,1,0,0,0,0,0,0,0
6,1,17,58,210,0,1,0,0,0,0,0,0
6,1,18,1,386,0,0,1,0,0,0,0,0
6,1,18,34,197,1,0,0,0,0,0,0,0
6,1,18,59,304,1,0,0,0,0,0,0,0
6,1,19,27,182,0,1,0,0,0,0,0,0
6,1,19,47,159,0,0,0,1,0,0,0,0
6,1,19,50,376,0,0,0,1,0,0,0,0
6,1,19,50,951,0,0,1,0,0,0,0,0
6,1,19,58,452,0,0,1,0,0,0,0,0
6,1,20,0,131,0,0,1,0,0,0,0,0
6,1,20,0,594,0,0,1,0,0,0,0,0
6,1,20,23,994,0,0,0,1,0,0,0,0
6,1,20,32,235,1,0,0,0,0,0,0,0
6,1,20,43,806,0,0,1,0,0,0,0,0
6,1,21,4,782,0,1,0,0,0,0,0,0
6,1,21,6,904,0,1,0,0,0,0,0,0
6,1,22,17,839,0,0,0,0,0,1,0,0
6,1,22,19,108,0,0,0,0,0,0,0,1
6,1,22,20,724,1,0,0,0,0,0,0,0
6,1,22,33,616,1,0,0,0,0,0,0,0
6,1,22,50,702,0,0,0,0,0,1,0,0
6,1,23,3,419,0,1,0,0,0,0,0,0
6,1,23,22,3,0,0,0,0,0,1,0,0
6,1,23,25,125,1,0,0,0,0,0,0,0
6,1,23,29,634,0,1,0,0,0,0,0,0
6,1,23,34,606,1,0,0,0,0,0,0,0
6,1,23,52,701,0,1,0,0,0,0,0,0
6,1,23,57,95,1,0,0,0,0,0,0,0
6,1,23,57,677,1,0,0,0,0,0,0,0
6,1,23,58,718,1,0,0,0,0,0,0,0
6,1,24,1,617,1,0,0,0,0,0,0,0
6,1,24,4,109,1,0,0,0,0,0,0,0
6,1,24,5,674,1,0,0,0,0,0,0,0
6,1,24,8,167,1,0,0,0,0,0,0,0
7,1,32,54,767,0,0,1,0,0,0,0,0
7,1,32,58,798,1,0,0,0,0,0,0,0
7,1,33,0,688,0,0,0,0,0,1,0,0
7,1,33,13,879,1,0,0,0,0,0,0,0
7,1,33,14,52,1,0,0,0,0,0,0,0
7,1,33,15,322,0,0,0,0,0,1,0,0
7,1,33,17,786,1,0,0,0,0,0,0,0
7,1,33,38,208,1,0,0,0,0,0,0,0
7,1,33,45,683,0,0,0,0,0,1,0,0
7,1,34,7,298,0,0,0,0,0,1,0,0
7,1,34,46,591,1,0,0,0,0,0,0,0
7,1,34,50,178,0,1,0,0,0,0,0,0
7,1,34,52,341,0,0,0,0,0,0,1,0
7,1,34,57,863,0,1,0,0,0,0,0,0
7,1,35,0,872,0,0,0,1,0,0,0,0
7,1,35,3,701,0,0,0,0,0,0,1,0
7,1,35,8,982,0,0,0,0,0,0,1,0
7,1,35,29,904,0,0,0,0,0,0,1,0
7,1,35,33,203,0,0,0,0,0,0,1,0
7,1,35,42,42,0,1,0,0,0,0,0,0
7,1,35,57,362,1,0,0,0,0,0,0,0
7,1,36,1,921,0,0,1,0,0,0,0,0
7,1,36,15,20,0,0,0,0,0,0,1,0
7,1,36,50,795,0,0,0,0,0,1,0,0
7,1,37,16,574,0,1,0,0,0,0,0,0
7,1,37,17,95,0,1,0,0,0,0,0,0
7,1,37,31,387,0,1,0,0,0,0,0,0
7,1,37,40,391,0,0,0,0,0,0,1,0
7,1,38,3,742,0,1,0,0,0,0,0,0
7,1,38,31,115,0,1,0,0,0,0,0,0
7,1,38,39,818,0,0,1,0,0,0,0,0
7,1,38,42,719,0,0,0,0,0,0,1,0
7,1,39,2,640,1,0,0,0,0,0,0,0
7,1,39,37,839,0,1,0,0,0,0,0,0
7,1,39,38,592,0,0,0,1,0,0,0,0
7,1,39,46,534,1,0,0,0,0,0,0,0
7,1,39,57,191,0,0,1,0,0,0,0,0
7,1,40,6,265,1,0,0,0,0,0,0,0
7,1,40,15,371,0,1,0,0,0,0,0,0
7,1,40,26,66,1,0,0,0,0,0,0,0
7,1,40,26,641,0,1,0,0,0,0,0,0
7,1,40,26,871,1,0,0,0,0,0,0,0
7,1,40,30,546,0,0,0,0,0,1,0,0
7,1,40,38,52,0,0,0,0,0,1,0,0
7,1,40,38,854,0,1,0,0,0,0,0,0
7,1,40,42,921,0,1,0,0,0,0,0,0
7,1,40,46,876,0,1,0,0,0,0,0,0
7,1,40,46,991,0,0,0,0,0,0,1,0
8,1,51,0,299,1,0,0,0,0,0,0,0
8,1,51,13,324,0,0,0,0,0,0,0,1
8,1,51,14,483,0,0,0,0,0,0,1,0
8,1,51,14,541,0,1,0,0,0,0,0,0
8,1,51,16,396,0,0,1,0,0,0,0,0
8,1,51,20,396,0,0,1,0,0,0,0,0
8,1,51,20,860,0,0,0,0,0,1,0,0
8,1,51,26,830,0,1,0,0,0,0,0,0
8,1,51,40,676,0,0,0,0,0,0,1,0
8,1,51,41,263,0,0,1,0,0,0,0,0
8,1,51,44,726,0,0,0,0,0,1,0,0
8,1,51,47,318,0,0,0,0,0,0,1,0
8,1,51,47,672,0,0,0,0,0,1,0,0
8,1,51,51,740,0,0,0,0,0,0,1,0
8,1,51,53,981,1,0,0,0,0,0,0,0
8,1,51,54,217,0,0,0,0,0,0,1,0
8,1,51,56,321,0,1,0,0,0,0,0,0
8,1,52,5,42,1,0,0,0,0,0,0,0
8,1,52,11,114,1,0,0,0,0,0,0,0
8,1,52,11,581,1,0,0,0,0,0,0,0
8,1,52,12,282,1,0,0,0,0,0,0,0
8,1,52,13,275,0,1,0,0,0,0,0,0
8,1,52,13,800,0,0,0,0,0,0,1,0
8,1,52,18,471,1,0,0,0,0,0,0,0
8,1,52,19,814,0,0,0,0,0,0,1,0
8,1,52,22,94,0,0,0,0,0,1,0,0
8,1,52,24,785,0,0,0,0,0,1,0,0
8,1,52,25,194,0,0,0,0,0,1,0,0
8,1,52,33,324,0,0,0,0,0,1,0,0
8,1,52,33,383,0,1,0,0,0,0,0,0
8,1,52,34,728,0,0,0,0,0,0,1,0
8,1,52,35,430,0,1,0,0,0,0,0,0
8,1,52,35,605,0,0,0,0,0,0,1,0
8,1,52,37,126,0,1,0,0,0,0,0,0
8,1,52,39,494,0,0,0,0,0,0,1,0
8,1,52,39,781,0,0,0,0,0,1,0,0
8,1,52,40,69,0,1,0,0,0,0,0,0
8,1,52,40,930,0,0,0,0,0,0,1,0
8,1,52,43,56,0,0,0,0,0,1,0,0
8,1,52,43,516,0,0,0,0,0,0,1,0
8,1,52,48,629,0,1,0,0,0,0,0,0
8,1,52,49,88,0,0,0,1,0,0,0,0
8,1,52,50,582,0,0,0,0,0,1,0,0
8,1,52,57,132,0,1,0,0,0,0,0,0
8,1,52,58,570,0,1,0,0,0,0,0,0
8,1,53,0,352,0,0,0,0,0,1,0,0
8,1,53,2,135,0,0,0,0,0,0,1,0
8,1,53,2,940,0,1,0,0,0,0,0,0
8,1,53,11,565,0,0,1,0,0,0,0,0
8,1,53,12,197,0,1,0,0,0,0,0,0
8,1,53,12,426,0,0,1,0,0,0,0,0
8,1,53,14,485,0,0,1,0,0,0,0,0
8,1,53,17,173,0,0,0,0,0,0,1,0
8,1,53,17,745,0,1,0,0,0,0,0,0
8,1,53,18,88,0,0,1,0,0,0,0,0
8,1,53,18,717,0,0,1,0,0,0,0,0
8,1,53,20,547,0,0,0,0,0,0,1,0
8,1,53,21,233,0,1,0,0,0,0,0,0
8,1,53,21,691,0,0,1,0,0,0,0,0
8,1,53,44,393,1,0,0,0,0,0,0,0
8,1,54,37,877,0,1,0,0,0,0,0,0
8,1,54,48,427,0,0,0,0,0,1,0,0
8,1,55,1,812,0,0,0,0,0,0,1,0
8,1,55,22,510,0,1,0,0,0,0,0,0
8,1,55,25,727,0,0,0,1,0,0,0,0
8,1,55,46,666,0,1,0,0,0,0,0,0
8,1,55,47,186,0,1,0,0,0,0,0,0
8,1,55,49,665,0,0,0,1,0,0,0,0
8,1,55,53,467,0,0,1,0,0,0,0,0
8,1,56,21,8,0,0,1,0,0,0,0,0
8,1,56,21,771,0,0,1,0,0,0,0,0
8,1,56,40,395,0,1,0,0,0,0,0,0
8,1,56,46,969,0,1,0,0,0,0,0,0
8,1,56,48,17,0,1,0,0,0,0,0,0
8,1,57,5,762,1,0,0,0,0,0,0,0
8,1,57,13,209,0,0,0,0,0,0,1,0
8,1,57,15,183,0,1,0,0,0,0,0,0
8,1,57,26,405,1,0,0,0,0,0,0,0
8,1,57,30,894,1,0,0,0,0,0,0,0
8,1,57,35,214,0,0,0,0,0,1,0,0
8,1,58,16,367,1,0,0,0,0,0,0,0
8,1,58,23,375,0,0,0,0,1,0,0,0
8,1,58,40,475,1,0,0,0,0,0,0,0
8,1,58,54,155,0,0,0,0,0,0,1,0
8,1,58,57,575,1,0,0,0,0,0,0,0
8,1,59,3,538,1,0,0,0,0,0,0,0
8,1,59,15,691,0,0,0,0,1,0,0,0
8,1,59,25,242,1,0,0,0,0,0,0,0
8,1,59,38,448,0,1,0,0,0,0,0,0
8,1,59,44,360,1,0,0,0,0,0,0,0
8,1,59,50,679,0,0,0,0,0,1,0,0
9,2,8,9,177,0,0,0,0,0,0,1,0
9,2,8,22,410,0,1,0,0,0,0,0,0
9,2,8,26,256,0,0,0,0,0,1,0,0
9,2,8,32,376,1,0,0,0,0,0,0,0
9,2,8,36,161,0,1,0,0,0,0,0,0
9,2,8,37,850,0,1,0,0,0,0,0,0
9,2,8,39,131,0,0,0,0,0,0,1,0
9,2,8,49,263,1,0,0,0,0,0,0,0
9,2,8,55,766,0,0,0,0,0,0,1,0
9,2,9,6,439,0,0,0,0,0,0,1,0
9,2,9,14,521,0,0,0,0,0,1,0,0
9,2,9,15,106,0,1,0,0,0,0,0,0
9,2,9,22,131,0,0,0,0,0,1,0,0
9,2,9,22,365,0,0,0,0,0,0,1,0
9,2,9,22,658,0,0,1,0,0,0,0,0
9,2,9,23,361,0,0,1,0,0,0,0,0
9,2,9,30,259,0,0,0,0,0,0,1,0
9,2,9,35,400,0,0,0,0,0,1,0,0
9,2,9,37,133,0,0,0,0,0,1,0,0
9,2,9,40,194,0,1,0,0,0,0,0,0
9,2,9,42,100,0,0,0,0,0,0,1,0
9,2,9,48,20,0,0,0,0,0,1,0,0
9,2,9,50,548,0,0,0,0,0,1,0,0
9,2,9,50,662,0,0,0,0,0,1,0,0
