Downcast,Hour,minute,second,s/1000,Count,App_in_hse
16,22,39,27,456,0,0
16,22,39,28,33,0,0
16,22,39,28,437,0,0
16,22,39,28,495,0,0
16,22,39,28,784,0,0
16,22,39,29,72,0,0
16,22,39,29,361,0,0
16,22,39,13,432,0,2
16,22,39,15,740,0,2
16,22,39,16,837,0,2
16,22,39,24,917,0,2
16,22,39,27,225,0,3
16,22,39,29,707,0,0
16,22,39,30,284,0,0
16,22,39,31,150,0,0
16,22,39,31,381,1,0
16,22,39,32,73,0,0
16,22,39,32,131,0,0
16,22,39,32,477,0,0
16,22,39,32,593,0,0
16,22,39,32,766,0,0
16,22,39,33,228,0,0
16,22,39,33,285,0,0
16,22,39,33,689,0,0
16,22,39,34,151,0,0
16,22,39,34,786,0,0
16,22,39,36,806,0,0
16,22,39,36,864,0,0
16,22,39,37,903,0,0
16,22,39,37,960,1,0
16,22,39,38,307,0,0
16,22,39,38,884,0,0
16,22,39,40,38,0,0
16,22,39,40,730,0,0
16,22,39,41,192,0,0
16,22,39,41,423,0,0
16,22,39,41,712,0,0
16,22,39,42,635,0,0
16,22,39,42,808,0,0
16,22,39,43,732,0,0
16,22,39,44,78,0,0
16,22,39,44,597,0,0
16,22,39,44,713,0,0
16,22,39,45,59,0,0
16,22,39,45,290,0,0
16,22,39,45,578,0,0
16,22,39,45,809,0,0
16,22,39,46,156,0,0
16,22,39,46,52,0,0
16,22,39,46,733,0,0
16,22,39,46,848,0,0
16,22,39,46,906,0,0
16,22,39,30,804,0,1
16,22,39,34,267,0,1
16,22,39,37,672,0,2
16,22,39,38,826,0,1
16,22,39,39,980,0,2
16,22,39,46,964,0,1
16,22,39,47,79,0,0
16,22,39,47,656,0,0
16,22,39,47,945,0,0
16,22,39,48,60,1,0
16,22,39,48,176,0,0
16,22,39,48,234,0,0
16,22,39,48,291,0,0
16,22,39,49,272,0,0
16,22,39,49,907,0,0
16,22,39,49,965,0,0
16,22,39,50,196,0,0
16,22,39,50,485,0,0
16,22,39,50,600,0,0
16,22,39,50,715,0,0
16,22,39,50,773,0,0
16,22,39,50,831,0,0
16,22,39,51,119,0,0
16,22,39,51,350,0,0
16,22,39,51,466,0,0
16,22,39,51,523,0,0
16,22,39,51,870,0,0
16,22,39,51,927,0,0
16,22,39,52,43,0,0
16,22,39,52,158,0,0
16,22,39,52,505,0,0
16,22,39,52,678,0,0
16,22,39,53,24,0,0
16,22,39,53,139,0,0
16,22,39,53,717,0,0
16,22,39,53,774,0,0
16,22,39,54,5,0,0
16,22,39,54,121,0,0
16,22,39,54,294,0,0
16,22,39,54,409,0,0
16,22,39,54,756,0,0
16,22,39,55,390,0,0
16,22,39,55,448,0,0
16,22,39,55,564,0,0
16,22,39,56,198,0,0
16,22,39,56,256,0,0
16,22,39,56,487,0,0
16,22,39,56,949,0,0
16,22,39,57,669,0,0
16,22,39,57,872,0,0
16,22,39,58,45,1,0
16,22,39,58,103,0,0
16,22,39,58,219,0,0
16,22,39,58,334,0,0
16,22,39,58,392,0,0
16,22,39,58,565,0,0
16,22,39,58,738,0,0
16,22,39,58,853,0,0
16,22,39,58,969,0,0
16,22,39,59,257,0,0
16,22,39,59,315,0,0
16,22,39,59,373,0,0
16,22,39,59,604,0,0
16,22,39,59,661,1,0
16,22,39,59,835,0,0
16,22,40,0,412,0,0
16,22,40,0,643,0,0
16,22,40,1,393,0,0
16,22,40,1,682,0,0
16,22,40,2,86,0,0
16,22,40,2,605,0,0
16,22,40,2,663,1,0
16,22,40,2,778,0,0
16,22,40,2,894,0,0
16,22,40,3,67,0,0
16,22,40,3,471,0,0
16,22,40,3,528,0,0
16,22,40,3,759,0,0
16,22,40,4,48,0,0
16,22,40,4,163,0,0
16,22,39,49,330,0,2
16,22,39,50,485,0,3
16,22,39,51,639,0,2
16,22,39,52,793,0,1
16,22,39,53,948,0,5
16,22,39,55,102,0,1
16,22,40,4,337,0,1
16,22,40,4,510,0,0
16,22,40,4,683,0,0
16,22,40,5,953,0,0
16,22,40,6,68,0,0
16,22,40,6,414,1,0
16,22,40,6,530,0,0
16,22,40,6,588,0,0
16,22,40,7,280,1,0
16,22,40,7,511,1,0
16,22,40,8,30,1,0
16,22,40,8,319,0,0
16,22,40,8,665,0,0
16,22,40,9,12,0,0
16,22,40,9,704,0,0
16,22,40,9,820,0,0
16,22,40,9,935,0,0
16,22,40,10,570,0,0
16,22,40,10,685,0,0
16,22,40,10,916,0,0
16,22,40,11,89,0,0
16,22,40,11,147,0,0
16,22,40,12,70,0,0
16,22,40,12,648,1,0
16,22,40,13,455,0,0
16,22,40,14,206,0,0
16,22,40,15,187,0,0
16,22,40,15,604,0,0
16,22,40,15,879,0,0
16,22,40,16,803,0,0
16,22,40,16,861,0,0
16,22,40,18,188,0,0
16,22,40,18,303,0,0
16,22,40,18,477,0,0
16,22,40,18,650,0,0
16,22,40,5,549,0,1
16,22,40,9,12,0,1
16,22,40,22,921,0,0
16,22,40,23,382,0,0
16,22,40,23,844,0,0
16,22,40,24,248,0,0
16,22,40,24,306,0,0
16,22,40,29,96,0,0
16,22,40,30,827,0,0
16,22,40,32,443,0,0
16,22,40,32,501,0,0
16,22,40,34,983,0,0
16,22,40,35,906,0,0
16,22,40,38,677,0,0
16,22,40,39,600,0,0
16,22,40,41,389,0,0
16,22,40,43,582,0,0
16,22,40,44,968,0,0
16,22,40,48,142,0,0
16,22,40,51,662,0,0
16,22,40,51,720,0,0
16,22,40,52,239,0,0
16,22,40,53,394,0,0
16,22,40,54,663,0,0
16,22,40,55,241,0,0
16,22,40,56,626,0,0
16,22,41,2,974,0,0
16,22,41,3,840,0,0
16,22,41,9,842,0,0
16,22,41,11,805,0,0
16,22,41,14,286,0,0
16,22,41,16,249,0,0
16,22,41,17,865,0,0
16,22,41,18,38,0,0
16,22,41,19,654,0,0
16,22,41,20,116,0,0
16,22,41,20,750,0,0
16,22,41,24,444,0,0
16,22,41,26,983,0,0
16,22,41,30,42,0,0
16,22,41,31,832,0,0
16,22,41,33,794,0,0
16,22,41,33,852,0,0
16,22,41,38,122,0,0
16,22,41,43,490,0,0
16,22,41,45,971,0,0
16,22,41,46,260,0,0
16,22,41,46,491,0,0
16,22,41,53,590,0,0
16,22,41,55,148,0,0
16,22,41,56,880,0,0
16,22,42,2,535,0,0
16,22,42,7,210,0,0
16,22,42,8,76,0,0
16,22,42,12,462,0,0
16,22,42,20,23,0,0
16,22,42,21,639,0,0
16,22,42,33,124,0,0
16,22,42,33,297,0,0
16,22,42,33,413,0,0
16,22,42,34,163,0,0
16,22,42,34,221,0,0
16,22,42,41,204,0,0
16,22,42,43,974,0,0
16,22,42,44,494,0,0
16,22,42,44,667,0,0
16,22,42,54,305,0,0
16,22,42,55,979,0,0
16,22,42,56,94,0,0
16,22,42,58,807,0,0
16,22,43,1,462,0,0
16,22,43,7,926,0,0
16,22,43,9,889,0,0
16,22,43,14,102,0,0
16,22,43,18,199,0,0
16,22,43,20,246,0,0
16,22,43,22,296,0,0
16,22,43,22,355,0,0
16,22,43,30,320,0,0
16,22,43,32,455,0,0
16,22,43,36,611,0,0
16,22,43,43,563,0,0
16,22,43,43,883,0,0
16,22,43,46,826,0,0
16,22,43,58,715,0,0
16,22,44,2,467,0,0
16,22,44,2,582,0,0
16,22,44,5,756,0,0
16,22,44,10,431,0,0
16,22,44,11,701,0,0
16,22,44,13,779,0,0
16,22,44,14,414,0,0
16,22,44,14,760,0,0
16,22,44,16,780,0,0
16,22,44,18,627,0,0
16,22,44,20,935,0,0
16,22,44,32,247,0,0
16,22,44,38,250,0,0
16,22,44,40,270,0,0
16,22,44,41,770,0,0
16,22,44,43,271,0,0
16,22,44,43,329,0,0
16,22,44,47,484,0,0
16,22,44,49,504,0,0
16,22,44,49,687,0,0
16,22,44,54,410,0,0
16,22,44,56,604,0,0
16,22,44,56,892,0,0
16,22,44,58,970,0,0
16,22,45,1,624,0,0
16,22,45,4,683,0,0
16,22,45,6,876,0,0
16,22,45,7,973,0,0
16,22,45,9,127,0,0
16,22,45,9,588,0,0
16,22,45,12,186,0,0
16,22,45,13,109,0,0
16,22,45,13,802,0,0
16,22,45,14,956,0,0
16,22,45,17,322,0,0
16,22,45,17,495,0,0
16,22,45,18,246,0,0
16,22,45,22,921,0,0
16,22,45,24,652,0,0
16,22,45,24,941,0,0
16,22,45,27,711,0,0
16,22,45,27,999,0,0
16,22,45,28,288,0,0
16,22,45,32,270,0,0
16,22,45,33,309,0,0
16,22,45,37,984,0,0
16,22,45,38,99,0,0
16,22,45,38,907,0,0
16,22,45,40,293,0,0
16,22,45,40,639,0,0
16,22,45,41,851,0,0
16,22,45,45,891,0,0
16,22,45,47,45,0,0
16,22,45,53,105,0,0
16,22,45,55,875,0,0
16,22,45,56,799,0,0
16,22,45,57,479,0,0
16,22,45,58,473,0,0
16,22,45,59,742,0,0
16,22,46,0,31,0,0
16,22,46,3,667,0,0
16,22,46,4,879,0,0
16,22,46,8,688,0,0
16,22,46,8,919,0,0
16,22,46,9,554,0,0
16,22,46,10,420,0,0
16,22,46,14,402,0,0
16,22,46,18,442,0,0
16,22,46,19,336,0,0
16,22,46,25,195,0,0
16,22,46,28,22,0,0
16,22,46,30,504,0,0
16,22,46,30,908,0,0
16,22,46,31,312,0,0
16,22,46,32,236,0,0
16,22,46,34,371,0,0
16,22,46,34,775,0,0
16,22,46,35,410,0,0
16,22,46,38,873,0,0
16,22,46,41,817,0,0
16,22,46,44,241,0,0
16,22,46,45,568,0,0
16,22,46,45,684,0,0
16,22,46,47,127,0,0
16,22,46,48,916,0,0
16,22,46,49,147,0,0
16,22,46,49,204,0,0
16,22,46,51,513,0,0
16,22,46,55,33,0,0
16,22,46,56,938,0,0
16,22,46,57,861,0,0
16,22,47,0,689,0,0
16,22,47,1,844,0,0
16,22,47,3,691,0,0
16,22,47,5,307,0,0
16,22,47,9,289,0,0
16,22,47,25,968,0,0
16,22,47,27,296,0,0
16,22,47,27,873,0,0
16,22,47,28,739,0,0
16,22,47,30,643,0,0
16,22,47,38,31,0,0
16,22,47,39,531,0,0
16,22,47,43,52,0,0
16,22,47,46,861,0,0
16,22,47,48,131,0,0
16,22,47,51,305,0,0
16,22,47,51,478,0,0
16,22,47,53,267,0,0
18,23,11,55,324,0,0
18,23,11,55,554,0,0
18,23,11,55,612,0,0
18,23,11,55,843,0,0
18,23,11,56,651,0,0
18,23,11,56,882,0,0
18,23,11,56,940,0,0
18,23,11,56,997,0,0
18,23,11,57,805,0,0
18,23,11,57,863,0,0
18,23,11,57,921,0,0
18,23,11,58,325,0,0
18,23,11,58,613,0,0
18,23,11,58,844,0,0
18,23,11,59,191,0,0
18,23,11,59,652,0,0
18,23,11,59,710,0,0
18,23,11,59,941,0,0
18,0,12,0,287,0,0
18,0,12,0,345,0,0
18,0,12,0,460,0,0
18,0,12,0,576,0,0
18,0,12,0,691,0,0
18,0,12,0,864,0,0
18,0,12,1,153,0,0
18,0,12,1,845,0,0
18,0,12,2,538,0,0
18,0,12,3,115,0,0
18,0,12,4,385,0,0
18,0,12,4,443,0,0
18,0,12,4,500,0,0
18,0,12,4,616,0,0
18,0,12,4,731,0,0
18,0,12,4,904,0,0
18,0,12,5,251,0,0
18,0,12,5,308,0,0
18,0,12,5,655,0,0
18,0,12,5,713,0,0
18,0,12,5,770,0,0
18,0,12,5,828,0,0
18,0,12,6,59,0,0
18,0,12,6,117,0,0
18,0,12,6,347,0,0
18,0,12,6,809,0,0
18,0,12,7,98,0,0
18,0,12,7,329,0,0
18,0,12,7,502,0,0
18,0,12,7,617,0,0
18,0,12,7,675,0,0
18,0,12,7,790,0,0
18,0,12,8,483,0,0
18,0,12,8,771,0,0
18,0,12,8,887,0,0
18,0,12,8,945,0,0
18,0,12,9,176,0,0
18,0,12,9,233,0,0
18,0,12,9,349,0,0
18,0,12,9,810,0,0
18,0,12,9,868,0,0
18,0,12,9,926,0,0
18,0,12,10,618,0,0
18,0,12,10,676,0,0
18,0,12,11,138,0,0
18,0,12,11,196,0,0
18,0,12,11,542,0,0
18,0,12,11,773,0,0
18,0,12,12,177,0,0
18,0,12,12,234,0,0
18,0,12,12,465,0,0
18,0,12,12,581,0,0
18,23,11,56,420,0,1
18,23,11,57,574,0,1
18,23,11,58,729,0,2
18,23,11,59,883,0,1
18,0,12,3,346,0,3
18,0,12,4,500,0,3
18,0,12,5,655,0,1
18,0,12,7,963,0,1
18,0,12,9,118,0,1
18,0,12,10,272,0,1
18,0,12,11,426,0,3
18,0,12,12,639,0,1
18,0,12,12,697,0,0
18,0,12,13,620,0,0
18,0,12,13,678,0,0
18,0,12,14,255,0,0
18,0,12,14,428,0,0
18,0,12,14,601,0,0
18,0,12,14,774,0,0
18,0,12,14,947,0,0
18,0,12,15,351,0,0
18,0,12,15,467,0,0
18,0,12,15,582,0,0
18,0,12,15,928,0,0
18,0,12,16,102,0,0
18,0,12,16,563,0,0
18,0,12,16,967,0,0
18,0,12,17,371,0,0
18,0,12,17,487,0,0
18,0,12,17,544,0,0
18,0,12,17,660,0,0
18,0,12,17,948,0,0
18,0,12,18,6,0,0
18,0,12,18,64,0,0
18,0,12,18,179,0,0
18,0,12,18,295,0,0
18,0,12,18,641,0,0
18,0,12,18,872,0,0
18,0,12,19,449,0,0
18,0,12,19,507,0,0
18,0,12,19,795,0,0
18,0,12,20,26,0,0
18,0,12,20,257,0,0
18,0,12,20,546,0,0
18,0,12,20,776,0,0
18,0,12,20,892,0,0
18,0,12,21,123,0,0
18,0,12,21,700,0,0
18,0,12,21,873,0,0
18,0,12,22,46,0,0
18,0,12,22,104,0,0
18,0,12,22,565,0,0
18,0,12,22,623,0,0
18,0,12,22,739,0,0
18,0,12,22,854,0,0
18,0,12,22,912,0,0
18,0,12,23,85,0,0
18,0,12,23,200,0,0
18,0,12,23,604,0,0
18,0,12,23,662,0,0
18,0,12,23,720,0,0
18,0,12,24,66,0,0
18,0,12,24,297,0,0
18,0,12,24,528,0,0
18,0,12,24,585,0,0
18,0,12,24,643,0,0
18,0,12,24,989,0,0
18,0,12,25,47,0,0
18,0,12,25,105,0,0
18,0,12,25,624,0,0
18,0,12,25,740,0,0
18,0,12,26,259,0,0
18,0,12,26,779,0,0
18,0,12,27,356,0,0
18,0,12,27,587,0,0
18,0,12,28,164,0,0
18,0,12,28,279,0,0
18,0,12,28,337,0,0
18,0,12,28,510,0,0
18,0,12,28,741,0,0
18,0,12,29,29,0,0
18,0,12,29,664,0,0
18,0,12,29,722,0,0
18,0,12,29,837,0,0
18,0,12,13,851,0,1
18,0,12,15,5,0,1
18,0,12,16,159,0,1
18,0,12,18,468,0,2
18,0,12,19,622,0,3
18,0,12,20,776,0,1
18,0,12,21,931,0,1
18,0,12,23,85,0,2
18,0,12,24,239,0,1
18,0,12,25,393,0,3
18,0,12,26,490,0,2
18,0,12,28,799,0,1
18,0,12,29,953,0,1
18,0,12,30,242,0,0
18,0,12,30,472,0,0
18,0,12,30,530,0,0
18,0,12,30,646,0,0
18,0,12,30,761,0,0
18,0,12,30,876,0,0
18,0,12,31,280,0,0
18,0,12,31,454,0,0
18,0,12,31,915,0,0
18,0,12,32,31,0,0
18,0,12,32,204,0,0
18,0,12,32,666,0,0
18,0,12,32,723,0,0
18,0,12,32,781,0,0
18,0,12,33,70,0,0
18,0,12,33,300,0,0
18,0,12,33,358,0,0
18,0,12,33,474,0,0
18,0,12,33,704,0,0
18,0,12,33,820,0,0
18,0,12,34,108,0,0
18,0,12,34,282,0,0
18,0,12,34,628,0,0
18,0,12,34,686,0,0
18,0,12,35,32,0,0
18,0,12,35,378,0,0
18,0,12,35,724,0,0
18,0,12,35,840,0,0
18,0,12,36,13,0,0
18,0,12,36,302,0,0
18,0,12,36,590,0,0
18,0,12,36,706,0,0
18,0,12,36,879,0,0
18,0,12,36,936,0,0
18,0,12,37,110,0,0
18,0,12,37,167,0,0
18,0,12,37,225,0,0
18,0,12,37,456,0,0
18,0,12,37,514,0,0
18,0,12,37,629,0,0
18,0,12,37,975,0,0
18,0,12,38,3,0,0
18,0,12,38,322,0,0
18,0,12,38,379,0,0
18,0,12,38,668,0,0
18,0,12,38,726,0,0
18,0,12,39,533,0,0
18,0,12,39,764,0,0
18,0,12,40,111,0,0
18,0,12,40,284,0,0
18,0,12,40,572,0,0
18,0,12,41,92,0,0
18,0,12,41,265,0,0
18,0,12,41,438,0,0
18,0,12,41,611,0,0
18,0,12,41,727,0,0
18,0,12,41,842,0,0
18,0,12,41,957,0,0
18,0,12,42,304,0,0
18,0,12,42,419,0,0
18,0,12,42,823,0,0
18,0,12,42,939,0,0
18,0,12,42,996,0,0
18,0,12,43,54,0,0
18,0,12,43,112,0,0
18,0,12,43,169,0,0
18,0,12,43,227,0,0
18,0,12,43,285,0,0
18,0,12,43,458,0,0
18,0,12,43,516,0,0
18,0,12,43,804,0,0
18,0,12,43,920,0,0
18,0,12,44,93,0,0
18,0,12,44,151,0,0
18,0,12,44,208,0,0
18,0,12,44,266,0,0
18,0,12,44,324,0,0
18,0,12,44,497,0,0
18,0,12,44,843,0,0
18,0,12,44,901,0,0
18,0,12,44,959,0,0
18,0,12,45,16,0,0
18,0,12,45,74,0,0
18,0,12,45,189,0,0
18,0,12,45,420,0,0
18,0,12,45,536,0,0
18,0,12,45,767,0,0
18,0,12,45,824,0,0
18,0,12,46,344,0,0
18,0,12,46,748,0,0
18,0,12,46,863,0,0
18,0,12,46,921,0,0
18,0,12,46,979,0,0
18,0,12,47,94,0,0
18,0,12,47,209,0,0
18,0,12,47,325,0,0
18,0,12,31,223,0,2
18,0,12,33,531,0,4
18,0,12,34,686,0,1
18,0,12,38,148,0,1
18,0,12,40,457,0,3
18,0,12,44,785,0,1
18,0,12,45,940,0,2
18,0,12,47,325,0,2
18,0,12,47,498,0,0
18,0,12,47,787,0,0
18,0,12,48,18,0,0
18,0,12,48,75,0,0
18,0,12,48,248,0,0
18,0,12,48,595,0,0
18,0,12,48,652,0,0
18,0,12,48,710,0,0
18,0,12,48,826,0,0
18,0,12,48,941,0,0
18,0,12,49,56,0,0
18,0,12,49,114,0,0
18,0,12,49,634,0,0
18,0,12,49,980,0,0
18,0,12,50,211,0,0
18,0,12,50,788,0,0
18,0,12,51,19,0,0
18,0,12,51,192,0,0
18,0,12,51,250,0,0
18,0,12,51,423,0,0
18,0,12,51,480,0,0
18,0,12,51,769,0,0
18,0,12,51,942,0,0
18,0,12,52,58,0,0
18,0,12,52,462,0,0
18,0,12,52,635,0,0
18,0,12,53,154,0,0
18,0,12,53,270,0,0
18,0,12,53,385,0,0
18,0,12,53,443,0,0
18,0,12,53,616,0,0
18,0,12,53,674,0,0
18,0,12,53,904,0,0
18,0,12,54,20,0,0
18,0,12,54,308,0,0
18,0,12,54,943,0,0
18,0,12,55,232,0,0
18,0,12,55,290,0,0
18,0,12,55,694,0,0
18,0,12,56,386,0,0
18,0,12,56,675,0,0
18,0,12,56,732,0,0
18,0,12,56,963,0,0
18,0,12,57,79,0,0
18,0,12,57,309,0,0
18,0,12,57,483,0,0
18,0,12,57,598,0,0
18,0,12,58,2,0,0
18,0,12,58,925,0,0
18,0,12,59,214,0,0
18,0,12,59,445,0,0
18,0,12,59,676,0,0
18,0,12,59,849,0,0
18,0,13,0,80,0,0
18,0,13,0,137,0,0
18,0,13,0,599,0,0
18,0,13,1,349,0,0
18,0,13,1,753,0,0
18,0,13,2,504,0,0
18,0,13,2,619,0,0
18,0,13,2,735,0,0
18,0,13,2,792,0,0
18,0,13,3,81,0,0
18,0,13,3,139,0,0
18,0,13,3,196,0,0
18,0,13,3,254,0,0
18,0,13,3,312,0,0
18,0,13,3,369,0,0
18,0,13,3,427,0,0
18,0,13,3,485,0,0
18,0,13,3,543,0,0
18,0,13,4,120,0,0
18,0,13,4,177,0,0
18,0,13,4,235,0,0
18,0,13,4,293,0,0
18,0,13,4,466,0,0
18,0,12,48,595,0,2
18,0,12,49,749,0,1
18,0,12,53,212,0,1
18,0,12,55,520,0,1
18,0,12,53,675,0,1
18,0,13,2,446,0,2
18,0,13,4,813,0,0
18,0,13,4,932,0,0
18,0,13,5,101,0,0
18,0,13,5,159,0,0
18,0,13,5,216,0,0
18,0,13,5,274,0,0
18,0,13,5,390,0,0
18,0,13,5,505,0,0
18,0,13,5,563,0,0
18,0,13,5,620,0,0
18,0,13,5,678,0,0
18,0,13,6,255,0,0
18,0,13,6,602,0,0
18,0,13,6,717,0,0
18,0,13,6,832,0,0
18,0,13,7,179,0,0
18,0,13,7,352,0,0
18,0,13,7,467,0,0
18,0,13,7,583,0,0
18,0,13,7,871,0,0
18,0,13,7,987,0,0
18,0,13,8,44,0,0
18,0,13,8,102,0,0
18,0,13,8,795,0,0
18,0,13,8,968,0,0
18,0,13,9,83,0,0
18,0,13,9,256,0,0
18,0,13,9,545,0,0
18,0,13,9,603,0,0
18,0,13,10,64,0,0
18,0,13,11,46,0,0
18,0,13,11,334,0,0
18,0,13,11,507,0,0
18,0,13,11,565,0,0
18,0,13,12,315,0,0
18,0,13,12,373,0,0
18,0,13,12,777,0,0
18,0,13,13,181,0,0
18,0,13,13,470,0,0
18,0,13,13,816,0,0
18,0,13,13,931,0,0
18,0,13,14,47,0,0
18,0,13,14,162,0,0
18,0,13,14,681,0,0
18,0,13,15,432,0,0
18,0,13,15,489,0,0
18,0,13,16,355,0,0
18,0,13,16,471,0,0
18,0,13,16,932,0,0
18,0,13,17,394,0,0
18,0,13,18,606,0,0
18,0,13,18,952,0,0
18,0,13,19,183,0,0
18,0,13,19,241,0,0
18,0,13,19,472,0,0
18,0,13,19,587,0,0
18,0,13,19,876,0,0
18,0,13,19,933,0,0
18,0,13,20,49,0,0
18,0,13,20,164,0,0
18,0,13,20,395,0,0
18,0,13,20,511,0,0
18,0,13,20,915,0,0
18,0,13,21,607,0,0
18,0,13,5,967,0,1
18,0,13,7,121,0,2
18,0,13,11,738,0,1
18,0,13,16,355,0,1
18,0,13,18,644,0,2
18,0,13,20,972,0,1
18,0,13,22,127,0,1
18,0,13,22,415,0,0
18,0,13,22,762,0,0
18,0,13,23,166,0,0
18,0,13,23,454,0,0
18,0,13,23,685,0,0
18,0,13,23,916,0,0
18,0,13,24,31,0,0
18,0,13,24,320,0,0
18,0,13,24,551,0,0
18,0,13,25,359,0,0
18,0,13,25,936,0,0
18,0,13,26,802,0,0
18,0,13,26,859,0,0
18,0,13,27,32,0,0
18,0,13,27,90,0,0
18,0,13,27,148,0,0
18,0,13,27,667,0,0
18,0,13,28,14,0,0
18,0,13,28,822,0,0
18,0,13,29,168,0,0
18,0,13,29,976,0,0
18,0,13,30,91,0,0
18,0,13,30,495,0,0
18,0,13,30,784,0,0
18,0,13,30,899,0,0
18,0,13,31,15,0,0
18,0,13,31,649,0,0
18,0,13,32,227,0,0
18,0,13,33,727,1,0
18,0,13,33,785,0,0
18,0,13,33,843,0,0
18,0,13,35,459,0,0
18,0,13,36,36,0,0
18,0,13,36,151,0,0
18,0,13,36,728,0,0
18,0,13,37,132,0,0
18,0,13,38,517,0,0
18,0,13,38,691,0,0
18,0,13,39,95,0,0
18,0,13,39,903,0,0
18,0,13,40,364,0,0
18,0,13,40,422,0,0
18,0,13,40,884,0,0
18,0,13,41,57,0,0
18,0,13,41,576,0,0
18,0,13,41,923,0,0
18,0,13,42,38,0,0
18,0,13,42,154,0,0
18,0,13,42,846,0,0
18,0,13,43,250,0,0
18,0,13,43,539,1,0
18,0,13,43,712,0,0
18,0,13,43,885,0,0
18,0,13,44,174,0,0
18,0,13,44,635,0,0
18,0,13,45,155,0,0
18,0,13,45,674,0,0
18,0,13,45,732,0,0
18,0,13,45,905,0,0
18,0,13,46,424,0,0
18,0,13,46,655,1,0
18,0,13,47,175,0,0
18,0,13,47,232,0,0
18,0,13,47,348,0,0
18,0,13,47,406,0,0
18,0,13,47,463,1,0
18,0,13,47,579,0,0
18,0,13,47,636,0,0
18,0,13,48,329,0,0
18,0,13,48,675,0,0
18,0,13,49,599,0,0
18,0,13,49,656,0,0
18,0,13,49,714,1,0
18,0,13,49,772,1,0
18,0,13,50,118,0,0
18,0,13,50,407,0,0
18,0,13,50,753,0,0
18,0,13,50,811,1,0
18,0,13,51,157,0,0
18,0,13,51,215,1,0
18,0,13,51,445,0,0
18,0,13,51,503,0,0
18,0,13,51,561,0,0
18,0,13,51,619,0,0
18,0,13,52,657,0,0
18,0,13,52,831,0,0
18,0,13,53,235,1,0
18,0,13,53,408,0,0
18,0,13,53,639,0,0
18,0,13,53,754,0,0
18,0,13,54,43,0,0
18,0,13,54,504,1,0
18,0,13,54,562,1,0
18,0,13,54,735,1,0
18,0,13,54,851,0,0
18,0,13,55,139,1,0
18,0,13,55,312,0,0
18,0,13,56,582,0,0
18,0,13,40,711,0,2
18,0,13,44,174,0,1
18,0,13,46,482,0,1
18,0,13,56,929,0,0
18,0,13,57,448,0,0
18,0,13,57,621,0,0
18,0,13,57,794,0,0
18,0,13,58,198,0,0
18,0,13,58,429,0,0
18,0,13,58,487,0,0
18,0,13,58,544,0,0
18,0,13,58,660,1,0
18,0,13,58,833,0,0
18,0,13,58,891,0,0
18,0,13,58,948,0,0
18,0,13,59,295,0,0
18,0,13,59,468,0,0
18,0,13,59,526,0,0
18,0,13,59,756,0,0
18,0,13,59,930,0,0
18,0,14,0,103,1,0
18,0,14,0,160,1,0
18,0,14,0,507,0,0
18,0,14,0,738,0,0
18,0,14,0,968,1,0
18,0,14,1,84,1,0
18,0,14,1,142,0,0
18,0,14,1,430,0,0
18,0,14,1,661,1,0
18,0,14,1,719,0,0
18,0,14,2,642,0,0
18,0,14,3,566,0,0
18,0,14,4,547,0,0
18,0,14,4,720,0,0
18,0,14,6,971,0,0
18,0,14,7,144,0,0
18,0,14,7,317,0,0
18,0,14,8,67,0,0
18,0,14,9,395,0,0
18,0,14,10,780,1,0
18,0,14,16,667,0,0
18,0,14,18,225,0,0
18,0,14,18,802,1,0
18,0,14,19,322,0,0
18,0,14,21,53,1,0
18,0,14,22,150,1,0
18,0,14,23,939,0,0
18,0,14,24,112,0,0
18,0,14,26,132,0,0
18,0,14,30,980,0,0
18,0,14,32,596,0,0
18,0,14,32,827,0,0
18,0,14,35,597,0,0
18,0,14,36,405,0,0
18,0,14,36,463,0,0
18,0,14,38,829,0,0
18,0,14,40,618,0,0
18,0,14,42,176,0,0
18,0,14,43,677,0,0
18,0,14,43,792,0,0
18,0,14,44,889,0,0
18,0,14,45,351,0,0
18,0,14,48,929,0,0
18,0,14,51,122,0,0
18,0,14,51,469,0,0
18,0,14,51,815,0,0
18,0,14,53,604,0,0
18,0,14,55,278,0,0
18,0,14,56,144,0,0
18,0,14,58,452,0,0
18,0,15,2,723,0,0
18,0,15,4,397,0,0
18,0,15,9,14,0,0
18,0,15,14,612,0,0
18,0,15,14,728,0,0
18,0,15,16,690,0,0
18,0,15,17,267,0,0
18,0,15,18,883,0,0
18,0,15,21,365,0,0
18,0,15,37,121,0,0
18,0,15,51,204,0,0
18,0,15,52,358,0,0
18,0,15,55,186,0,0
18,0,16,1,131,0,0
18,0,16,1,304,0,0
18,0,16,2,112,0,0
18,0,16,2,920,0,0
18,0,16,10,249,0,0
18,0,16,11,692,0,0
18,0,16,12,731,0,0
18,0,16,13,20,0,0
18,0,16,16,29,0,0
18,0,16,24,159,0,0
18,0,16,24,389,0,0
18,0,16,26,409,0,0
18,0,16,36,452,0,0
18,0,16,37,606,0,0
18,0,16,38,760,0,0
18,0,16,39,337,0,0
18,0,16,40,896,0,0
18,0,16,43,31,0,0
18,0,16,44,993,0,0
18,0,16,54,863,0,0
18,0,16,55,209,0,0
18,0,16,56,767,0,0
18,0,17,3,924,0,0
18,0,17,9,811,0,0
18,0,17,13,158,0,0
