downcast,hour,min,sec,s/1000,H1,H2,H3,H5a,H5b,H6,H7,H7*,H8,H9,H9*,H10,H11,H13,H14,H15,VSH,Annatiara,R1,R2,R3,R4-Aegina,R5,Doliolids,Appendicularians,App in Hse,MUAT,LEMU,SPKO,Si 2 Eu,NABI,AGEL,COOR
18,23,12,19,449,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,19,507,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,19,795,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,20,26,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,20,257,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,20,546,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,20,776,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,20,892,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,21,123,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,21,700,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,21,873,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,22,46,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,22,104,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,22,565,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,22,623,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,22,739,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,22,854,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,22,912,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,23,85,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,23,200,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,23,604,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,23,662,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,23,720,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,24,66,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,24,297,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,24,528,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,24,585,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,24,643,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,24,989,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
18,23,12,25,47,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,25,105,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
18,23,12,25,624,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,25,740,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,26,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
18,23,12,26,779,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,27,356,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,27,587,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,28,164,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,28,279,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,28,337,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,28,510,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,28,741,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,29,29,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,29,664,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,29,722,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,29,837,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,13,851,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
18,23,12,15,5,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
18,23,12,16,159,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
18,23,12,18,468,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,
18,23,12,19,622,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,
18,23,12,20,776,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
18,23,12,21,931,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
18,23,12,23,85,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,
18,23,12,24,239,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
18,23,12,25,393,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,
18,23,12,26,490,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,
18,23,12,28,799,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
18,23,12,29,953,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,
18,23,12,30,242,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,30,472,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,30,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
18,23,12,30,646,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,30,761,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,30,876,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,31,280,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,31,454,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,31,915,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,32,31,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,32,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,32,666,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
18,23,12,32,723,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,32,781,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,33,70,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,33,300,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,33,358,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,33,474,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,33,704,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,33,820,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,34,108,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,34,282,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,34,628,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,34,686,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
18,23,12,35,32,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,35,378,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,35,724,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,35,840,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,36,13,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
18,23,12,36,302,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,36,590,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
18,23,12,36,706,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,36,879,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
18,23,12,36,936,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,37,110,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,37,167,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,37,225,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,37,456,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,37,514,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,37,629,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,37,975,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,38,3,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,38,322,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,38,379,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,38,668,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,38,726,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,39,533,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,39,764,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,40,111,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,40,284,,,,2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
18,23,12,40,572,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,41,92,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,41,265,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,41,438,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,41,611,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,41,727,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,41,842,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,41,957,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,42,304,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,42,419,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,42,823,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,42,939,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,42,996,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,23,12,43,54,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
18,23,12,43,112,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
