Transect,Downcast,Inshore/Offshore/Front,File,hour,min,sec,s/1000,Frame,Lowest Classification,In/Out,Size,Degradation
10/15/10,12,Front,2,23,2,37,609,261,Oik-like,In,Sm,-
10/15/10,12,Front,3,23,2,54,968,1,Oik-like,In,Tiny,-
10/15/10,12,Front,3,23,2,54,968,1,Oik-like,Out,Tiny,0
10/15/10,12,Front,3,23,2,54,968,61,Oik-like,Out,Sm,0
10/15/10,12,Front,3,23,2,54,968,81,Unk,In,Lg,1
10/15/10,12,Front,3,23,2,54,968,101,Unk,In,Med,1
10/15/10,12,Front,3,23,2,54,968,101,Oik-like,Out,Sm,0
10/15/10,12,Front,3,23,2,54,968,121,Oik-n,Out,Med,0
10/15/10,12,Front,3,23,2,54,968,161,Unk,In,Sm,-
10/15/10,12,Front,3,23,2,54,968,161,Unk,In,Med,-
10/15/10,12,Front,3,23,2,54,968,181,Oik-like,Out,Tiny,0
10/15/10,12,Front,3,23,2,54,968,241,Oik-like,In,Sm,-
10/15/10,12,Front,3,23,2,54,968,241,Oik-like,Out,Sm,0
10/15/10,12,Front,3,23,2,54,968,261,Oik-n,In,Med,2
10/15/10,12,Front,3,23,2,54,968,261,Oik-like,Out,Med,0
10/15/10,12,Front,3,23,2,54,968,261,Oik-like,Out,Sm,0
10/15/10,12,Front,3,23,2,54,968,261,Oik-like,Out,Sm,0
10/15/10,12,Front,3,23,2,54,968,281,Oik-n,In,Med,1
10/15/10,12,Front,4,23,3,12,343,1,Oik-like,Unk,Sm,-
10/15/10,12,Front,4,23,3,12,343,41,Oik-like,Out,Sm,0
10/15/10,12,Front,4,23,3,12,343,41,Oik-like,Out,Sm,0
10/15/10,12,Front,4,23,3,12,343,61,Unk,In,Lg,1
10/15/10,12,Front,4,23,3,12,343,61,Oik-like,Out,Tiny,0
10/15/10,12,Front,4,23,3,12,343,81,Oik-like,Out,Med,0
10/15/10,12,Front,4,23,3,12,343,81,Oik-n,Out,Sm,0
10/15/10,12,Front,4,23,3,12,343,121,Oik-like,In,Med,1
10/15/10,12,Front,4,23,3,12,343,121,Oik-like,Out,Med,0
10/15/10,12,Front,4,23,3,12,343,121,Oik-like,Out,Sm,0
10/15/10,12,Front,4,23,3,12,343,141,Oik-like,Unk,Sm,-
10/15/10,12,Front,4,23,3,12,343,161,Oik-like,Out,Sm,0
10/15/10,12,Front,4,23,3,12,343,161,Oik-like,Out,Tiny,0
10/15/10,12,Front,4,23,3,12,343,161,Oik-like,Out,Tiny,0
10/15/10,12,Front,4,23,3,12,343,161,Oik-like,In,Tiny,-
10/15/10,12,Front,4,23,3,12,343,181,Oik-like,In,Sm,-
10/15/10,12,Front,4,23,3,12,343,181,Oik-like,Out,Sm,0
10/15/10,12,Front,4,23,3,12,343,181,Oik-like,Out,Tiny,0
10/15/10,12,Front,4,23,3,12,343,221,Oik-like,Out,Sm,0
10/15/10,12,Front,4,23,3,12,343,241,Oik-like,In,Sm,-
10/15/10,12,Front,4,23,3,12,343,241,Oik-like,Out,Sm,0
10/15/10,12,Front,4,23,3,12,343,261,Oik-like,Out,Sm,0
10/15/10,12,Front,4,23,3,12,343,261,Oik-like,Out,Sm,0
10/15/10,12,Front,5,23,3,29,718,1,Oik-like,Unk,Sm,-
10/15/10,12,Front,5,23,3,29,718,21,Oik-like,Out,Med,0
10/15/10,12,Front,5,23,3,29,718,41,Oik-like,Out,Sm,0
10/15/10,12,Front,5,23,3,29,718,41,Oik-like,In,Sm,-
10/15/10,12,Front,5,23,3,29,718,61,Oik-like,Out,Sm,0
10/15/10,12,Front,5,23,3,29,718,81,Oik-like,Out,Tiny,0
10/15/10,12,Front,5,23,3,29,718,81,Oik-like,Out,Tiny,0
10/15/10,12,Front,5,23,3,29,718,101,Oik-like,In,Med,1
10/15/10,12,Front,5,23,3,29,718,101,Oik-like,In,Med,2
10/15/10,12,Front,5,23,3,29,718,121,Oik-like,Out,Sm,0
10/15/10,12,Front,5,23,3,29,718,121,Oik-like,Out,Sm,0
10/15/10,12,Front,5,23,3,29,718,121,Oik-like,Out,Sm,0
10/15/10,12,Front,5,23,3,29,718,121,Unk,In,Sm,2
10/15/10,12,Front,5,23,3,29,718,121,Unk,In,Med,2
10/15/10,12,Front,5,23,3,29,718,161,Oik-n,Out,Lg,0
10/15/10,12,Front,5,23,3,29,718,181,Oik-like,Out,Tiny,0
10/15/10,12,Front,5,23,3,29,718,241,Oik-like,Out,Sm,0
10/15/10,12,Front,5,23,3,29,718,241,Oik-like,In,Tiny,-
10/15/10,12,Front,5,23,3,29,718,281,Oik-n,Out,Lg,0
10/15/10,12,Front,6,23,3,47,93,21,Oik-like,Out,Sm,0
10/15/10,12,Front,6,23,3,47,93,21,Oik-like,Out,Sm,0
10/15/10,12,Front,6,23,3,47,93,61,Oik-like,Out,Sm,0
10/15/10,12,Front,6,23,3,47,93,61,Oik-like,Out,Sm,0
10/15/10,12,Front,6,23,3,47,93,81,Oik-like,In,Sm,3
10/15/10,12,Front,6,23,3,47,93,101,Oik-like,Out,Sm,0
10/15/10,12,Front,6,23,3,47,93,101,Oik-like,Out,Sm,0
10/15/10,12,Front,6,23,3,47,93,101,Oik-like,Out,Tiny,0
10/15/10,12,Front,6,23,3,47,93,121,Oik-like,Out,Med,0
10/15/10,12,Front,6,23,3,47,93,141,Oik-like,Out,Tiny,0
10/15/10,12,Front,6,23,3,47,93,141,Oik-like,In,Sm,-
10/15/10,12,Front,6,23,3,47,93,181,Oik-like,Out,Med,0
10/15/10,12,Front,6,23,3,47,93,221,Oik-like,In,Med,2
10/15/10,12,Front,6,23,3,47,93,221,Oik-like,In,Med,1
10/15/10,12,Front,6,23,3,47,93,221,Oik-like,Out,Sm,0
10/15/10,12,Front,6,23,3,47,93,221,Oik-like,Out,Sm,0
10/15/10,12,Front,6,23,3,47,93,261,Oik-like,Out,Sm,0
10/15/10,12,Front,7,23,4,4,468,1,Oik-like,Out,Sm,0
10/15/10,12,Front,7,23,4,4,468,1,Oik-n,Out,Sm,0
10/15/10,12,Front,7,23,4,4,468,21,Unk,In,Med,3
10/15/10,12,Front,7,23,4,4,468,21,Oik-like,Out,Sm,0
10/15/10,12,Front,7,23,4,4,468,41,Oik-like,Out,Sm,0
10/15/10,12,Front,7,23,4,4,468,41,Oik-like,Out,Sm,0
10/15/10,12,Front,7,23,4,4,468,61,Oik-like,Out,Med,0
10/15/10,12,Front,7,23,4,4,468,101,Oik-like,Out,Med,0
10/15/10,12,Front,7,23,4,4,468,121,Oik-like,Out,Sm,0
10/15/10,12,Front,7,23,4,4,468,121,Oik-like,Out,Sm,0
10/15/10,12,Front,7,23,4,4,468,121,Oik-like,Out,Sm,0
10/15/10,12,Front,7,23,4,4,468,141,Oik-like,Out,Sm,0
10/15/10,12,Front,7,23,4,4,468,141,Oik-like,Out,Sm,0
10/15/10,12,Front,7,23,4,4,468,161,Oik-n,Out,Sm,0
10/15/10,12,Front,7,23,4,4,468,181,Oik-like,Out,Sm,0
10/15/10,12,Front,7,23,4,4,468,201,Oik-n,Out,Med,0
10/15/10,12,Front,7,23,4,4,468,281,Oik-like,Out,Sm,0
10/15/10,12,Front,8,23,4,21,828,1,Oik-like,In,Tiny,-
10/15/10,12,Front,8,23,4,21,828,1,Oik-like,Out,Sm,0
10/15/10,12,Front,8,23,4,21,828,21,Oik-like,In,Tiny,-
10/15/10,12,Front,8,23,4,21,828,41,Oik-like,Out,Sm,0
10/15/10,12,Front,8,23,4,21,828,41,Oik-like,Out,Sm,0
10/15/10,12,Front,8,23,4,21,828,81,Oik-like,Out,Sm,0
10/15/10,12,Front,8,23,4,21,828,101,Oik-like,Out,Sm,0
10/15/10,12,Front,8,23,4,21,828,101,Oik-like,Out,Med,0
10/15/10,12,Front,8,23,4,21,828,101,Oik-like,Out,Med,0
10/15/10,12,Front,8,23,4,21,828,121,Oik-like,Out,Sm,0
10/15/10,12,Front,8,23,4,21,828,141,Oik-like,Out,Sm,0
10/15/10,12,Front,8,23,4,21,828,161,Oik-like,In,Med,-
10/15/10,12,Front,8,23,4,21,828,161,Oik-like,Out,Sm,0
10/15/10,12,Front,8,23,4,21,828,181,Oik-like,Out,Tiny,0
10/15/10,12,Front,8,23,4,21,828,181,Oik-like,Out,Med,0
10/15/10,12,Front,8,23,4,21,828,201,Oik-like,Out,Med,0
10/15/10,12,Front,8,23,4,21,828,201,Oik-like,Out,Med,0
10/15/10,12,Front,8,23,4,21,828,201,Oik-like,Out,Sm,0
10/15/10,12,Front,8,23,4,21,828,221,Oik-like,Out,Sm,0
10/15/10,12,Front,8,23,4,21,828,221,Oik-like,Out,Sm,0
10/15/10,12,Front,8,23,4,21,828,281,Oik-like,Out,Tiny,0
10/15/10,12,Front,8,23,4,21,828,281,Oik-like,Out,Tiny,0
10/15/10,12,Front,9,23,4,39,203,1,Unk,In,Med,3
10/15/10,12,Front,9,23,4,39,203,21,Oik-like,Out,Med,0
10/15/10,12,Front,9,23,4,39,203,21,Oik-like,Out,Tiny,0
10/15/10,12,Front,9,23,4,39,203,81,Oik-like,Out,Med,0
10/15/10,12,Front,9,23,4,39,203,161,Oik-like,Out,Med,0
10/15/10,12,Front,9,23,4,39,203,161,Oik-like,Out,Sm,0
10/15/10,12,Front,9,23,4,39,203,161,Oik-like,Out,Sm,0
10/15/10,12,Front,9,23,4,39,203,201,Oik-like,In,Med,2
10/15/10,12,Front,9,23,4,39,203,201,Oik-like,Out,Med,0
10/15/10,12,Front,9,23,4,39,203,221,Oik-like,Out,Sm,0
10/15/10,12,Front,9,23,4,39,203,221,Oik-like,Out,Sm,0
10/15/10,12,Front,9,23,4,39,203,221,Oik-like,Out,Tiny,0
10/15/10,12,Front,9,23,4,39,203,241,Oik-like,Out,Med,0
10/15/10,12,Front,9,23,4,39,203,281,Oik-like,Out,Med,0
10/15/10,12,Front,9,23,4,39,203,281,Oik-like,Out,Sm,0
10/15/10,12,Front,9,23,4,39,203,281,Oik-like,Out,Sm,0
10/15/10,12,Front,10,23,4,56,578,1,Oik-like,In,Sm,-
10/15/10,12,Front,10,23,4,56,578,1,Oik-like,Out,Sm,0
10/15/10,12,Front,10,23,4,56,578,1,Oik-like,Out,Sm,0
10/15/10,12,Front,10,23,4,56,578,1,Oik-like,Out,Sm,0
10/15/10,12,Front,10,23,4,56,578,21,Oik-like,Out,Tiny,0
10/15/10,12,Front,10,23,4,56,578,21,Oik-like,Out,Tiny,0
10/15/10,12,Front,10,23,4,56,578,21,Oik-like,Out,Tiny,0
10/15/10,12,Front,10,23,4,56,578,41,Oik-like,Out,Sm,0
10/15/10,12,Front,10,23,4,56,578,41,Oik-like,Out,Sm,0
10/15/10,12,Front,10,23,4,56,578,41,Oik-like,Out,Sm,0
10/15/10,12,Front,10,23,4,56,578,41,Oik-like,Out,Sm,0
10/15/10,12,Front,10,23,4,56,578,61,Oik-like,Out,Med,0
10/15/10,12,Front,10,23,4,56,578,61,Oik-like,Out,Tiny,0
10/15/10,12,Front,10,23,4,56,578,81,Oik-like,Out,Sm,0
10/15/10,12,Front,10,23,4,56,578,81,Oik-like,In,Sm,-
10/15/10,12,Front,10,23,4,56,578,101,Oik-like,In,Sm,-
10/15/10,12,Front,10,23,4,56,578,121,Oik-like,Out,Med,0
10/15/10,12,Front,10,23,4,56,578,201,Oik-like,Out,Tiny,0
10/15/10,12,Front,10,23,4,56,578,201,Oik-like,Out,Sm,0
10/15/10,12,Front,10,23,4,56,578,221,Oik-n,In,Lg,1
10/15/10,12,Front,10,23,4,56,578,221,Oik-like,Out,Sm,0
10/15/10,12,Front,10,23,4,56,578,221,Oik-like,Out,Sm,0
10/15/10,12,Front,10,23,4,56,578,241,Oik-like,Out,Sm,0
10/15/10,12,Front,10,23,4,56,578,241,Oik-like,Out,Sm,0
10/15/10,12,Front,10,23,4,56,578,261,Oik-like,In,Sm,-
10/15/10,12,Front,10,23,4,56,578,261,Oik-like,In,Med,-
10/15/10,12,Front,10,23,4,56,578,261,Oik-like,Out,Med,0
10/15/10,12,Front,10,23,4,56,578,261,Oik-like,Out,Sm,0
10/15/10,12,Front,11,23,5,13,953,1,Oik-like,In,Sm,-
10/15/10,12,Front,11,23,5,13,953,21,Oik-like,Out,Tiny,0
10/15/10,12,Front,11,23,5,13,953,41,Oik-like,Out,Sm,0
10/15/10,12,Front,11,23,5,13,953,41,Oik-like,Out,Sm,0
10/15/10,12,Front,11,23,5,13,953,61,Oik-like,Out,Sm,0
10/15/10,12,Front,11,23,5,13,953,61,Oik-like,Out,Sm,0
10/15/10,12,Front,11,23,5,13,953,101,Oik-n,Out,Med,0
10/15/10,12,Front,11,23,5,13,953,101,Oik-n,Out,Med,0
10/15/10,12,Front,11,23,5,13,953,101,Oik-n,Out,Med,0
10/15/10,12,Front,11,23,5,13,953,101,Oik-n,Out,Med,0
10/15/10,12,Front,11,23,5,13,953,101,Oik-like,Out,Sm,0
10/15/10,12,Front,11,23,5,13,953,121,Oik-like,Out,Sm,0
10/15/10,12,Front,11,23,5,13,953,121,Oik-like,Out,Tiny,0
10/15/10,12,Front,11,23,5,13,953,141,Oik-like,Out,Sm,0
10/15/10,12,Front,11,23,5,13,953,161,Oik-like,Out,Sm,0
10/15/10,12,Front,11,23,5,13,953,161,Oik-like,Out,Sm,0
10/15/10,12,Front,11,23,5,13,953,161,Oik-like,Out,Sm,0
10/15/10,12,Front,11,23,5,13,953,181,Oik-like,Out,Sm,0
10/15/10,12,Front,11,23,5,13,953,201,Oik-like,Out,Sm,0
10/15/10,12,Front,11,23,5,13,953,201,Oik-like,In,Sm,-
10/15/10,12,Front,11,23,5,13,953,201,Oik-like,Out,Sm,0
10/15/10,12,Front,11,23,5,13,953,221,Oik-like,Out,Sm,0
10/15/10,12,Front,11,23,5,13,953,221,Oik-like,Out,Sm,0
10/15/10,12,Front,11,23,5,13,953,221,Oik-like,Out,Med,0
10/15/10,12,Front,11,23,5,13,953,261,Oik-like,Out,Sm,0
10/15/10,12,Front,11,23,5,13,953,261,Oik-like,Out,Sm,0
10/15/10,12,Front,11,23,5,13,953,281,Oik-like,In,Sm,-
10/15/10,12,Front,12,23,5,31,328,1,Oik-like,Out,Med,0
10/15/10,12,Front,12,23,5,31,328,1,Oik-like,In,Sm,3
10/15/10,12,Front,12,23,5,31,328,61,Oik-like,Out,Med,0
10/15/10,12,Front,12,23,5,31,328,81,Oik-like,Out,Med,0
10/15/10,12,Front,12,23,5,31,328,121,Oik-like,Out,Med,0
10/15/10,12,Front,12,23,5,31,328,141,Fri,Out,Lg,0
10/15/10,12,Front,12,23,5,31,328,161,Unk,In,Sm,3
10/15/10,12,Front,12,23,5,31,328,161,Oik-like,Out,Sm,0
10/15/10,12,Front,12,23,5,31,328,181,Oik-like,Out,Sm,0
10/15/10,12,Front,12,23,5,31,328,181,Oik-like,Out,Sm,0
10/15/10,12,Front,12,23,5,31,328,201,Oik-like,Out,Tiny,0
10/15/10,12,Front,12,23,5,31,328,201,Oik-like,Out,Tiny,0
10/15/10,12,Front,12,23,5,31,328,201,Oik-like,Out,Tiny,0
10/15/10,12,Front,12,23,5,31,328,241,Oik-like,Out,Med,0
10/15/10,12,Front,12,23,5,31,328,241,Oik-like,In,Sm,-
10/15/10,12,Front,12,23,5,31,328,281,Oik-like,Out,Sm,0
10/15/10,12,Front,13,23,5,48,687,21,Oik-like,Out,Sm,0
10/15/10,12,Front,13,23,5,48,687,41,Oik-like,Out,Sm,0
10/15/10,12,Front,13,23,5,48,687,81,Oik-like,Out,Sm,0
10/15/10,12,Front,13,23,5,48,687,121,Oik-like,Out,Sm,0
10/15/10,12,Front,13,23,5,48,687,121,Oik-like,Out,Sm,0
10/15/10,12,Front,13,23,5,48,687,121,Oik-like,Out,Sm,0
10/15/10,12,Front,13,23,5,48,687,261,Oik-like,Out,Sm,0
10/15/10,12,Front,14,23,6,6,62,1,Oik-like,Out,Tiny,0
10/15/10,12,Front,14,23,6,6,62,1,Oik-like,Out,Tiny,0
10/15/10,12,Front,14,23,6,6,62,221,Oik-like,Out,Sm,0
10/15/10,12,Front,14,23,6,6,62,281,Oik-like,Out,Sm,0
10/15/10,12,Front,14,23,6,6,62,281,Oik-like,Out,Tiny,0
10/15/10,12,Front,15,23,6,23,437,101,Oik-n,In,Lg,3
10/15/10,12,Front,15,23,6,23,437,121,Oik-n,Out,Med,0
10/15/10,12,Front,16,23,6,40,812,141,Unk,In,Sm,2
10/15/10,12,Front,16,23,6,40,812,221,Oik-like,In,Sm,3
10/15/10,12,Front,16,23,6,40,812,221,Unk,In,Sm,-
10/15/10,12,Front,16,23,6,40,812,261,Oik-n,In,Lg,2
10/15/10,12,Front,17,23,6,58,187,81,Fri,In,Lg,2
10/15/10,12,Front,17,23,6,58,187,81,Oik-like,Out,Med,0
10/15/10,12,Front,18,23,7,15,562,21,Oik-n,In,Med,Unk
10/15/10,12,Front,18,23,7,15,562,101,Oik-n,Out,Sm,0
10/15/10,12,Front,18,23,7,15,562,121,Oik-n,In,Sm,2
10/15/10,12,Front,18,23,7,15,562,141,Oik-n,In,Sm,1
10/15/10,12,Front,18,23,7,15,562,141,Oik-n,Out,Med,0
10/15/10,12,Front,18,23,7,15,562,181,Oik-n,In,Sm,1
10/15/10,12,Front,18,23,7,15,562,201,Oik-n,In,Lg,1
10/15/10,12,Front,18,23,7,15,562,221,Oik-n,Out,Lg,0
10/15/10,12,Front,18,23,7,15,562,281,Oik-n,Out,Sm,0
10/15/10,12,Front,19,23,7,32,921,61,Oik-n,In,Lg,1
10/15/10,12,Front,19,23,7,32,921,61,Oik-like,Out,Sm,0
10/15/10,12,Front,19,23,7,32,921,61,Oik-like,Out,Sm,0
10/15/10,12,Front,19,23,7,32,921,141,Oik-n,Out,Lg,0
10/15/10,12,Front,19,23,7,32,921,201,Unk,Out,Lg,0
10/15/10,12,Front,19,23,7,32,921,261,Unk,In,Med,1
10/15/10,12,Front,20,23,7,50,296,41,Unk,Out,Lg,0
10/15/10,12,Front,20,23,7,50,296,81,Fri,In,Med,1
10/15/10,12,Front,20,23,7,50,296,141,Oik-n,In,Med,1
10/15/10,12,Front,20,23,7,50,296,241,Oik-n,In,Lg,2
10/15/10,12,Front,21,23,8,7,671,81,Oik-n,In,Lg,1
10/15/10,12,Front,21,23,8,7,671,201,Oik-like,Out,Sm,0
10/15/10,12,Front,21,23,8,7,671,201,Oik-like,Out,Sm,0
10/15/10,12,Front,22,23,8,25,78,1,Oik-like,Out,Tiny,0
10/15/10,12,Front,22,23,8,25,78,141,Oik-like,In,Med,2
10/15/10,12,Front,24,23,8,59,781,161,Oik-like,Out,Lg,0
10/15/10,12,Front,25,23,9,17,156,241,Oik-n,In,Med,1
10/15/10,12,Front,26,23,9,34,531,101,Oik-n,Out,Lg,0
10/15/10,12,Front,26,23,9,34,531,121,Oik-n,Out,Lg,0
10/15/10,12,Front,26,23,9,34,531,121,Oik-n,Out,Med,0
10/15/10,12,Front,26,23,9,34,531,261,Unk,In,Sm,1
10/15/10,12,Front,27,23,9,51,906,21,Oik-n,Out,Lg,0
10/15/10,12,Front,27,23,9,51,906,41,Oik-n,Out,Lg,0
10/15/10,12,Front,28,23,10,9,281,101,Oik-n,Out,Lg,0
10/15/10,12,Front,28,23,10,9,281,121,Oik-n,Out,Med,0
10/15/10,12,Front,30,23,10,44,78,61,Oik-n,In,Med,-
10/15/10,12,Front,30,23,10,44,78,61,Oik-n,Out,Sm,0
10/15/10,12,Front,30,23,10,44,78,201,Oik-n,Out,Sm,0
10/15/10,12,Front,30,23,10,44,78,201,Oik-like,Out,Sm,0
10/15/10,12,Front,31,23,11,1,468,261,Oik-n,In,Med,2
10/15/10,12,Front,32,23,11,18,859,61,Oik-n,Out,Sm,0
10/15/10,12,Front,32,23,11,18,859,101,Oik-n,In,Med,1
10/15/10,12,Front,33,23,11,36,375,61,Oik-n,In,Lg,1
10/15/10,12,Front,33,23,11,36,375,101,Oik-n,Out,Sm,0
10/15/10,13,Front,1,23,19,42,843,1,Oik-like,In,Sm,1
10/15/10,13,Front,1,23,19,42,843,241,Oik-like,Out,Sm,0
10/15/10,13,Front,2,23,20,0,31,281,Oik-like,Out,Tiny,0
10/15/10,13,Front,3,23,20,17,328,21,Oik-like,In,Sm,3
10/15/10,13,Front,3,23,20,17,328,161,Oik-like,In,Med,1
10/15/10,13,Front,3,23,20,17,328,201,Unk,In,Med,Unk
10/15/10,13,Front,4,23,20,34,718,141,Oik-like,Out,Sm,0
10/15/10,13,Front,4,23,20,34,718,161,Unk,In,Med,Unk
10/15/10,13,Front,4,23,20,34,718,161,Oik-n,In,Med,Unk
10/15/10,13,Front,4,23,20,34,718,161,Oik-n,In,Lg,Unk
10/15/10,13,Front,4,23,20,34,718,241,Oik-like,Out,Sm,0
10/15/10,13,Front,4,23,20,34,718,281,Oik-n,Out,Lg,0
10/15/10,13,Front,4,23,20,34,718,281,Oik-n,In,Lg,-
10/15/10,13,Front,5,23,20,52,203,1,Unk,In,Med,-
10/15/10,13,Front,5,23,20,52,203,1,Unk,In,Lg,-
10/15/10,13,Front,5,23,20,52,203,61,Oik-like,Out,Tiny,0
10/15/10,13,Front,5,23,20,52,203,81,Unk,Unk,Med,-
10/15/10,13,Front,5,23,20,52,203,121,Oik-n,In,Med,1
10/15/10,13,Front,5,23,20,52,203,221,Oik-like,Unk,Lg,-
10/15/10,13,Front,5,23,20,52,203,261,Oik-like,Out,Tiny,0
10/15/10,13,Front,5,23,20,52,203,281,Oik-n,Out,Lg,0
10/15/10,13,Front,6,23,21,9,421,61,Oik-like,In,Med,-
10/15/10,13,Front,6,23,21,9,421,61,Oik-like,In,Tiny,-
10/15/10,13,Front,6,23,21,9,421,81,Oik-like,In,Lg,1
10/15/10,13,Front,6,23,21,9,421,81,Oik-like,In,Med,1
10/15/10,13,Front,6,23,21,9,421,141,Oik-like,In,Sm,1
10/15/10,13,Front,6,23,21,9,421,161,Oik-like,Out,Tiny,0
10/15/10,13,Front,6,23,21,9,421,161,Oik-like,Out,Tiny,0
10/15/10,13,Front,6,23,21,9,421,161,Oik-like,Out,Sm,0
10/15/10,13,Front,6,23,21,9,421,181,Oik-like,Out,Sm,0
10/15/10,13,Front,6,23,21,9,421,201,Oik-like,Unk,Sm,-
10/15/10,13,Front,6,23,21,9,421,221,Unk,In,Sm,2
10/15/10,13,Front,6,23,21,9,421,241,Oik-like,Unk,Sm,-
10/15/10,13,Front,6,23,21,9,421,281,Oik-like,Unk,Sm,-
10/15/10,13,Front,7,23,21,26,781,21,Oik-like,Out,Tiny,0
10/15/10,13,Front,7,23,21,26,781,81,Oik-like,Out,Sm,0
10/15/10,13,Front,7,23,21,26,781,201,Oik-like,Out,Sm,0
10/15/10,13,Front,7,23,21,26,781,221,Unk,Unk,Tiny,-
10/15/10,13,Front,7,23,21,26,781,221,Unk,In,Tiny,-
10/15/10,13,Front,7,23,21,26,781,241,Oik-like,Out,Tiny,0
10/15/10,13,Front,7,23,21,26,781,241,Oik-like,Out,Tiny,0
10/15/10,13,Front,7,23,21,26,781,241,Oik-like,Unk,Tiny,-
10/15/10,13,Front,7,23,21,26,781,261,Oik-like,Out,Tiny,0
10/15/10,13,Front,7,23,21,26,781,261,Oik-like,Out,Tiny,0
10/15/10,13,Front,7,23,21,26,781,281,Oik-n,In,Lg,Unk
10/15/10,13,Front,7,23,21,26,781,281,Oik-like,Out,Sm,0
10/15/10,13,Front,8,23,21,44,156,1,Oik-like,Out,Sm,0
10/15/10,13,Front,8,23,21,44,156,21,Oik-like,Unk,Sm,-
10/15/10,13,Front,8,23,21,44,156,41,Oik-like,Out,Sm,0
10/15/10,13,Front,8,23,21,44,156,41,Oik-like,Out,Sm,0
10/15/10,13,Front,8,23,21,44,156,61,Unk,In,Med,-
10/15/10,13,Front,8,23,21,44,156,81,Oik-like,Out,Sm,0
10/15/10,13,Front,8,23,21,44,156,101,Oik-like,Out,Sm,0
10/15/10,13,Front,8,23,21,44,156,101,Oik-like,Out,Sm,0
10/15/10,13,Front,8,23,21,44,156,121,Oik-like,Out,Sm,0
10/15/10,13,Front,8,23,21,44,156,121,Oik-like,Out,Tiny,0
10/15/10,13,Front,8,23,21,44,156,121,Unk,Out,Tiny,0
10/15/10,13,Front,8,23,21,44,156,141,Oik-like,Out,Sm,0
10/15/10,13,Front,8,23,21,44,156,241,Oik-like,Unk,Tiny,-
10/15/10,13,Front,8,23,21,44,156,281,Oik-like,Out,Sm,0
10/15/10,13,Front,8,23,21,44,156,281,Oik-like,Out,Med,0
10/15/10,13,Front,9,23,22,1,531,21,Oik-like,Unk,Sm,-
10/15/10,13,Front,9,23,22,1,531,21,Oik-like,Out,Tiny,0
10/15/10,13,Front,9,23,22,1,531,21,Oik-like,Out,Tiny,0
10/15/10,13,Front,9,23,22,1,531,41,Oik-like,Out,Sm,0
10/15/10,13,Front,9,23,22,1,531,61,Oik-like,In,Sm,3
10/15/10,13,Front,9,23,22,1,531,61,Oik-like,Out,Sm,0
10/15/10,13,Front,9,23,22,1,531,61,Oik-like,Out,Tiny,0
10/15/10,13,Front,9,23,22,1,531,61,Oik-like,Out,Sm,0
10/15/10,13,Front,9,23,22,1,531,81,Oik-like,Out,Sm,0
10/15/10,13,Front,9,23,22,1,531,81,Oik-like,Out,Tiny,0
10/15/10,13,Front,9,23,22,1,531,81,Oik-like,Out,Lg,0
10/15/10,13,Front,9,23,22,1,531,101,Oik-like,Out,Tiny,0
10/15/10,13,Front,9,23,22,1,531,141,Oik-like,In,Tiny,-
10/15/10,13,Front,9,23,22,1,531,141,Oik-like,Out,Sm,0
10/15/10,13,Front,9,23,22,1,531,181,Oik-like,Out,Med,0
10/15/10,13,Front,9,23,22,1,531,181,Oik-like,Out,Tiny,0
10/15/10,13,Front,9,23,22,1,531,221,Oik-like,Unk,Sm,-
10/15/10,13,Front,9,23,22,1,531,221,Oik-like,Out,Tiny,0
10/15/10,13,Front,9,23,22,1,531,221,Oik-like,Out,Tiny,0
10/15/10,13,Front,9,23,22,1,531,241,Oik-n,Out,Med,0
10/15/10,13,Front,9,23,22,1,531,241,Oik-n,Out,Med,0
10/15/10,13,Front,9,23,22,1,531,241,Unk,Out,Med,0
10/15/10,13,Front,9,23,22,1,531,261,Oik-like,Out,Med,0
10/15/10,13,Front,9,23,22,1,531,261,Oik-like,Out,Sm,0
10/15/10,13,Front,9,23,22,1,531,281,Oik-like,Out,Sm,0
10/15/10,13,Front,9,23,22,1,531,281,Oik-like,Out,Sm,0
10/15/10,13,Front,9,23,22,1,531,281,Oik-like,Out,Sm,0
10/15/10,13,Front,9,23,22,1,531,281,Oik-like,Out,Med,0
10/15/10,13,Front,9,23,22,1,531,281,Oik-like,Out,Tiny,0
10/15/10,13,Front,10,23,22,18,906,1,Oik-like,Out,Sm,0
10/15/10,13,Front,10,23,22,18,906,1,Oik-like,Out,Sm,0
10/15/10,13,Front,10,23,22,18,906,1,Oik-like,Out,Sm,0
10/15/10,13,Front,10,23,22,18,906,1,Oik-like,Out,Sm,0
10/15/10,13,Front,10,23,22,18,906,1,Oik-like,Out,Sm,0
10/15/10,13,Front,10,23,22,18,906,1,Oik-like,Out,Tiny,0
10/15/10,13,Front,10,23,22,18,906,21,Oik-like,Out,Sm,0
10/15/10,13,Front,10,23,22,18,906,21,Oik-like,Out,Sm,0
10/15/10,13,Front,10,23,22,18,906,41,Oik-like,Out,Sm,0
10/15/10,13,Front,10,23,22,18,906,61,Unk,In,Sm,-
10/15/10,13,Front,10,23,22,18,906,61,Oik-like,Out,Sm,0
10/15/10,13,Front,10,23,22,18,906,61,Oik-like,Out,Sm,0
10/15/10,13,Front,10,23,22,18,906,61,Oik-like,Out,Sm,0
10/15/10,13,Front,10,23,22,18,906,61,Oik-like,Out,Tiny,0
