downcast,hour,min,sec,s/1000,H1,H2,H3,H5a,H5b,H6,H7,H7*,H8,H9,H9*,H10,H11,H13,H14,H15,VSH,Annatiara,R1,R2,R3,r4-aegina,R5,Doliolids,Appendicularians,App in Hse,MUAT,LEMU,SPKO,Si 2 Eu,NABI,AGEL,COOR
20,23,48,1,179,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,48,1,295,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,48,1,410,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
20,23,48,1,468,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
20,23,48,1,526,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,48,1,583,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
20,23,48,1,699,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
20,23,48,1,756,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,48,1,814,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,48,1,930,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,48,1,987,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,23,48,2,218,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,48,2,276,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
20,23,48,2,334,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,48,2,564,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,48,2,622,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,48,2,853,,,,1,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
20,23,48,2,911,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,48,2,968,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,48,3,26,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,48,3,84,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,48,3,142,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,48,3,257,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,48,3,315,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,48,3,430,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,48,3,546,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,48,3,661,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,
20,23,48,3,719,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,48,3,776,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,48,3,834,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
20,23,48,4,7,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,48,4,65,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
20,23,48,4,123,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,48,4,180,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,48,4,296,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,48,4,469,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,
20,23,48,4,527,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,48,4,642,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
20,23,48,4,700,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,23,48,4,758,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
20,23,48,4,873,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,23,48,4,988,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,23,48,5,46,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
20,23,48,5,104,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
20,23,48,5,277,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,23,48,5,335,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,48,5,392,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,48,5,623,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,48,5,912,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,48,6,85,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
20,23,48,6,200,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
20,23,48,6,316,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,48,6,547,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,23,48,6,662,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,48,6,951,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,48,7,9,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,23,48,7,528,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
20,23,48,7,586,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,23,48,7,643,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
20,23,48,7,874,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,48,8,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
20,23,48,8,105,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
20,23,48,8,163,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,48,8,336,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,48,8,451,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,
20,23,48,8,567,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,48,8,740,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,23,48,8,798,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,48,8,971,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,48,9,29,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,48,9,317,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,48,9,606,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,48,9,779,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,48,9,837,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,48,10,10,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,48,10,298,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
20,23,48,10,414,,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
20,23,48,10,529,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
20,23,48,10,645,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
20,23,48,10,818,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,
20,23,48,10,875,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
