"date","downcast","hour","min","sec","s/1000","sol_small","sol_large"
2010-10-16,10,20,57,50,777,1,0
2010-10-16,10,20,57,51,65,1,0
2010-10-16,10,20,57,51,931,1,0
2010-10-16,10,20,57,52,277,1,0
2010-10-16,10,20,57,55,163,1,0
2010-10-16,10,20,57,55,452,2,1
2010-10-16,10,20,57,56,317,1,0
2010-10-16,10,20,57,56,606,1,0
2010-10-16,10,20,58,0,357,1,0
2010-10-16,10,20,58,2,377,1,0
2010-10-16,10,20,58,2,666,1,0
2010-10-16,10,20,58,4,109,1,0
2010-10-16,10,20,58,9,303,1,0
2010-10-16,10,20,58,17,152,0,1
2010-10-16,10,20,58,17,729,0,1
2010-10-16,10,20,58,30,773,1,0
2010-10-16,10,20,58,52,762,1,0
2010-10-16,11,21,14,8,0,1,0
2010-10-16,11,21,14,18,388,1,0
2010-10-16,11,21,14,24,795,1,0
2010-10-16,11,21,14,28,835,1,0
2010-10-16,11,21,14,31,720,1,0
2010-10-16,11,21,14,34,895,1,0
2010-10-16,11,21,14,36,626,1,0
2010-10-16,11,21,14,39,858,1,0
2010-10-16,11,21,14,43,33,1,0
2010-10-16,11,21,14,57,287,1,0
2010-10-16,11,21,15,8,484,1,0
2010-10-16,11,21,15,8,773,1,0
2010-10-16,11,21,15,9,350,3,0
2010-10-16,11,21,15,10,793,1,0
2010-10-16,11,21,15,11,82,2,0
2010-10-16,11,21,15,11,659,1,0
2010-10-16,11,21,15,14,372,2,0
2010-10-16,11,21,15,15,199,2,0
2010-10-16,11,21,15,19,797,1,0
2010-10-16,11,21,15,25,568,1,0
2010-10-16,11,21,15,26,145,1,0
2010-10-16,11,21,15,26,434,1,0
2010-10-16,11,21,15,26,722,1,0
2010-10-16,11,21,15,27,299,1,0
2010-10-16,11,21,15,27,588,1,0
2010-10-16,11,21,15,30,762,1,0
2010-10-16,11,21,15,31,628,1,0
2010-10-16,11,21,15,32,551,1,0
2010-10-16,11,21,15,32,840,1,0
2010-10-16,11,21,15,33,129,1,0
2010-10-16,11,21,15,34,571,1,0
2010-10-16,11,21,15,35,726,1,0
2010-10-16,11,21,15,36,303,1,0
2010-10-16,11,21,15,36,881,1,0
2010-10-16,11,21,15,38,611,1,0
2010-10-16,11,21,15,39,189,1,0
2010-10-16,11,21,15,39,477,1,0
2010-10-16,11,21,15,40,343,1,0
2010-10-16,11,21,15,43,517,1,0
2010-10-16,11,21,15,49,0,1,0
2010-10-16,11,21,15,52,809,1,0
2010-10-16,11,21,15,53,964,1,0
2010-10-16,11,21,16,8,450,1,0
2010-10-16,11,21,16,8,738,1,0
2010-10-16,11,21,16,23,168,1,0
2010-10-16,11,21,16,28,765,1,0
2010-10-16,11,21,16,55,315,1,0
2010-10-16,11,21,17,6,50,1,0
2010-10-16,11,21,17,11,244,1,0
2010-10-16,11,21,17,17,939,1,0
2010-10-16,11,21,17,26,884,1,0
2010-10-16,12,21,30,8,82,1,0
2010-10-16,12,21,30,8,948,1,0
2010-10-16,12,21,30,10,391,1,0
2010-10-16,12,21,30,11,256,2,0
2010-10-16,12,21,30,19,683,1,0
2010-10-16,12,21,30,24,11,1,0
2010-10-16,12,21,30,31,803,1,0
2010-10-16,12,21,30,32,91,1,0
2010-10-16,12,21,30,32,380,1,0
2010-10-16,12,21,30,34,977,1,0
2010-10-16,12,21,30,39,75,1,0
2010-10-16,12,21,30,40,229,1,0
2010-10-16,12,21,30,41,960,1,0
2010-10-16,12,21,30,49,290,1,0
2010-10-16,12,21,30,52,465,1,0
2010-10-16,12,21,30,53,619,1,0
2010-10-16,12,21,31,5,450,1,0
2010-10-16,12,21,31,14,396,1,0
2010-10-16,12,21,31,17,570,1,0
2010-10-16,12,21,31,19,301,1,0
2010-10-16,12,21,31,25,73,1,0
2010-10-16,12,21,31,25,361,1,0
2010-10-16,12,21,31,28,882,1,0
2010-10-16,12,21,31,30,325,3,0
2010-10-16,12,21,31,31,768,1,0
2010-10-16,12,21,31,34,76,1,0
2010-10-16,12,21,31,35,231,1,0
2010-10-16,12,21,31,36,385,1,0
2010-10-16,12,21,31,37,539,1,0
2010-10-16,12,21,31,37,828,1,0
2010-10-16,12,21,31,38,405,1,0
2010-10-16,12,21,31,39,271,2,0
2010-10-16,12,21,31,41,2,1,0
2010-10-16,12,21,31,41,291,1,0
2010-10-16,12,21,31,42,445,2,0
2010-10-16,12,21,31,43,311,1,0
2010-10-16,12,21,31,44,465,1,0
2010-10-16,12,21,31,46,889,1,0
2010-10-16,12,21,31,47,755,1,0
2010-10-16,12,21,31,48,43,2,0
2010-10-16,12,21,31,50,929,1,0
2010-10-16,12,21,31,53,238,1,0
2010-10-16,12,21,31,54,103,1,0
2010-10-16,12,21,31,54,392,1,0
2010-10-16,12,21,31,56,123,1,0
2010-10-16,12,21,31,56,989,1,0
2010-10-16,12,21,31,57,885,1,0
2010-10-16,12,21,31,59,9,1,0
2010-10-16,12,21,32,0,452,1,0
2010-10-16,12,21,32,1,317,1,0
2010-10-16,12,21,32,2,472,1,0
2010-10-16,12,21,32,2,760,1,0
2010-10-16,12,21,32,3,338,1,0
2010-10-16,12,21,32,4,203,1,0
2010-10-16,12,21,32,4,780,1,0
2010-10-16,12,21,32,5,358,1,0
2010-10-16,12,21,32,6,512,1,0
2010-10-16,12,21,32,7,955,1,0
2010-10-16,12,21,32,11,706,1,1
2010-10-16,12,21,32,18,632,1,0
2010-10-16,12,21,32,25,385,1,0
2010-10-16,12,21,32,34,331,1,0
2010-10-16,12,21,32,58,340,1,0
2010-10-16,12,21,33,0,649,1,0
2010-10-16,12,21,33,1,226,1,0
2010-10-16,12,21,33,5,266,1,0
2010-10-16,12,21,33,16,578,0,1
2010-10-16,12,21,37,16,901,1,0
2010-10-16,12,21,37,35,832,1,0
2010-10-16,13,21,46,30,269,1,0
2010-10-16,13,21,46,39,215,1,0
2010-10-16,13,21,46,49,834,1,0
2010-10-16,13,21,46,54,740,1,0
2010-10-16,13,21,46,55,894,1,0
2010-10-16,13,21,46,57,972,1,0
2010-10-16,13,21,46,59,414,1,0
2010-10-16,13,21,47,0,857,2,0
2010-10-16,13,21,47,1,146,2,0
2010-10-16,13,21,47,1,723,1,0
2010-10-16,13,21,47,4,609,1,0
2010-10-16,13,21,47,6,629,1,0
2010-10-16,13,21,47,6,917,1,0
2010-10-16,13,21,47,7,783,1,0
2010-10-16,13,21,47,9,226,1,0
2010-10-16,13,21,47,11,535,1,0
2010-10-16,13,21,47,13,843,1,0
2010-10-16,13,21,47,14,420,1,0
2010-10-16,13,21,47,15,574,2,0
2010-10-16,13,21,47,19,326,1,0
2010-10-16,13,21,47,20,480,1,0
2010-10-16,13,21,47,21,346,2,0
2010-10-16,13,21,47,22,212,1,0
2010-10-16,13,21,47,22,616,2,0
2010-10-16,13,21,47,23,481,1,0
2010-10-16,13,21,47,23,770,1,0
2010-10-16,13,21,47,25,213,1,0
2010-10-16,13,21,47,25,501,1,0
2010-10-16,13,21,47,25,790,1,0
2010-10-16,13,21,47,26,79,1,0
2010-10-16,13,21,47,27,521,1,0
2010-10-16,13,21,47,27,810,1,0
2010-10-16,13,21,47,28,387,1,0
2010-10-16,13,21,47,29,253,1,0
2010-10-16,13,21,47,29,830,1,0
2010-10-16,13,21,47,30,119,1,0
2010-10-16,13,21,47,30,407,1,0
2010-10-16,13,21,47,31,273,1,0
2010-10-16,13,21,47,32,138,1,0
2010-10-16,13,21,47,32,427,1,0
2010-10-16,13,21,47,33,293,1,0
2010-10-16,13,21,47,33,581,1,0
2010-10-16,13,21,47,34,158,1,0
2010-10-16,13,21,47,34,447,1,0
2010-10-16,13,21,47,34,736,4,0
2010-10-16,13,21,47,35,24,1,0
2010-10-16,13,21,47,35,313,1,0
2010-10-16,13,21,47,35,601,2,0
2010-10-16,13,21,47,37,44,1,0
2010-10-16,13,21,47,37,910,1,0
2010-10-16,13,21,47,38,198,1,0
2010-10-16,13,21,47,38,776,1,0
2010-10-16,13,21,47,39,64,1,0
2010-10-16,13,21,47,39,353,1,0
2010-10-16,13,21,47,40,276,1,0
2010-10-16,13,21,47,40,565,1,0
2010-10-16,13,21,47,40,853,1,0
2010-10-16,13,21,47,41,719,1,0
2010-10-16,13,21,47,42,8,1,0
2010-10-16,13,21,47,42,296,1,0
2010-10-16,13,21,47,42,585,2,0
2010-10-16,13,21,47,43,451,3,0
2010-10-16,13,21,47,43,739,2,0
2010-10-16,13,21,47,44,28,4,0
2010-10-16,13,21,47,44,316,4,0
2010-10-16,13,21,47,44,893,2,0
2010-10-16,13,21,47,45,182,1,0
2010-10-16,13,21,47,45,471,3,0
2010-10-16,13,21,47,45,759,2,0
2010-10-16,13,21,47,46,48,2,0
2010-10-16,13,21,47,46,336,1,0
2010-10-16,13,21,47,46,625,1,0
2010-10-16,13,21,47,48,356,3,0
2010-10-16,13,21,47,48,645,1,0
2010-10-16,13,21,47,48,933,1,0
2010-10-16,13,21,47,49,799,1,0
2010-10-16,13,21,47,50,88,3,0
2010-10-16,13,21,47,50,376,1,0
2010-10-16,13,21,47,50,665,1,0
2010-10-16,13,21,47,52,108,2,0
2010-10-16,13,21,47,52,685,1,0
2010-10-16,13,21,47,53,839,2,0
2010-10-16,13,21,47,56,725,1,0
2010-10-16,13,21,47,57,13,2,0
2010-10-16,13,21,47,57,648,1,0
2010-10-16,13,21,47,58,745,1,0
2010-10-16,13,21,47,59,322,1,0
2010-10-16,13,21,48,0,188,2,0
2010-10-16,13,21,48,0,476,2,0
2010-10-16,13,21,48,0,765,1,0
2010-10-16,13,21,48,4,516,1,0
2010-10-16,13,21,48,5,959,1,0
2010-10-16,13,21,48,6,248,1,0
2010-10-16,13,21,48,10,288,2,0
2010-10-16,13,21,48,15,309,1,0
2010-10-16,13,21,48,17,40,1,0
2010-10-16,14,22,4,45,229,1,0
2010-10-16,14,22,4,45,518,1,0
2010-10-16,14,22,4,46,384,1,0
2010-10-16,14,22,4,47,538,1,0
2010-10-16,14,22,4,47,827,1,0
2010-10-16,14,22,4,48,115,1,0
2010-10-16,14,22,4,48,404,1,0
2010-10-16,14,22,4,49,558,2,0
2010-10-16,14,22,4,49,847,1,0
2010-10-16,14,22,4,51,867,2,0
2010-10-16,14,22,4,53,21,2,0
2010-10-16,14,22,4,53,310,2,0
2010-10-16,14,22,4,53,598,1,0
2010-10-16,14,22,4,53,889,1,0
2010-10-16,14,22,4,54,753,1,0
2010-10-16,14,22,4,55,907,1,0
2010-10-16,14,22,4,57,927,1,0
2010-10-16,14,22,4,59,370,1,0
2010-10-16,14,22,5,0,236,1,0
2010-10-16,14,22,5,3,757,1,0
2010-10-16,14,22,5,4,45,1,0
2010-10-16,14,22,5,5,199,2,0
2010-10-16,14,22,5,5,777,3,0
2010-10-16,14,22,5,6,354,1,0
2010-10-16,14,22,5,9,239,1,0
2010-10-16,14,22,5,9,528,1,0
2010-10-16,14,22,5,12,991,1,0
2010-10-16,14,22,5,15,299,0,1
2010-10-16,14,22,5,16,454,1,0
2010-10-16,14,22,5,17,896,0,1
2010-10-16,14,22,5,18,185,1,0
2010-10-16,14,22,5,19,51,1,0
2010-10-16,14,22,5,19,628,1,0
2010-10-16,14,22,5,20,263,1,0
2010-10-16,14,22,5,21,129,1,0
2010-10-16,14,22,5,21,417,1,0
2010-10-16,14,22,5,21,994,1,0
2010-10-16,14,22,5,25,457,2,0
2010-10-16,14,22,5,25,746,2,0
2010-10-16,14,22,5,26,34,2,0
2010-10-16,14,22,5,27,189,1,0
2010-10-16,14,22,5,29,208,1,0
2010-10-16,14,22,5,30,363,1,0
2010-10-16,14,22,5,30,940,1,0
2010-10-16,14,22,5,36,134,0,1
2010-10-16,14,22,5,36,711,1,0
2010-10-16,14,22,5,37,981,1,0
2010-10-16,14,22,5,38,270,1,0
2010-10-16,14,22,5,47,504,1,0
2010-10-16,15,22,20,30,18,1,0
2010-10-16,15,22,20,30,595,1,0
2010-10-16,15,22,20,31,172,1,0
2010-10-16,15,22,20,33,769,1,0
2010-10-16,15,22,20,35,501,1,0
2010-10-16,15,22,20,36,366,0,1
2010-10-16,15,22,20,38,675,1,0
2010-10-16,15,22,20,40,983,1,0
2010-10-16,15,22,20,42,426,1,0
2010-10-16,15,22,20,43,292,1,0
2010-10-16,15,22,20,44,157,0,1
2010-10-16,15,22,20,45,889,1,0
2010-10-16,15,22,20,47,620,1,0
2010-10-16,15,22,20,48,198,1,0
2010-10-16,15,22,20,51,80,2,0
2010-10-16,15,22,20,52,815,2,0
2010-10-16,15,22,20,54,258,0,1
2010-10-16,15,22,20,54,546,1,0
2010-10-16,15,22,20,54,835,2,0
2010-10-16,15,22,20,55,124,1,0
2010-10-16,15,22,20,56,278,1,0
2010-10-16,15,22,20,56,566,1,0
2010-10-16,15,22,20,56,855,1,0
2010-10-16,15,22,20,57,144,2,0
2010-10-16,15,22,20,57,432,1,0
2010-10-16,15,22,20,59,221,1,0
2010-10-16,15,22,20,59,509,1,0
2010-10-16,15,22,21,0,664,1,0
2010-10-16,15,22,21,0,952,1,0
2010-10-16,15,22,21,1,818,1,0
2010-10-16,15,22,21,2,107,1,1
2010-10-16,15,22,21,3,261,2,0
2010-10-16,15,22,21,3,549,0,1
2010-10-16,15,22,21,4,127,1,0
2010-10-16,15,22,21,4,704,1,1
2010-10-16,15,22,21,4,992,1,0
2010-10-16,15,22,21,5,281,2,0
2010-10-16,15,22,21,6,147,1,0
2010-10-16,15,22,21,6,435,2,0
2010-10-16,15,22,21,7,12,3,0
2010-10-16,15,22,21,7,301,1,0
2010-10-16,15,22,21,7,590,1,0
2010-10-16,15,22,21,7,878,1,0
2010-10-16,15,22,21,8,455,2,0
2010-10-16,15,22,21,8,744,1,0
2010-10-16,15,22,21,11,53,2,0
2010-10-16,15,22,21,11,341,1,0
2010-10-16,15,22,21,11,630,1,0
2010-10-16,15,22,21,12,207,1,0
2010-10-16,15,22,21,12,496,1,0
2010-10-16,15,22,21,15,728,1,0
2010-10-16,15,22,21,16,594,1,0
2010-10-16,15,22,21,17,459,1,0
2010-10-16,15,22,21,20,435,2,0
2010-10-16,15,22,21,20,922,1,0
2010-10-16,15,22,21,21,499,1,0
2010-10-16,15,22,21,22,942,1,0
2010-10-16,15,22,21,23,231,1,0
2010-10-16,15,22,21,24,96,1,0
2010-10-16,15,22,21,25,828,1,0
2010-10-16,15,22,21,26,116,1,0
2010-10-16,15,22,21,26,693,1,0
2010-10-16,15,22,21,28,136,1,0
2010-10-16,15,22,21,28,425,1,0
2010-10-16,15,22,21,28,713,1,0
2010-10-16,15,22,21,29,579,1,0
2010-10-16,15,22,21,29,868,0,1
2010-10-16,15,22,21,30,156,1,0
2010-10-16,15,22,21,31,311,1,0
2010-10-16,15,22,21,32,176,1,0
2010-10-16,15,22,21,32,811,1,0
2010-10-16,15,22,21,35,986,0,1
2010-10-16,15,22,21,37,428,1,0
2010-10-16,15,22,21,37,717,1,0
2010-10-16,15,22,21,39,448,1,0
2010-10-16,15,22,21,41,468,2,0
2010-10-16,15,22,21,41,757,1,0
2010-10-16,15,22,21,42,45,1,0
2010-10-16,15,22,21,42,623,1,0
2010-10-16,15,22,21,44,65,1,0
2010-10-16,15,22,21,44,643,1,0
2010-10-16,15,22,21,45,508,1,0
2010-10-16,15,22,21,51,626,1,0
2010-10-16,15,22,21,56,532,1,0
2010-10-16,15,22,21,57,686,1,0
2010-10-16,15,22,22,9,684,1,0
2010-10-16,15,22,22,10,730,1,0
2010-10-16,15,22,22,19,964,1,0
2010-10-16,15,22,22,41,376,1,0
2010-10-16,15,22,22,52,399,1,0
2010-10-16,16,22,38,58,22,2,0
2010-10-16,16,22,38,58,888,2,0
2010-10-16,16,22,38,59,465,1,1
2010-10-16,16,22,38,59,753,1,0
2010-10-16,16,22,39,0,331,1,0
2010-10-16,16,22,39,0,619,1,0
2010-10-16,16,22,39,0,908,2,0
2010-10-16,16,22,39,1,196,4,1
2010-10-16,16,22,39,1,485,4,0
2010-10-16,16,22,39,1,773,4,1
2010-10-16,16,22,39,2,62,4,0
2010-10-16,16,22,39,2,351,3,0
2010-10-16,16,22,39,2,639,3,0
2010-10-16,16,22,39,2,928,4,0
2010-10-16,16,22,39,3,216,3,0
2010-10-16,16,22,39,3,505,2,1
2010-10-16,16,22,39,3,793,4,0
2010-10-16,16,22,39,4,82,1,0
2010-10-16,16,22,39,4,370,2,0
2010-10-16,16,22,39,4,659,2,0
2010-10-16,16,22,39,5,236,3,0
2010-10-16,16,22,39,5,525,3,0
2010-10-16,16,22,39,5,813,4,0
2010-10-16,16,22,39,6,102,3,0
2010-10-16,16,22,39,6,679,3,1
2010-10-16,16,22,39,7,256,1,0
2010-10-16,16,22,39,7,545,1,1
2010-10-16,16,22,39,7,833,5,0
2010-10-16,16,22,39,8,122,1,0
2010-10-16,16,22,39,8,410,4,0
2010-10-16,16,22,39,8,699,2,0
2010-10-16,16,22,39,8,988,2,0
2010-10-16,16,22,39,9,276,3,0
2010-10-16,16,22,39,9,565,4,0
2010-10-16,16,22,39,9,853,1,0
2010-10-16,16,22,39,10,142,1,0
2010-10-16,16,22,39,10,719,1,0
2010-10-16,16,22,39,11,296,3,0
2010-10-16,16,22,39,11,585,2,1
2010-10-16,16,22,39,11,873,1,0
2010-10-16,16,22,39,12,278,1,0
2010-10-16,16,22,39,12,508,1,0
2010-10-16,16,22,39,12,797,1,1
2010-10-16,16,22,39,13,85,3,1
2010-10-16,16,22,39,13,374,1,0
2010-10-16,16,22,39,13,751,2,0
2010-10-16,16,22,39,14,528,2,0
2010-10-16,16,22,39,14,817,2,0
2010-10-16,16,22,39,15,395,2,0
2010-10-16,16,22,39,16,260,1,0
2010-10-16,16,22,39,16,548,4,2
2010-10-16,16,22,39,17,414,2,0
2010-10-16,16,22,39,17,703,1,0
2010-10-16,16,22,39,17,991,2,0
2010-10-16,16,22,39,18,280,3,0
2010-10-16,16,22,39,18,799,1,0
2010-10-16,16,22,39,19,88,2,0
2010-10-16,16,22,39,19,376,2,0
2010-10-16,16,22,39,20,819,1,0
2010-10-16,16,22,39,21,108,1,0
2010-10-16,16,22,39,21,396,2,0
2010-10-16,16,22,39,21,973,1,0
2010-10-16,16,22,39,22,262,2,0
2010-10-16,16,22,39,23,128,2,0
2010-10-16,16,22,39,23,416,1,0
2010-10-16,16,22,39,24,859,1,0
2010-10-16,16,22,39,25,148,1,0
2010-10-16,16,22,39,26,13,1,0
2010-10-16,16,22,39,26,879,2,0
2010-10-16,16,22,39,27,745,1,0
2010-10-16,16,22,39,28,322,3,0
2010-10-16,16,22,39,28,610,2,0
2010-10-16,16,22,39,29,188,1,0
2010-10-16,16,22,39,29,476,2,0
2010-10-16,16,22,39,29,650,1,0
2010-10-16,16,22,39,29,880,3,0
2010-10-16,16,22,39,30,169,1,0
2010-10-16,16,22,39,30,746,1,0
2010-10-16,16,22,39,31,35,3,0
2010-10-16,16,22,39,31,612,1,0
2010-10-16,16,22,39,31,990,1,0
2010-10-16,16,22,39,33,343,2,0
2010-10-16,16,22,39,33,632,1,0
2010-10-16,16,22,39,34,497,1,0
2010-10-16,16,22,39,34,786,1,0
2010-10-16,16,22,39,35,363,1,0
2010-10-16,16,22,39,36,229,1,0
2010-10-16,16,22,39,36,517,2,0
2010-10-16,16,22,39,37,383,0,1
2010-10-16,16,22,39,37,672,1,0
2010-10-16,16,22,39,38,537,2,0
2010-10-16,16,22,39,40,269,2,0
2010-10-16,16,22,39,40,846,1,0
2010-10-16,16,22,39,41,423,2,0
2010-10-16,16,22,39,41,712,1,0
2010-10-16,16,22,39,42,0,3,0
2010-10-16,16,22,39,43,154,1,0
2010-10-16,16,22,39,43,732,1,0
2010-10-16,16,22,39,44,20,1,1
2010-10-16,16,22,39,44,309,2,0
2010-10-16,16,22,39,44,597,1,0
2010-10-16,16,22,39,46,617,1,0
2010-10-16,16,22,39,49,619,2,0
2010-10-16,16,22,39,50,196,1,0
2010-10-16,16,22,39,56,833,1,0
2010-10-16,16,22,39,59,142,1,0
2010-10-16,16,22,40,1,739,1,0
2010-10-16,16,22,40,7,165,1,0
2010-10-16,16,22,40,7,742,1,0
2010-10-16,16,22,40,9,185,1,0
2010-10-16,16,22,40,14,90,2,0
2010-10-16,16,22,40,16,110,3,0
2010-10-16,16,22,40,17,265,1,0
2010-10-16,16,22,40,17,842,1,0
2010-10-16,16,22,40,19,573,1,0
2010-10-16,16,22,40,21,709,1,0
2010-10-16,16,22,40,22,863,1,0
2010-10-16,16,22,40,28,634,2,0
2010-10-16,16,22,40,49,238,1,0
2010-10-16,16,22,40,50,104,1,0
2010-10-16,16,22,40,58,473,1,0
2010-10-16,16,22,41,25,945,1,0
2010-10-16,16,22,41,46,549,1,0
2010-10-16,16,22,42,21,812,1,0
2010-10-16,16,22,42,25,621,1,0
2010-10-16,16,22,42,40,655,1,0
2010-10-16,17,22,55,59,167,2,0
2010-10-16,17,22,55,59,455,4,0
2010-10-16,17,22,55,59,744,2,0
2010-10-16,17,22,55,59,859,2,0
2010-10-16,17,22,56,0,89,4,0
2010-10-16,17,22,56,0,378,3,0
2010-10-16,17,22,56,0,667,1,0
2010-10-16,17,22,56,0,955,2,0
2010-10-16,17,22,56,1,244,3,0
2010-10-16,17,22,56,1,821,1,0
2010-10-16,17,22,56,2,398,1,0
2010-10-16,17,22,56,2,687,2,0
2010-10-16,17,22,56,3,264,1,0
2010-10-16,17,22,56,3,552,2,0
2010-10-16,17,22,56,3,841,1,0
2010-10-16,17,22,56,4,130,1,0
2010-10-16,17,22,56,4,418,1,0
2010-10-16,17,22,56,4,707,2,0
2010-10-16,17,22,56,4,995,4,0
2010-10-16,17,22,56,5,284,2,0
2010-10-16,17,22,56,5,572,3,0
2010-10-16,17,22,56,5,861,1,0
2010-10-16,17,22,56,6,150,3,0
2010-10-16,17,22,56,6,438,1,0
2010-10-16,17,22,56,7,15,1,0
2010-10-16,17,22,56,7,304,1,0
2010-10-16,17,22,56,7,881,2,0
2010-10-16,17,22,56,8,170,6,0
2010-10-16,17,22,56,8,458,3,0
2010-10-16,17,22,56,8,747,5,0
2010-10-16,17,22,56,9,35,4,0
2010-10-16,17,22,56,9,613,2,0
2010-10-16,17,22,56,9,901,4,0
2010-10-16,17,22,56,10,190,1,0
2010-10-16,17,22,56,10,478,2,1
2010-10-16,17,22,56,10,767,3,0
2010-10-16,17,22,56,11,56,3,0
2010-10-16,17,22,56,11,633,1,0
2010-10-16,17,22,56,11,921,1,0
2010-10-16,17,22,56,12,210,3,0
2010-10-16,17,22,56,12,498,2,0
2010-10-16,17,22,56,12,787,4,1
2010-10-16,17,22,56,13,76,1,0
2010-10-16,17,22,56,13,364,3,0
2010-10-16,17,22,56,13,653,3,0
2010-10-16,17,22,56,13,941,2,0
2010-10-16,17,22,56,14,230,5,0
2010-10-16,17,22,56,14,519,3,0
2010-10-16,17,22,56,14,807,1,0
2010-10-16,17,22,56,15,96,1,0
2010-10-16,17,22,56,15,384,1,0
2010-10-16,17,22,56,15,673,5,0
2010-10-16,17,22,56,16,250,1,0
2010-10-16,17,22,56,16,539,1,1
2010-10-16,17,22,56,16,827,1,0
2010-10-16,17,22,56,17,462,6,0
2010-10-16,17,22,56,17,751,1,0
2010-10-16,17,22,56,18,39,2,0
2010-10-16,17,22,56,18,328,1,0
2010-10-16,17,22,56,18,617,2,0
2010-10-16,17,22,56,18,905,3,0
2010-10-16,17,22,56,19,194,1,0
2010-10-16,17,22,56,19,771,1,0
2010-10-16,17,22,56,20,59,2,0
2010-10-16,17,22,56,20,348,1,0
2010-10-16,17,22,56,20,925,1,0
2010-10-16,17,22,56,21,214,1,0
2010-10-16,17,22,56,21,502,4,0
2010-10-16,17,22,56,21,791,3,0
2010-10-16,17,22,56,22,368,1,0
2010-10-16,17,22,56,22,657,1,0
2010-10-16,17,22,56,23,522,2,0
2010-10-16,17,22,56,23,811,1,0
2010-10-16,17,22,56,24,677,3,0
2010-10-16,17,22,56,24,965,2,0
2010-10-16,17,22,56,25,254,1,0
2010-10-16,17,22,56,25,542,2,0
2010-10-16,17,22,56,25,831,2,0
2010-10-16,17,22,56,26,408,3,0
2010-10-16,17,22,56,26,696,1,0
2010-10-16,17,22,56,26,985,1,0
2010-10-16,17,22,56,27,271,3,0
2010-10-16,17,22,56,27,562,1,0
2010-10-16,17,22,56,27,851,2,0
2010-10-16,17,22,56,28,139,1,0
2010-10-16,17,22,56,28,428,2,0
2010-10-16,17,22,56,28,716,1,0
2010-10-16,17,22,56,29,5,2,0
2010-10-16,17,22,56,29,294,3,0
2010-10-16,17,22,56,30,448,1,0
2010-10-16,17,22,56,30,736,1,0
2010-10-16,17,22,56,31,25,1,0
2010-10-16,17,22,56,31,314,1,0
2010-10-16,17,22,56,31,602,3,0
2010-10-16,17,22,56,31,891,2,0
2010-10-16,17,22,56,32,756,1,0
2010-10-16,17,22,56,33,334,1,0
2010-10-16,17,22,56,33,911,1,0
2010-10-16,17,22,56,34,199,0,1
2010-10-16,17,22,56,34,604,1,0
2010-10-16,17,22,56,34,892,1,0
2010-10-16,17,22,56,35,181,1,0
2010-10-16,17,22,56,35,469,2,0
2010-10-16,17,22,56,36,623,0,1
2010-10-16,17,22,56,37,201,1,0
2010-10-16,17,22,56,37,778,1,0
2010-10-16,17,22,56,38,355,2,0
2010-10-16,17,22,56,39,509,1,0
2010-10-16,17,22,56,41,241,1,0
2010-10-16,17,22,56,42,395,2,0
2010-10-16,17,22,56,43,594,1,0
2010-10-16,17,22,56,44,415,2,0
2010-10-16,17,22,56,45,280,2,0
2010-10-16,17,22,56,45,858,1,0
2010-10-16,17,22,56,46,146,1,1
2010-10-16,17,22,56,47,589,0,1
2010-10-16,17,22,56,47,878,1,0
2010-10-16,17,22,56,48,166,2,1
2010-10-16,17,22,56,49,320,2,0
2010-10-16,17,22,56,49,898,1,0
2010-10-16,17,22,56,50,763,1,0
2010-10-16,17,22,56,51,52,0,1
2010-10-16,17,22,56,51,571,0,1
2010-10-16,17,22,56,51,860,1,0
2010-10-16,17,22,56,52,264,0,1
2010-10-16,17,22,56,53,130,1,0
2010-10-16,17,22,56,55,496,1,0
2010-10-16,17,22,56,56,73,1,0
2010-10-16,17,22,56,58,93,1,0
2010-10-16,17,22,56,59,536,2,0
2010-10-16,17,22,57,0,113,1,0
2010-10-16,17,22,57,0,402,1,0
2010-10-16,17,22,57,0,690,1,0
2010-10-16,17,22,57,2,710,0,1
2010-10-16,17,22,57,2,999,1,0
2010-10-16,17,22,57,7,327,1,0
2010-10-16,17,22,57,7,616,1,0
2010-10-16,17,22,57,8,482,2,1
2010-10-16,17,22,57,8,770,1,0
2010-10-16,17,22,57,9,290,1,0
2010-10-16,17,22,57,9,348,1,0
2010-10-16,17,22,57,19,390,1,0
2010-10-16,17,22,57,21,121,1,0
2010-10-16,18,23,12,10,99,1,0
2010-10-16,18,23,12,10,388,2,0
2010-10-16,18,23,12,12,408,1,0
2010-10-16,18,23,12,12,927,1,0
2010-10-16,18,23,12,14,82,1,0
2010-10-16,18,23,12,14,370,2,0
2010-10-16,18,23,12,14,659,1,0
2010-10-16,18,23,12,14,947,2,0
2010-10-16,18,23,12,15,236,2,0
2010-10-16,18,23,12,15,813,5,0
2010-10-16,18,23,12,16,102,1,0
2010-10-16,18,23,12,16,679,1,0
2010-10-16,18,23,12,16,967,1,0
2010-10-16,18,23,12,17,544,1,0
2010-10-16,18,23,12,17,933,1,0
2010-10-16,18,23,12,18,987,1,0
2010-10-16,18,23,12,19,853,2,0
2010-10-16,18,23,12,20,719,2,0
2010-10-16,18,23,12,21,7,1,0
2010-10-16,18,23,12,21,296,1,0
2010-10-16,18,23,12,21,584,3,0
2010-10-16,18,23,12,21,873,2,0
2010-10-16,18,23,12,22,161,2,0
2010-10-16,18,23,12,23,27,2,0
