downcast,hour,min,sec,s/1000,Type1,Type2,Type3,Type4,Type5,Type1_wotail,Type2_wotail,Type3_wotail
13,21,51,32,924,1,0,0,0,0,0,0,0
13,21,51,38,2,1,0,0,0,0,0,0,0
13,21,51,44,582,0,1,0,0,0,0,0,0
13,21,51,47,179,1,0,0,0,0,0,0,0
13,21,51,51,219,0,0,1,0,0,0,0,0
13,21,51,52,951,1,0,0,0,0,0,0,0
13,21,52,1,665,1,0,0,0,0,0,0,0
13,21,52,5,648,0,0,1,0,0,0,0,0
13,21,52,10,92,1,0,0,0,0,0,0,0
13,21,52,23,944,0,0,0,0,1,0,0,0
13,21,52,27,984,0,0,0,1,0,0,0,0
13,21,52,36,410,0,1,0,0,0,0,0,0
13,21,52,44,86,0,0,0,0,1,0,0,0
13,21,52,49,107,1,0,0,0,0,0,0,0
13,21,53,6,422,0,0,0,0,1,0,0,0
13,21,53,13,2323,0,0,1,0,0,0,0,0
13,21,53,24,486,0,0,1,0,0,0,0,0
13,21,53,29,450,0,0,0,1,0,0,0,0
13,21,53,33,317,0,0,0,1,0,0,0,0
13,21,53,36,548,0,0,1,0,0,0,0,0
13,21,53,36,779,0,0,0,0,1,0,0,0
13,21,53,57,383,0,0,1,0,0,0,0,0
13,21,54,1,250,0,1,0,0,0,0,0,0
13,21,54,4,21,1,0,0,0,0,0,0,0
13,21,54,14,813,0,0,0,0,1,0,0,0
13,21,54,29,646,0,0,1,0,0,0,0,0
13,21,54,30,511,0,0,1,0,0,0,0,0
13,21,54,33,455,0,1,0,0,0,0,0,0
13,21,54,37,841,0,0,0,0,1,0,0,0
13,21,54,42,343,0,0,1,0,0,0,0,0
14,22,4,53,252,0,1,0,0,0,0,0,0
14,22,5,1,781,0,0,1,0,0,0,0,0
14,22,5,7,508,0,0,1,0,0,0,0,0
14,22,5,13,799,0,1,0,0,0,0,0,0
14,22,5,17,492,0,0,1,0,0,0,0,0
14,22,5,20,494,0,0,1,0,0,0,0,0
14,22,5,25,53,0,1,0,0,0,0,0,0
14,22,5,27,246,0,0,1,0,0,0,0,0
14,22,5,29,151,0,0,1,0,0,0,0,0
14,22,5,29,439,0,0,1,0,0,0,0,0
14,22,5,30,651,0,1,0,0,0,0,0,0
14,22,5,32,267,0,0,1,0,0,0,0,0
14,22,5,32,383,1,0,0,0,0,0,0,0
14,22,5,32,614,0,0,1,0,0,0,0,0
14,22,5,33,18,0,0,1,0,0,0,0,0
14,22,5,34,114,0,0,1,0,0,0,0,0
14,22,5,34,922,0,1,0,0,0,0,0,0
14,22,5,35,38,0,0,1,0,0,0,0,0
14,22,5,37,116,0,0,1,0,0,0,0,0
14,22,5,37,866,0,0,1,0,0,0,0,0
14,22,5,40,1,0,1,0,0,0,0,0,0
14,22,5,40,463,0,1,0,0,0,0,0,0
14,22,5,41,675,0,1,0,0,0,0,0,0
14,22,5,42,21,0,1,0,0,0,0,0,0
14,22,5,42,656,0,1,0,0,0,0,0,0
14,22,5,44,503,1,0,0,0,0,0,0,0
14,22,5,44,849,0,0,1,0,0,0,0,0
14,22,5,45,888,0,0,1,0,0,0,0,0
14,22,5,47,331,0,0,1,0,0,0,0,0
14,22,5,48,23,0,2,1,0,0,0,0,0
14,22,5,48,81,0,1,0,0,0,0,0,0
14,22,5,48,427,0,0,1,0,0,0,0,0
14,22,5,48,889,0,0,1,0,0,0,0,0
14,22,5,49,4,0,0,1,0,0,0,0,0
14,22,5,49,351,0,0,1,0,0,0,0,0
14,22,5,50,736,0,1,0,0,0,0,0,0
14,22,5,51,313,0,1,0,0,0,0,1,0
14,22,5,51,371,0,0,0,0,0,0,0,0
14,22,5,51,775,1,0,0,0,0,0,0,0
14,22,5,52,179,0,0,1,0,0,0,1,0
14,22,5,52,294,0,0,1,0,0,0,0,0
14,22,5,52,756,0,0,0,0,0,0,1,0
14,22,5,52,929,0,0,0,0,0,0,2,0
14,22,5,53,102,1,0,0,0,0,0,0,0
14,22,5,53,795,0,0,0,0,0,0,1,0
14,22,5,53,968,0,0,1,0,0,0,0,0
14,22,5,54,26,0,0,1,0,0,0,0,0
14,22,5,54,603,0,0,1,0,0,0,0,0
14,22,5,54,718,0,1,0,0,0,0,0,0
14,22,5,55,180,0,0,1,0,0,0,1,0
14,22,5,55,692,0,0,1,0,0,0,0,0
14,22,5,56,161,0,0,1,0,0,0,0,0
14,22,5,56,450,0,0,1,0,0,0,0,0
14,22,5,56,507,0,0,1,0,0,0,0,0
14,22,5,57,142,0,0,0,0,0,0,1,0
14,22,5,57,200,0,0,1,0,0,0,0,0
14,22,5,57,373,0,1,0,0,0,0,0,0
14,22,5,57,835,0,1,0,0,0,0,0,0
14,22,5,58,758,0,1,0,0,0,0,0,0
14,22,5,59,393,0,0,1,0,0,0,0,0
14,22,5,59,624,0,0,1,0,0,0,0,0
14,22,5,59,682,0,0,1,0,0,0,0,0
14,22,6,0,374,0,0,1,0,0,0,0,0
14,22,6,0,836,0,0,1,0,0,0,0,0
14,22,6,2,394,0,0,0,0,0,0,1,0
14,22,6,2,510,0,0,1,0,0,0,0,0
14,22,6,2,741,0,0,0,0,0,0,1,0
14,22,6,4,183,0,0,1,0,0,0,0,0
14,22,6,4,299,1,0,0,0,0,0,0,0
14,22,6,4,414,0,0,0,0,0,0,1,0
14,22,6,5,626,0,0,0,0,0,0,1,0
14,22,6,5,799,0,0,0,0,0,0,1,0
14,22,6,7,358,0,0,0,0,0,0,1,0
14,22,6,7,935,1,0,0,0,0,0,0,0
14,22,6,8,166,0,0,1,0,0,0,0,0
14,22,6,8,454,0,0,0,0,0,0,1,0
14,22,6,8,685,0,0,0,0,0,0,1,0
14,22,6,9,89,0,0,0,0,0,0,1,0
14,22,6,9,839,0,0,1,0,0,0,0,0
14,22,6,10,647,0,0,1,0,0,0,0,0
14,22,6,12,898,0,0,1,0,0,0,0,0
14,22,6,14,110,0,0,1,0,0,0,0,0
14,22,6,14,918,0,0,1,0,0,0,0,0
14,22,6,15,957,0,0,1,0,0,0,0,0
14,22,6,21,209,0,0,1,0,0,0,0,0
14,22,6,24,499,1,0,0,0,0,0,0,0
14,22,6,25,191,0,0,0,0,1,0,0,0
14,22,6,28,308,0,0,1,0,0,0,0,0
14,22,6,28,827,1,0,0,0,0,0,0,0
14,22,6,29,866,1,0,0,0,0,0,0,0
14,22,6,32,810,1,0,0,0,0,0,0,0
14,22,6,33,445,0,0,0,1,0,0,0,0
14,22,6,35,695,0,0,1,0,0,0,0,0
14,22,6,36,330,0,1,0,0,0,0,0,0
14,22,6,36,677,0,0,1,0,0,0,0,0
14,22,6,37,369,0,0,1,0,0,0,0,0
14,22,6,41,986,0,0,1,0,0,0,0,0
14,22,6,44,814,0,0,0,1,0,0,0,0
14,22,6,47,238,0,0,1,0,0,0,0,0
14,22,6,53,125,0,0,1,0,0,0,0,0
14,22,6,54,741,0,0,2,0,0,0,0,0
14,22,6,56,934,0,0,1,0,0,0,0,0
14,22,6,58,492,0,0,1,0,0,0,0,0
14,22,7,6,861,0,0,1,0,0,0,0,0
14,22,7,14,595,0,1,0,0,0,0,0,0
14,22,7,15,634,0,0,1,0,0,0,0,0
14,22,7,15,980,0,0,1,0,0,0,0,0
14,22,7,16,326,0,1,0,0,0,0,0,0
14,22,7,23,425,0,0,0,1,0,0,0,0
14,22,7,29,197,0,1,0,0,0,0,0,0
14,22,7,40,509,0,0,1,0,0,0,0,0
14,22,7,41,317,0,0,0,0,1,0,0,0
14,22,7,41,374,0,0,1,0,0,0,0,0
14,22,7,45,357,0,0,1,0,0,0,0,0
14,22,7,50,205,0,0,0,1,0,0,0,0
14,22,7,51,302,0,0,1,0,0,0,0,0
14,22,7,51,417,0,0,1,0,0,0,0,0
14,22,7,55,284,0,0,1,0,0,0,0,0
14,22,7,57,650,0,0,0,1,0,0,0,0
14,22,7,58,54,0,0,1,0,0,0,0,0
14,22,8,1,805,0,0,1,0,0,0,0,0
14,22,8,4,518,0,0,1,0,0,0,0,0
14,22,8,4,576,0,0,1,0,0,0,0,0
14,22,8,6,827,0,0,1,0,0,0,0,0
14,22,8,6,885,0,0,1,0,0,0,0,0
14,22,8,8,327,0,0,1,0,0,0,0,0
14,22,8,9,770,0,0,0,0,1,0,0,0
14,22,8,14,388,0,0,1,0,0,0,0,0
14,22,8,15,600,0,0,1,0,0,0,0,0
14,22,8,16,929,0,1,0,0,0,0,0,0
14,22,8,18,199,0,0,1,0,0,0,0,0
14,22,8,22,303,0,0,1,0,0,0,0,0
14,22,8,24,199,0,0,1,0,0,0,1,0
14,22,8,27,373,0,0,0,1,0,0,0,0
14,22,8,28,355,0,0,0,1,0,0,0,0
14,22,8,34,472,0,0,1,0,0,0,0,0
14,22,8,34,588,0,0,1,0,0,0,0,0
14,22,8,36,839,0,0,1,0,0,0,0,0
14,22,8,38,743,0,0,1,0,0,0,0,0
14,22,8,42,264,0,1,0,0,0,0,0,0
14,22,8,45,323,0,0,0,0,1,0,0,0
14,22,8,47,977,0,1,0,0,0,0,0,0
14,22,8,52,537,0,0,1,0,0,0,0,0
14,22,8,54,213,0,1,0,0,0,0,0,0
14,22,8,54,788,1,0,0,0,0,0,0,0
14,22,8,55,19,0,0,1,0,0,0,0,0
14,22,8,55,134,1,0,0,0,0,0,0,0
14,22,8,57,500,0,0,1,0,0,0,0,0
14,22,8,57,673,0,0,0,1,0,0,0,0
14,22,9,1,944,1,0,0,0,0,0,0,0
14,22,9,27,974,0,0,0,0,1,0,0,0
14,22,9,41,75,1,0,0,0,0,0,0,0
14,22,9,43,730,0,1,0,0,0,0,0,0
14,22,9,47,192,0,1,0,0,0,0,0,0
14,22,10,5,834,0,0,1,0,0,0,0,0
14,22,10,13,568,1,0,0,0,0,0,0,0
14,22,10,21,879,0,0,1,0,0,0,0,0
14,22,10,33,941,0,0,1,0,0,0,0,0
14,22,10,43,2,1,0,0,0,0,0,0,0
14,22,10,46,349,0,1,0,0,0,0,0,0
14,22,10,48,543,0,0,1,0,0,0,0,0
14,22,10,59,163,1,0,0,0,0,0,0,0
14,22,10,59,393,0,0,0,0,1,0,0,0
14,22,11,3,145,0,0,1,0,0,0,0,0
14,22,11,14,111,0,0,1,0,0,0,0,0
14,22,11,17,804,0,0,0,0,1,0,0,0
14,22,11,22,883,0,0,1,0,0,0,0,0
14,22,11,30,560,0,0,1,0,0,0,0,0
14,22,11,33,272,1,0,0,0,0,0,0,0
14,22,11,34,311,0,0,1,0,0,0,0,0
14,22,11,40,833,0,0,1,0,0,0,0,0
14,22,11,46,373,0,0,1,0,0,0,0,0
14,22,11,46,547,0,0,1,0,0,0,0,0
14,22,11,55,723,1,0,0,0,0,0,0,0
14,22,11,9,978,0,0,1,0,0,0,0,0
14,22,11,10,960,0,0,1,0,0,0,0,0
14,22,11,15,292,1,0,0,0,0,0,0,0
14,22,11,16,212,1,0,0,0,0,0,0,0
14,22,11,25,792,0,1,0,0,0,0,0,0
14,22,11,27,120,0,1,0,0,0,0,0,0
14,22,5,25,227,0,0,0,0,0,0,1,0
14,22,5,30,420,0,1,0,0,0,0,0,0
14,22,5,33,829,0,0,0,0,0,0,1,0
14,22,5,49,235,0,1,0,0,0,0,0,0
14,22,5,50,563,0,1,0,0,0,0,0,0
14,22,5,51,24,0,0,0,0,0,0,1,0
14,22,5,51,198,0,0,0,0,0,0,1,0
14,22,5,54,949,0,0,0,0,0,0,1,0
14,22,5,58,354,0,0,0,0,0,0,1,0
14,22,6,1,702,0,0,0,0,0,0,1,0
14,22,6,4,587,0,0,0,0,0,0,1,0
14,22,6,6,434,0,0,0,0,0,0,1,0
14,22,6,8,974,0,0,0,0,0,0,1,0
14,22,6,9,897,0,0,0,0,0,0,1,0
14,22,6,10,359,0,0,0,0,0,0,1,0
14,22,6,11,513,0,0,0,0,0,0,1,0
14,22,6,11,571,0,0,0,0,0,0,1,0
14,22,6,12,783,0,0,0,0,0,0,1,0
14,22,6,14,457,0,0,0,0,0,0,1,0
14,22,6,14,630,0,0,0,0,0,0,1,0
14,22,6,15,438,0,0,0,0,0,0,1,0
14,22,6,15,495,0,0,0,0,0,0,1,0
14,22,6,17,573,0,0,0,0,0,0,1,0
14,22,6,21,440,0,0,0,0,0,0,1,0
14,22,6,22,363,0,0,0,0,0,0,1,0
14,22,6,24,152,0,0,0,0,0,0,1,0
14,22,6,24,672,0,0,0,0,0,0,1,0
14,22,6,25,364,0,0,0,0,0,0,1,0
14,22,6,26,172,0,1,0,0,0,0,0,0
14,22,6,26,748,0,0,0,0,0,0,1,0
14,22,6,28,596,0,0,0,0,0,0,1,0
14,22,6,33,329,0,0,0,0,0,0,1,0
14,22,6,34,79,0,0,0,0,0,0,1,0
14,22,6,38,812,0,0,0,0,0,0,1,0
14,22,6,38,985,0,0,0,0,0,0,1,0
14,22,6,39,336,0,0,0,0,0,0,1,0
14,22,6,39,793,0,0,0,0,0,0,1,0
14,22,6,43,25,0,0,0,0,0,0,1,0
14,22,6,46,315,0,0,0,0,0,0,1,0
14,22,6,47,642,0,0,0,0,0,0,1,0
14,22,6,49,27,0,0,0,0,0,0,1,0
14,22,6,50,586,0,0,0,0,0,0,1,0
14,22,6,53,818,0,0,0,0,0,0,1,0
14,22,6,53,933,0,0,0,0,0,0,1,0
14,22,6,56,530,0,0,0,0,0,0,1,0
14,22,6,57,742,0,0,0,0,0,0,1,0
14,22,6,59,416,0,0,0,0,0,0,1,0
14,22,7,3,398,0,0,0,0,0,0,1,0
14,22,7,4,149,0,0,0,0,0,0,1,0
14,22,7,9,458,0,0,0,0,0,0,1,0
14,22,7,17,307,0,1,0,0,0,0,0,0
14,22,7,19,674,0,0,0,0,0,0,1,0
14,22,7,20,135,0,0,0,0,0,0,1,0
14,22,7,22,40,0,0,0,0,0,0,1,0
14,22,7,22,848,0,0,0,0,0,0,1,0
14,22,7,24,233,0,0,0,0,0,0,1,0
14,22,7,29,139,0,0,0,0,0,0,1,0
14,22,7,29,716,0,0,0,0,0,0,1,0
14,22,7,30,582,0,0,0,0,0,0,1,0
14,22,7,33,237,0,0,0,0,0,0,1,0
14,22,7,35,719,0,0,0,0,0,0,1,0
14,22,7,36,758,0,0,0,0,0,0,1,0
14,22,7,40,740,0,0,0,0,0,0,1,0
14,22,7,41,836,0,0,0,0,0,0,1,0
14,22,7,47,31,0,0,0,0,0,0,1,0
14,22,7,48,12,0,0,0,0,0,0,1,0
14,22,7,53,322,0,0,0,0,0,0,1,0
14,22,8,5,211,0,0,0,0,0,0,1,0
14,22,8,6,154,0,0,0,0,0,0,1,0
14,22,8,14,734,0,0,0,0,0,0,1,0
14,22,8,14,965,0,0,0,0,0,0,1,0
14,22,8,20,217,0,0,0,0,0,0,1,0
14,22,8,23,911,0,0,0,0,0,0,1,0
14,22,8,27,143,0,0,0,0,0,0,1,0
14,22,8,31,10,0,0,0,0,0,0,1,0
14,22,8,31,240,0,0,0,0,0,0,1,0
14,22,8,37,993,0,0,0,0,0,0,1,0
14,22,8,39,147,0,0,0,0,0,0,1,0
14,22,8,41,398,0,0,0,0,0,0,1,0
14,22,8,41,917,0,0,0,0,0,0,1,0
14,22,8,49,767,0,0,0,0,0,0,1,0
14,22,8,50,113,0,0,0,0,0,0,1,0
14,22,8,56,346,0,0,0,0,1,0,0,0
14,22,8,58,20,1,0,0,0,0,0,0,0
14,22,9,8,697,0,0,0,0,0,0,1,0
14,22,9,20,932,0,0,0,0,0,0,1,0
14,22,9,32,764,0,0,0,0,0,0,1,0
14,22,9,33,860,0,0,0,0,0,0,1,0
14,22,9,55,388,0,0,0,0,0,0,1,0
14,22,11,45,277,0,0,0,0,0,0,1,0
15,22,20,28,228,0,0,1,0,0,0,0,0
15,22,20,31,172,0,0,1,0,0,0,0,0
15,22,20,31,518,0,0,1,0,0,0,0,0
15,22,20,51,487,0,0,1,0,0,0,0,0
15,22,21,6,608,0,0,1,0,0,0,0,0
15,22,21,9,206,0,0,1,0,0,0,0,0
15,22,21,12,265,0,0,1,0,0,0,0,0
15,22,21,17,459,0,0,1,0,0,0,0,0
15,22,21,19,479,0,0,1,0,0,0,0,0
15,22,21,23,750,0,0,1,0,0,0,0,0
15,22,21,28,309,0,0,1,0,0,0,0,0
15,22,21,30,445,0,0,1,0,0,0,0,0
15,22,21,33,677,0,0,1,0,0,0,0,0
15,22,21,34,716,0,0,1,0,0,0,0,0
15,22,21,36,851,0,0,1,0,0,0,0,0
15,22,21,38,929,0,0,1,0,0,0,0,0
15,22,21,39,622,0,0,1,0,0,0,0,0
15,22,21,40,487,0,0,1,0,0,0,0,0
15,22,21,43,892,0,0,1,0,0,0,0,0
15,22,21,44,123,0,0,1,0,0,0,0,0
15,22,21,45,681,0,0,1,0,0,0,0,0
15,22,21,47,124,0,0,1,0,0,0,0,0
15,22,21,47,932,0,0,1,0,0,0,0,0
15,22,21,47,990,0,0,1,0,0,0,0,0
15,22,21,48,279,0,0,1,0,0,0,0,0
15,22,21,48,336,0,0,1,0,0,0,0,0
15,22,21,48,567,0,0,1,0,0,0,0,0
15,22,21,49,375,0,0,1,0,0,0,0,0
15,22,21,50,68,0,0,1,0,0,0,0,0
15,22,21,51,742,0,0,1,0,0,0,0,0
15,22,21,53,11,0,0,1,0,0,0,0,0
15,22,21,53,242,0,0,1,0,0,0,0,0
15,22,21,54,108,0,0,1,0,0,0,0,0
15,22,21,55,262,0,0,1,0,0,0,0,0
15,22,22,0,110,0,0,1,0,0,0,0,0
15,22,22,0,399,0,0,1,0,0,0,0,0
15,22,22,5,73,0,0,1,0,0,0,0,0
15,22,22,5,247,0,0,1,0,0,0,0,0
15,22,22,8,75,0,0,1,0,0,0,0,0
15,22,22,10,730,0,0,1,0,0,0,0,0
15,22,22,10,903,0,0,1,0,0,0,0,0
15,22,22,13,211,1,0,0,0,0,0,0,0
15,22,22,14,366,0,0,1,0,0,0,0,0
15,22,22,14,885,0,0,0,1,0,0,0,0
15,22,22,18,175,1,0,0,0,0,0,0,0
15,22,22,19,906,1,0,0,0,0,0,0,0
15,22,22,27,871,1,0,0,0,0,0,0,0
15,22,22,33,469,0,0,1,0,0,0,0,0
15,22,22,33,873,1,0,0,0,0,0,0,0
15,22,22,34,854,1,0,0,0,0,0,0,0
15,22,22,35,893,0,0,1,0,0,0,0,0
15,22,22,36,470,0,0,1,0,0,0,0,0
15,22,22,39,587,0,0,1,0,0,0,0,0
15,22,22,43,454,0,0,1,0,0,0,0,0
15,22,22,46,166,0,0,1,0,0,0,0,0
15,22,22,48,763,0,0,1,0,0,0,0,0
15,22,22,49,802,0,0,1,0,0,0,0,0
15,22,22,55,169,1,0,0,0,0,0,0,0
15,22,22,56,439,0,0,1,0,0,0,0,0
15,22,22,56,785,0,0,1,0,0,0,0,0
15,22,22,56,843,0,0,1,0,0,0,0,0
15,22,23,1,634,0,0,1,0,0,0,0,0
15,22,23,2,499,0,0,1,0,0,0,0,0
15,22,23,6,366,0,0,1,0,0,0,0,0
15,22,23,12,888,1,0,0,0,0,0,0,0
15,22,23,13,119,0,0,1,0,0,0,0,0
15,22,23,16,235,0,0,1,0,0,0,0,0
15,22,23,21,83,0,0,1,0,0,0,0,0
15,22,23,22,526,1,0,0,0,0,0,0,0
15,22,23,27,547,0,1,1,0,0,0,0,0
15,22,23,28,67,0,1,0,0,0,0,0,0
15,22,23,28,182,0,0,1,0,0,0,0,0
15,22,23,29,856,0,1,0,0,0,0,0,0
15,22,23,31,876,0,1,0,0,0,0,0,0
15,22,23,32,49,0,1,0,0,0,0,0,0
15,22,23,36,262,0,1,0,0,0,0,0,0
15,22,23,36,320,0,0,1,0,0,0,0,0
15,22,23,38,859,0,0,1,0,0,0,0,0
15,22,23,40,475,0,0,0,1,0,0,0,0
15,22,23,43,996,0,0,1,0,0,0,0,0
15,22,23,44,53,0,0,1,0,0,0,0,0
15,22,23,44,573,0,1,0,0,0,0,0,0
15,22,23,45,727,0,0,1,0,0,0,0,0
15,22,23,51,152,0,1,0,0,0,0,0,0
15,22,23,51,268,0,0,1,0,0,0,0,0
15,22,23,52,769,0,0,1,0,0,0,0,0
15,22,23,54,38,1,0,0,0,0,0,0,0
15,22,24,0,445,0,0,1,0,0,0,0,0
15,22,24,0,733,1,0,0,0,0,0,0,0
15,22,24,2,927,0,1,0,0,0,0,0,0
15,22,24,8,121,0,0,1,0,0,0,0,0
15,22,24,8,756,0,1,0,0,0,0,0,0
15,22,24,8,814,0,0,1,0,0,0,0,0
15,22,24,10,25,0,1,0,0,0,0,0,0
15,22,24,15,681,0,1,0,0,0,0,0,0
15,22,24,16,836,1,0,0,0,0,0,0,0
15,22,24,17,471,0,0,1,0,0,0,0,0
15,22,24,19,318,0,1,0,0,0,0,0,0
15,22,24,23,819,0,1,0,0,0,0,0,0
15,22,24,25,839,0,0,1,0,0,0,0,0
15,22,24,29,360,0,1,0,0,0,0,0,0
15,22,24,30,745,0,1,0,0,0,0,0,0
15,22,24,34,266,0,0,0,1,0,0,0,0
15,22,24,35,132,0,0,1,0,0,0,0,0
15,22,24,36,286,0,0,0,0,1,0,0,0
15,22,24,38,652,0,0,1,0,0,0,0,0
15,22,24,41,365,1,0,0,0,0,0,0,0
15,22,24,44,308,0,0,1,0,0,0,0,0
15,22,24,45,693,0,0,0,0,1,0,0,0
15,22,24,47,598,0,0,1,0,0,0,0,0
15,22,24,50,253,0,0,1,0,0,0,0,0
15,22,24,53,254,0,1,0,0,0,0,0,0
15,22,25,0,353,0,1,0,0,0,0,0,0
15,22,25,0,410,0,1,0,0,0,0,0,0
15,22,25,1,334,0,0,1,0,0,0,0,0
15,22,25,5,316,0,0,0,0,1,0,0,0
15,22,25,6,355,0,0,1,0,0,0,0,0
15,22,25,9,933,0,0,1,0,0,0,0,0
15,22,25,18,13,0,0,1,0,0,0,0,0
15,22,25,23,208,0,0,1,0,0,0,0,0
15,22,25,27,421,0,1,0,0,0,0,0,0
15,22,25,33,596,0,0,1,0,0,0,0,0
15,22,25,45,62,0,1,0,0,0,0,0,0
15,22,26,6,147,1,0,0,0,0,0,0,0
15,22,26,8,398,0,0,1,0,0,0,0,0
15,22,26,16,940,1,0,0,0,0,0,0,0
15,22,26,17,632,0,0,0,1,0,0,0,0
15,22,26,23,692,1,0,0,0,0,0,0,0
15,22,26,28,367,0,1,0,0,0,0,0,0
15,22,26,38,582,0,0,1,0,0,0,0,0
15,22,26,48,856,0,0,1,0,0,0,0,0
15,22,27,3,919,0,0,0,1,0,0,0,0
15,22,27,9,980,0,0,1,0,0,0,0,0
15,22,27,11,76,1,0,0,0,0,0,0,0
15,22,27,14,481,1,0,0,0,0,0,0,0
15,22,27,18,752,0,0,1,0,0,0,0,0
15,22,27,30,699,1,0,0,0,0,0,0,0
15,22,27,35,951,0,0,0,0,1,0,0,0
15,22,27,45,705,0,0,1,0,0,0,0,0
15,22,27,46,571,0,0,1,0,0,0,0,0
15,22,27,55,401,0,0,1,0,0,0,0,0
15,22,28,2,212,0,0,1,0,0,0,0,0
15,22,28,2,269,1,0,0,0,0,0,0,0
15,22,28,3,943,0,0,0,1,0,0,0,0
15,22,28,9,368,0,0,0,0,1,0,0,0
15,22,28,11,42,0,0,1,0,0,0,0,0
15,22,28,13,235,0,0,1,0,0,0,0,0
15,22,28,19,757,1,0,0,0,0,0,0,0
15,22,28,22,123,0,0,0,0,1,0,0,0
15,22,28,25,528,1,0,0,0,0,0,0,0
15,22,29,20,241,0,0,1,0,0,0,0,0
15,22,29,24,166,1,0,0,0,0,0,0,0
15,22,29,38,421,0,0,0,1,0,0,0,0
15,22,29,40,614,1,0,0,0,0,0,0,0
15,22,29,44,943,0,0,1,0,0,0,0,0
15,22,21,32,869,0,0,0,0,0,0,1,0
15,22,21,33,273,0,1,0,0,0,0,0,0
15,22,21,37,371,0,0,0,0,0,0,1,0
15,22,21,48,913,0,0,0,0,0,0,1,0
15,22,21,51,280,0,0,0,0,0,0,1,0
15,22,21,58,263,0,0,0,0,0,0,1,0
15,22,22,2,938,0,0,0,0,0,0,1,0
15,22,22,4,92,0,0,0,0,0,0,1,0
15,22,22,4,439,0,0,0,0,0,0,1,0
15,22,22,4,785,0,0,0,0,0,0,1,0
15,22,22,4,900,0,0,0,0,0,0,1,0
15,22,22,9,344,0,0,0,0,0,0,1,0
15,22,22,14,250,0,0,0,0,0,0,1,0
15,22,22,18,925,0,0,0,0,0,0,1,0
15,22,22,27,63,0,0,0,0,0,0,1,0
15,22,22,34,161,0,0,0,0,0,0,1,0
15,22,22,34,219,0,0,0,0,0,0,1,0
15,22,22,34,277,0,0,0,0,0,0,1,0
15,22,22,34,969,0,0,0,0,0,0,1,0
15,22,22,35,951,0,0,0,0,0,0,1,0
15,22,22,37,220,0,0,0,0,0,0,1,0
15,22,22,39,67,0,0,0,0,0,0,1,0
15,22,22,40,48,0,0,0,0,0,0,1,0
15,22,22,44,88,0,0,0,0,0,0,1,0
15,22,22,44,377,0,0,0,0,0,0,2,0
15,22,22,45,12,0,0,0,0,0,0,1,0
15,22,22,45,70,0,0,0,0,0,0,1,0
15,22,22,45,416,0,0,0,0,0,0,1,0
15,22,22,45,647,0,0,0,0,0,0,1,0
15,22,22,47,32,0,0,0,0,0,0,1,0
15,22,22,48,186,0,0,0,0,0,0,1,0
15,22,22,48,359,0,0,0,0,0,0,1,0
15,22,22,48,879,0,0,0,0,0,0,1,0
15,22,22,48,994,0,0,0,0,0,0,1,0
15,22,22,49,110,0,0,0,0,0,0,1,0
15,22,22,49,456,0,0,0,0,0,0,1,0
15,22,22,49,629,0,0,0,0,0,0,2,0
15,22,22,51,72,0,0,0,0,0,0,1,0
15,22,22,58,690,0,0,0,0,0,0,1,0
15,22,22,58,863,0,0,0,0,0,0,1,0
15,22,22,59,209,0,0,0,0,0,0,2,0
15,22,22,59,844,0,0,0,0,0,0,1,0
15,22,23,0,306,0,0,0,0,0,0,2,0
15,22,23,1,345,0,0,0,0,0,0,1,0
15,22,23,1,518,0,0,0,0,0,0,1,0
15,22,23,1,749,0,0,0,0,0,0,1,0
15,22,23,1,864,0,0,0,0,0,0,1,0
15,22,23,2,38,0,0,0,0,0,0,1,0
15,22,23,2,384,1,0,0,0,0,0,0,0
15,22,23,3,307,0,0,0,0,0,0,1,0
15,22,23,3,538,0,0,0,0,0,0,1,0
15,22,23,4,288,0,0,0,0,0,0,1,0
15,22,23,4,462,0,0,0,0,0,0,1,0
15,22,23,4,519,0,0,0,0,0,0,1,0
15,22,23,4,981,0,0,0,0,0,0,1,0
15,22,23,5,96,0,0,0,0,0,0,1,0
15,22,23,5,154,0,0,0,0,0,0,1,0
15,22,23,8,386,0,0,0,0,0,0,1,0
15,22,23,9,598,0,0,0,0,0,0,1,0
15,22,23,12,657,0,0,0,0,0,0,1,0
15,22,23,13,523,0,0,0,0,0,0,1,0
15,22,23,14,850,0,0,0,0,0,0,1,0
15,22,23,15,427,0,0,0,0,0,0,1,0
15,22,23,15,600,0,0,0,0,0,0,1,0
15,22,23,15,889,0,0,0,0,0,0,1,0
15,22,23,16,62,0,0,0,0,0,0,1,0
15,22,23,16,177,0,0,0,0,0,0,1,0
16,22,38,57,560,1,0,0,0,0,0,0,0
16,22,39,12,508,0,0,1,0,0,0,0,0
16,22,39,14,355,0,0,1,0,0,0,0,0
16,22,39,24,859,0,0,1,0,0,0,0,0
16,22,39,37,903,0,0,1,0,0,0,0,0
16,22,39,41,423,0,0,1,0,0,0,0,0
16,22,39,41,712,0,0,1,0,0,0,0,0
16,22,39,48,234,0,0,1,0,0,0,0,0
16,22,39,49,272,0,0,1,0,0,0,0,0
16,22,39,49,956,0,0,1,0,0,0,0,0
16,22,39,50,485,0,0,1,0,0,0,0,0
16,22,39,50,931,0,0,1,0,0,0,0,0
16,22,39,52,158,0,0,1,0,0,0,0,0
16,22,39,52,678,0,0,1,0,0,0,0,0
