"date","downcast","hour","min","sec","s/1000","sol_small","sol_large"
2010-10-15,8,21,57,34,192,1,0
2010-10-15,8,21,57,34,481,1,0
2010-10-15,8,21,57,35,346,2,0
2010-10-15,8,21,57,35,924,1,0
2010-10-15,8,21,57,36,501,1,0
2010-10-15,8,21,57,36,789,3,0
2010-10-15,8,21,57,37,78,1,0
2010-10-15,8,21,57,37,366,2,0
2010-10-15,8,21,57,38,232,2,0
2010-10-15,8,21,57,38,521,1,0
2010-10-15,8,21,57,38,809,3,1
2010-10-15,8,21,57,38,329,1,0
2010-10-15,8,21,57,40,483,2,0
2010-10-15,8,21,57,41,637,1,0
2010-10-15,8,21,57,41,926,2,1
2010-10-15,8,21,57,42,503,1,0
2010-10-15,8,21,57,43,80,2,1
2010-10-15,8,21,57,43,946,1,1
2010-10-15,8,21,57,45,677,3,0
2010-10-15,8,21,57,45,966,0,1
2010-10-15,8,21,57,46,485,2,0
2010-10-15,8,21,57,46,774,2,0
2010-10-15,8,21,57,47,62,1,0
2010-10-15,8,21,57,48,217,1,0
2010-10-15,8,21,57,48,505,2,0
2010-10-15,8,21,57,48,794,3,0
2010-10-15,8,21,57,49,82,0,1
2010-10-15,8,21,57,49,660,1,0
2010-10-15,8,21,57,51,391,1,0
2010-10-15,8,21,57,51,968,1,0
2010-10-15,8,21,57,52,257,2,0
2010-10-15,8,21,57,52,545,1,0
2010-10-15,8,21,57,52,34,2,0
2010-10-15,8,21,57,53,122,3,0
2010-10-15,8,21,57,53,700,0,1
2010-10-15,8,21,57,53,988,1,0
2010-10-15,8,21,57,54,277,1,0
2010-10-15,8,21,57,54,565,1,0
2010-10-15,8,21,57,55,719,1,0
2010-10-15,8,21,57,56,297,0,1
2010-10-15,8,21,57,56,585,1,0
2010-10-15,8,21,57,57,451,1,0
2010-10-15,8,21,57,57,739,1,0
2010-10-15,8,21,57,58,317,1,0
2010-10-15,8,21,58,1,491,2,0
2010-10-15,8,21,58,2,68,1,0
2010-10-15,8,21,58,3,857,1,0
2010-10-15,8,21,58,4,434,1,0
2010-10-15,8,21,58,5,871,1,0
2010-10-15,8,21,58,6,166,1,0
2010-10-15,8,21,58,7,609,1,0
2010-10-15,8,21,58,8,763,1,0
2010-10-15,8,21,58,9,52,3,0
2010-10-15,8,21,58,9,917,1,0
2010-10-15,8,21,58,10,783,2,0
2010-10-15,8,21,58,11,649,3,0
2010-10-15,8,21,58,12,226,2,0
2010-10-15,8,21,58,12,803,0,1
2010-10-15,8,21,58,13,380,2,0
2010-10-15,8,21,58,14,246,1,0
2010-10-15,8,21,58,14,823,4,0
2010-10-15,8,21,58,15,111,2,0
2010-10-15,8,21,58,15,400,1,0
2010-10-15,8,21,58,15,977,1,0
2010-10-15,8,21,58,16,266,2,0
2010-10-15,8,21,58,17,131,0,1
2010-10-15,8,21,58,17,420,1,0
2010-10-15,8,21,58,17,997,3,0
2010-10-15,8,21,58,19,151,2,0
2010-10-15,8,21,58,20,17,1,0
2010-10-15,8,21,58,20,594,1,0
2010-10-15,8,21,58,20,883,1,0
2010-10-15,8,21,58,21,229,2,0
2010-10-15,8,21,58,21,806,2,0
2010-10-15,8,21,58,22,384,1,0
2010-10-15,8,21,58,22,961,2,0
2010-10-15,8,21,58,23,249,1,0
2010-10-15,8,21,58,23,826,0,1
2010-10-15,8,21,58,24,115,1,0
2010-10-15,8,21,58,24,404,1,0
2010-10-15,8,21,58,24,981,2,0
2010-10-15,8,21,58,25,846,1,0
2010-10-15,8,21,58,26,135,2,0
2010-10-15,8,21,58,26,712,1,0
2010-10-15,8,21,58,27,1,1,0
2010-10-15,8,21,58,27,289,1,0
2010-10-15,8,21,58,28,732,1,0
2010-10-15,8,21,58,33,61,3,0
2010-10-15,8,21,58,34,215,2,0
2010-10-15,8,21,58,35,652,1,0
2010-10-15,8,21,58,36,235,1,0
2010-10-15,8,21,58,36,523,3,0
2010-10-15,8,21,58,36,812,2,0
2010-10-15,8,21,58,37,101,1,0
2010-10-15,8,21,58,38,255,1,1
2010-10-15,8,21,58,41,487,1,0
2010-10-15,8,21,58,43,218,1,0
2010-10-15,8,21,58,43,507,1,0
2010-10-15,8,21,58,44,373,1,0
2010-10-15,8,21,58,46,104,1,0
2010-10-15,8,21,58,47,258,1,0
2010-10-15,8,21,58,47,835,1,0
2010-10-15,8,21,58,48,124,2,0
2010-10-15,8,21,58,48,701,1,0
2010-10-15,8,21,58,49,278,1,0
2010-10-15,8,21,58,49,855,1,0
2010-10-15,8,21,58,51,298,1,0
2010-10-15,8,21,58,52,164,1,0
2010-10-15,8,21,58,53,895,1,0
2010-10-15,8,21,58,54,473,2,0
2010-10-15,8,21,58,55,973,1,0
2010-10-15,8,21,58,59,148,0,1
2010-10-15,9,22,13,41,950,1,0
2010-10-15,9,22,13,42,239,2,0
2010-10-15,9,22,13,42,527,1,0
2010-10-15,9,22,13,43,970,1,0
2010-10-15,9,22,13,45,410,1,0
2010-10-15,9,22,13,45,702,1,0
2010-10-15,9,22,13,46,279,1,0
2010-10-15,9,22,13,48,241,1,0
2010-10-15,9,22,13,48,530,1,0
2010-10-15,9,22,13,48,878,3,0
2010-10-15,9,22,13,49,107,1,0
2010-10-15,9,22,13,50,261,1,0
2010-10-15,9,22,13,50,838,1,0
2010-10-15,9,22,13,53,147,2,0
2010-10-15,9,22,13,53,435,1,0
2010-10-15,9,22,13,55,744,1,0
2010-10-15,9,22,14,1,342,1,0
2010-10-15,9,22,14,2,785,1,0
2010-10-15,9,22,14,5,382,1,0
2010-10-15,9,22,14,6,537,1,0
2010-10-15,9,22,14,6,825,1,0
2010-10-15,9,22,14,7,691,1,0
2010-10-15,9,22,14,9,999,1,1
2010-10-15,9,22,14,10,576,1,0
2010-10-15,9,22,14,10,865,1,0
2010-10-15,9,22,14,14,39,1,0
2010-10-15,9,22,14,18,714,1,0
2010-10-15,9,22,14,19,580,0,1
2010-10-15,9,22,14,20,446,2,0
2010-10-15,9,22,14,21,311,1,0
2010-10-15,9,22,14,21,600,2,0
2010-10-15,9,22,14,23,620,1,1
2010-10-15,9,22,14,24,197,0,1
2010-10-15,9,22,14,25,351,1,0
2010-10-15,9,22,14,26,217,1,0
2010-10-15,9,22,14,26,506,5,0
2010-10-15,9,22,14,27,83,2,0
2010-10-15,9,22,14,27,660,1,0
2010-10-15,9,22,14,28,237,1,0
2010-10-15,9,22,14,28,814,1,0
2010-10-15,9,22,14,29,103,1,0
2010-10-15,9,22,14,29,968,2,0
2010-10-15,9,22,14,30,257,1,0
2010-10-15,9,22,14,30,834,1,0
2010-10-15,9,22,14,31,123,1,0
2010-10-15,9,22,14,31,411,1,0
2010-10-15,9,22,14,31,700,3,0
2010-10-15,9,22,14,32,277,1,0
2010-10-15,9,22,14,34,66,2,0
2010-10-15,9,22,14,34,643,3,0
2010-10-15,9,22,14,35,509,1,0
2010-10-15,9,22,14,35,798,1,0
2010-10-15,9,22,14,36,86,1,0
2010-10-15,9,22,14,36,375,1,1
2010-10-15,9,22,14,36,952,1,0
2010-10-15,9,22,14,38,106,1,0
2010-10-15,9,22,14,39,549,1,0
2010-10-15,9,22,14,39,838,1,0
2010-10-15,9,22,14,40,126,0,2
2010-10-15,9,22,14,40,703,1,0
2010-10-15,9,22,14,40,992,1,0
2010-10-15,9,22,14,41,281,1,1
2010-10-15,9,22,14,42,723,2,0
2010-10-15,9,22,14,43,589,1,0
2010-10-15,9,22,14,44,455,1,0
2010-10-15,9,22,14,44,743,1,0
2010-10-15,9,22,14,45,320,0,1
2010-10-15,9,22,14,45,898,1,0
2010-10-15,9,22,14,47,52,1,0
2010-10-15,9,22,14,47,340,1,0
2010-10-15,9,22,14,47,629,0,1
2010-10-15,9,22,14,47,918,0,1
2010-10-15,9,22,14,56,921,1,0
2010-10-15,9,22,14,57,210,1,0
2010-10-15,9,22,14,57,498,1,0
2010-10-15,9,22,14,57,787,1,0
2010-10-15,9,22,14,58,75,1,0
2010-10-15,9,22,15,1,538,1,0
2010-10-15,9,22,15,2,404,1,0
2010-10-15,9,22,15,3,847,1,0
2010-10-15,9,22,15,5,1,1,0
2010-10-15,9,22,15,5,290,1,0
2010-10-15,9,22,15,8,810,1,0
2010-10-15,9,22,15,10,542,1,0
2010-10-15,9,22,15,20,64,1,0
2010-10-15,9,22,15,22,84,0,1
2010-10-15,9,22,15,38,879,1,0
2010-10-15,9,22,15,51,634,1,0
2010-10-15,9,22,18,54,70,1,0
2010-10-15,10,22,30,35,902,1,0
2010-10-15,10,22,30,36,771,1,0
2010-10-15,10,22,30,37,60,1,0
2010-10-15,10,22,30,38,798,1,0
2010-10-15,10,22,30,39,666,1,0
2010-10-15,10,22,30,40,824,1,0
2010-10-15,10,22,30,41,114,1,0
2010-10-15,10,22,30,41,693,1,0
2010-10-15,10,22,30,41,982,1,0
2010-10-15,10,22,30,42,852,2,0
2010-10-15,10,22,30,43,141,1,0
2010-10-15,10,22,30,44,299,1,0
2010-10-15,10,22,30,44,588,3,0
2010-10-15,10,22,30,44,878,2,0
2010-10-15,10,22,30,45,747,1,0
2010-10-15,10,22,30,46,36,2,0
2010-10-15,10,22,30,46,325,2,0
2010-10-15,10,22,30,46,673,1,0
2010-10-15,10,22,30,46,961,1,0
2010-10-15,10,22,30,47,250,3,0
2010-10-15,10,22,30,47,538,1,0
2010-10-15,10,22,30,47,827,2,0
2010-10-15,10,22,30,48,120,2,0
2010-10-15,10,22,30,48,404,2,0
2010-10-15,10,22,30,49,558,2,0
2010-10-15,10,22,30,49,847,2,0
2010-10-15,10,22,30,50,712,1,0
2010-10-15,10,22,30,51,1,3,0
2010-10-15,10,22,30,51,867,4,0
2010-10-15,10,22,30,52,155,1,0
2010-10-15,10,22,30,52,732,2,0
2010-10-15,10,22,30,53,21,1,0
2010-10-15,10,22,30,53,310,2,0
2010-10-15,10,22,30,53,887,1,0
2010-10-15,10,22,30,54,752,2,0
2010-10-15,10,22,30,55,41,3,0
2010-10-15,10,22,30,55,618,2,0
2010-10-15,10,22,30,56,195,1,0
2010-10-15,10,22,30,57,349,1,0
2010-10-15,10,22,30,58,504,2,0
2010-10-15,10,22,30,58,792,1,0
2010-10-15,10,22,30,59,369,2,0
2010-10-15,10,22,30,59,947,1,0
2010-10-15,10,22,30,0,812,1,0
2010-10-15,10,22,30,1,101,2,0
2010-10-15,10,22,30,1,678,1,0
2010-10-15,10,22,30,2,255,1,0
2010-10-15,10,22,30,2,832,0,2
2010-10-15,10,22,30,3,121,1,0
2010-10-15,10,22,30,4,448,2,0
2010-10-15,10,22,30,4,737,1,0
2010-10-15,10,22,30,6,180,1,0
2010-10-15,10,22,30,6,757,1,0
2010-10-15,10,22,30,7,334,2,1
2010-10-15,10,22,31,8,488,1,0
2010-10-15,10,22,31,9,643,1,0
2010-10-15,10,22,31,11,951,0,1
2010-10-15,10,22,31,12,817,1,0
2010-10-15,10,22,31,15,125,1,0
2010-10-15,10,22,31,17,723,1,0
2010-10-15,10,22,31,18,11,1,0
2010-10-15,10,22,31,18,877,2,0
2010-10-15,10,22,31,19,454,0,1
2010-10-15,10,22,31,22,167,1,0
2010-10-15,10,22,31,23,898,1,0
2010-10-15,10,22,31,27,361,1,0
2010-10-15,11,22,45,54,869,5,1
2010-10-15,11,22,45,55,157,6,0
2010-10-15,11,22,45,55,446,5,1
2010-10-15,11,22,45,55,734,7,0
2010-10-15,11,22,45,56,23,2,0
2010-10-15,11,22,45,56,312,9,0
2010-10-15,11,22,45,56,600,4,0
2010-10-15,11,22,45,56,889,6,2
2010-10-15,11,22,45,57,177,7,0
2010-10-15,11,22,45,57,466,7,2
2010-10-15,11,22,45,57,755,5,0
2010-10-15,11,22,45,58,43,4,0
2010-10-15,11,22,45,58,332,5,1
2010-10-15,11,22,45,58,620,3,0
2010-10-15,11,22,45,58,909,3,3
2010-10-15,11,22,45,59,197,4,0
2010-10-15,11,22,45,59,486,5,0
2010-10-15,11,22,45,59,775,4,1
2010-10-15,11,22,46,0,63,5,1
2010-10-15,11,22,46,0,352,5,1
2010-10-15,11,22,46,0,640,5,0
2010-10-15,11,22,46,0,929,6,0
2010-10-15,11,22,46,1,218,1,0
2010-10-15,11,22,46,1,506,11,1
2010-10-15,11,22,46,1,795,5,0
2010-10-15,11,22,46,2,372,6,1
2010-10-15,11,22,46,2,660,5,0
2010-10-15,11,22,46,2,949,5,0
2010-10-15,11,22,46,3,238,9,1
2010-10-15,11,22,46,3,526,9,2
2010-10-15,11,22,46,3,815,3,0
2010-10-15,11,22,46,3,103,5,1
2010-10-15,11,22,46,4,392,7,0
2010-10-15,11,22,46,4,681,3,1
2010-10-15,11,22,46,4,969,2,2
2010-10-15,11,22,46,5,258,8,1
2010-10-15,11,22,46,5,546,5,0
2010-10-15,11,22,46,5,835,3,0
2010-10-15,11,22,46,6,123,2,0
2010-10-15,11,22,46,6,412,3,0
2010-10-15,11,22,46,6,701,4,2
2010-10-15,11,22,46,6,989,8,1
2010-10-15,11,22,46,7,278,6,1
2010-10-15,11,22,46,7,681,2,0
2010-10-15,11,22,46,7,970,3,1
2010-10-15,11,22,46,8,258,4,1
2010-10-15,11,22,46,8,547,2,0
2010-10-15,11,22,46,8,835,6,0
2010-10-15,11,22,46,9,124,1,1
2010-10-15,11,22,46,9,413,2,0
2010-10-15,11,22,46,9,701,6,0
2010-10-15,11,22,46,9,990,2,0
2010-10-15,11,22,46,10,567,2,0
2010-10-15,11,22,46,11,144,5,1
2010-10-15,11,22,46,11,433,1,1
2010-10-15,11,22,46,11,721,1,0
2010-10-15,11,22,46,12,10,4,1
2010-10-15,11,22,46,12,298,3,0
2010-10-15,11,22,46,12,587,2,0
2010-10-15,11,22,46,12,876,1,0
2010-10-15,11,22,46,13,164,1,0
2010-10-15,11,22,46,13,453,3,0
2010-10-15,11,22,46,13,741,1,0
2010-10-15,11,22,46,14,30,1,0
2010-10-15,11,22,46,14,319,3,0
2010-10-15,11,22,46,14,607,4,0
2010-10-15,11,22,46,14,896,2,0
2010-10-15,11,22,46,14,184,1,1
2010-10-15,11,22,46,15,473,2,1
2010-10-15,11,22,46,15,761,1,1
2010-10-15,11,22,46,16,50,1,1
2010-10-15,11,22,46,16,339,2,1
2010-10-15,11,22,46,16,627,2,1
2010-10-15,11,22,46,16,916,1,1
2010-10-15,11,22,46,17,204,1,0
2010-10-15,11,22,46,17,493,0,1
2010-10-15,11,22,46,18,70,1,1
2010-10-15,11,22,46,18,359,2,0
2010-10-15,11,22,46,18,647,1,0
2010-10-15,11,22,46,18,936,1,0
2010-10-15,11,22,46,19,224,2,0
2010-10-15,11,22,46,19,513,2,0
2010-10-15,11,22,46,19,802,3,0
2010-10-15,11,22,46,20,90,3,2
2010-10-15,11,22,46,20,379,2,0
2010-10-15,11,22,46,20,667,2,1
2010-10-15,11,22,46,20,956,3,2
2010-10-15,11,22,46,21,245,3,0
2010-10-15,11,22,46,21,533,3,1
2010-10-15,11,22,46,22,110,1,0
2010-10-15,11,22,46,22,399,3,0
2010-10-15,11,22,46,22,687,4,0
2010-10-15,11,22,46,22,976,2,0
2010-10-15,11,22,46,23,265,3,1
2010-10-15,11,22,46,23,553,2,0
2010-10-15,11,22,46,23,842,2,0
2010-10-15,11,22,46,24,130,3,2
2010-10-15,11,22,46,24,419,2,0
2010-10-15,11,22,46,24,708,3,2
2010-10-15,11,22,46,25,285,3,0
2010-10-15,11,22,46,25,573,4,0
2010-10-15,11,22,46,25,804,1,1
2010-10-15,11,22,46,25,93,6,0
2010-10-15,11,22,46,26,381,3,1
2010-10-15,11,22,46,26,670,4,0
2010-10-15,11,22,46,26,959,7,0
2010-10-15,11,22,46,27,247,1,2
2010-10-15,11,22,46,27,536,2,0
2010-10-15,11,22,46,27,824,2,0
2010-10-15,11,22,46,27,113,2,0
2010-10-15,11,22,46,28,113,2,0
2010-10-15,11,22,46,28,401,2,0
2010-10-15,11,22,46,28,690,5,0
2010-10-15,11,22,46,28,979,2,0
2010-10-15,11,22,46,29,267,5,1
2010-10-15,11,22,46,29,556,3,1
2010-10-15,11,22,46,29,844,1,0
2010-10-15,11,22,46,29,421,3,0
2010-10-15,11,22,46,30,710,1,2
2010-10-15,11,22,46,30,999,1,0
2010-10-15,11,22,46,31,869,0,1
2010-10-15,11,22,46,32,153,3,1
2010-10-15,11,22,46,32,730,2,0
2010-10-15,11,22,46,33,307,0,2
2010-10-15,11,22,46,33,596,0,1
2010-10-15,11,22,46,33,884,2,2
2010-10-15,11,22,46,34,461,1,0
2010-10-15,11,22,46,34,750,2,0
2010-10-15,11,22,46,35,558,2,0
2010-10-15,11,22,46,35,846,4,0
2010-10-15,11,22,46,36,135,1,1
2010-10-15,11,22,46,36,424,0,1
2010-10-15,11,22,46,36,712,1,1
2010-10-15,11,22,46,37,1,0,1
2010-10-15,11,22,46,37,289,2,2
2010-10-15,11,22,46,37,578,1,1
2010-10-15,11,22,46,37,866,1,0
2010-10-15,11,22,46,38,155,2,1
2010-10-15,11,22,46,38,444,2,2
2010-10-15,11,22,46,38,732,1,1
2010-10-15,11,22,46,39,21,1,3
2010-10-15,11,22,46,39,309,2,2
2010-10-15,11,22,46,39,886,1,2
2010-10-15,11,22,46,40,175,3,0
2010-10-15,11,22,46,40,464,2,0
2010-10-15,11,22,46,40,752,1,1
2010-10-15,11,22,46,41,41,3,0
2010-10-15,11,22,46,41,329,5,0
2010-10-15,11,22,46,41,618,1,1
2010-10-15,11,22,46,41,906,2,0
2010-10-15,11,22,46,42,80,2,0
2010-10-15,11,22,46,42,945,1,2
2010-10-15,11,22,46,43,234,1,0
2010-10-15,11,22,46,43,523,1,0
2010-10-15,11,22,46,43,811,0,3
2010-10-15,11,22,46,44,100,0,1
2010-10-15,11,22,46,44,388,0,2
2010-10-15,11,22,46,44,965,1,0
2010-10-15,11,22,46,45,254,2,0
2010-10-15,11,22,46,45,543,1,1
2010-10-15,11,22,46,45,831,0,2
2010-10-15,11,22,46,46,120,1,0
2010-10-15,11,22,46,46,408,1,0
2010-10-15,11,22,46,47,563,1,1
2010-10-15,11,22,46,47,851,0,1
2010-10-15,11,22,46,49,5,2,0
2010-10-15,11,22,46,49,583,0,1
2010-10-15,11,22,46,50,160,1,0
2010-10-15,11,22,46,51,314,1,0
2010-10-15,11,22,46,51,891,1,0
2010-10-15,11,22,46,52,180,0,1
2010-10-15,11,22,46,53,622,1,1
2010-10-15,11,22,46,54,488,1,0
2010-10-15,11,22,46,58,528,0,1
2010-10-15,11,22,47,3,203,1,0
2010-10-15,11,22,47,4,646,1,0
2010-10-15,11,22,47,5,223,1,0
2010-10-15,11,22,47,7,243,1,0
2010-10-15,11,22,47,7,820,0,1
2010-10-15,11,22,47,8,397,1,0
2010-10-15,11,22,47,8,974,1,0
2010-10-15,11,22,47,15,612,1,0
2010-10-15,11,22,47,18,93,1,0
2010-10-15,11,22,47,20,691,2,0
2010-10-15,11,22,47,22,999,0,1
2010-10-15,11,22,47,25,885,1,0
2010-10-15,11,22,47,26,750,1,0
2010-10-15,11,22,47,28,482,1,0
2010-10-15,11,22,47,33,388,1,0
2010-10-15,11,22,47,37,139,1,0
2010-10-15,11,22,47,38,293,1,0
2010-10-15,11,22,47,40,313,2,0
2010-10-15,11,22,47,40,602,1,0
2010-10-15,11,22,47,49,259,1,0
2010-10-15,11,22,47,50,990,2,0
2010-10-15,11,22,47,51,856,1,0
2010-10-15,11,22,47,53,588,1,0
2010-10-15,11,22,47,54,453,2,0
2010-10-15,11,22,47,55,319,1,0
2010-10-15,11,22,48,7,150,1,0
2010-10-15,11,22,48,28,620,1,0
2010-10-15,11,22,48,31,506,1,0
2010-10-15,12,23,2,25,770,1,0
2010-10-15,12,23,2,26,368,2,0
2010-10-15,12,23,2,41,180,1,0
2010-10-15,12,23,2,42,46,1,0
2010-10-15,12,23,2,46,663,1,0
2010-10-15,12,23,2,47,240,1,0
2010-10-15,12,23,2,48,106,2,1
2010-10-15,12,23,2,48,683,1,0
2010-10-15,12,23,2,51,280,1,0
2010-10-15,12,23,2,54,743,0,1
2010-10-15,12,23,2,55,378,1,0
2010-10-15,12,23,2,55,667,2,1
2010-10-15,12,23,2,57,110,1,0
2010-10-15,12,23,2,57,976,1,0
2010-10-15,12,23,2,58,553,1,0
2010-10-15,12,23,2,58,841,1,1
2010-10-15,12,23,2,59,130,1,2
2010-10-15,12,23,3,0,284,3,2
2010-10-15,12,23,3,0,573,1,0
2010-10-15,12,23,3,0,861,2,0
2010-10-15,12,23,3,1,438,4,0
2010-10-15,12,23,3,1,727,0,1
2010-10-15,12,23,3,2,16,1,1
2010-10-15,12,23,3,3,170,3,1
2010-10-15,12,23,3,3,458,1,0
2010-10-15,12,23,3,3,747,2,1
2010-10-15,12,23,3,4,35,1,1
2010-10-15,12,23,3,4,324,2,0
2010-10-15,12,23,3,4,613,1,1
2010-10-15,12,23,3,4,901,1,0
2010-10-15,12,23,3,5,190,0,1
2010-10-15,12,23,3,5,478,6,0
2010-10-15,12,23,3,5,767,2,1
2010-10-15,12,23,3,6,55,4,0
2010-10-15,12,23,3,6,633,1,1
2010-10-15,12,23,3,6,921,1,0
2010-10-15,12,23,3,7,787,2,0
2010-10-15,12,23,3,8,364,0,1
2010-10-15,12,23,3,8,941,1,1
2010-10-15,12,23,3,9,230,1,0
2010-10-15,12,23,3,9,518,1,2
2010-10-15,12,23,3,9,807,1,0
2010-10-15,12,23,3,10,95,1,0
2010-10-15,12,23,3,10,384,1,1
2010-10-15,12,23,3,10,673,0,2
2010-10-15,12,23,3,10,961,1,0
2010-10-15,12,23,3,11,192,5,1
2010-10-15,12,23,3,11,538,1,0
2010-10-15,12,23,3,11,827,1,1
2010-10-15,12,23,3,12,115,1,0
2010-10-15,12,23,3,13,154,1,1
2010-10-15,12,23,3,13,732,2,0
2010-10-15,12,23,3,14,20,0,1
2010-10-15,12,23,3,14,309,4,0
2010-10-15,12,23,3,14,597,1,1
2010-10-15,12,23,3,15,174,2,0
2010-10-15,12,23,3,15,463,2,1
2010-10-15,12,23,3,16,329,1,0
2010-10-15,12,23,3,16,617,0,1
2010-10-15,12,23,3,16,906,4,0
2010-10-15,12,23,3,17,194,2,0
2010-10-15,12,23,3,17,483,1,0
2010-10-15,12,23,3,17,772,2,0
2010-10-15,12,23,3,18,60,2,1
2010-10-15,12,23,3,18,349,0,1
2010-10-15,12,23,3,18,637,2,1
2010-10-15,12,23,3,18,926,1,0
2010-10-15,12,23,3,19,44,3,0
2010-10-15,12,23,3,19,503,3,1
2010-10-15,12,23,3,19,792,2,0
2010-10-15,12,23,3,20,80,3,1
2010-10-15,12,23,3,20,369,1,0
2010-10-15,12,23,3,21,234,3,0
2010-10-15,12,23,3,21,523,2,0
2010-10-15,12,23,3,21,811,3,2
2010-10-15,12,23,3,22,100,2,1
2010-10-15,12,23,3,22,389,3,0
2010-10-15,12,23,3,22,677,1,2
2010-10-15,12,23,3,22,966,1,1
2010-10-15,12,23,3,23,254,0,1
2010-10-15,12,23,3,23,543,5,0
2010-10-15,12,23,3,23,831,1,0
2010-10-15,12,23,3,24,120,2,1
2010-10-15,12,23,3,24,409,1,2
2010-10-15,12,23,3,24,697,2,1
2010-10-15,12,23,3,24,986,1,3
2010-10-15,12,23,3,25,274,2,0
2010-10-15,12,23,3,25,851,0,2
2010-10-15,12,23,3,26,429,3,0
2010-10-15,12,23,3,26,717,1,0
2010-10-15,12,23,3,27,6,1,1
2010-10-15,12,23,3,27,294,0,1
2010-10-15,12,23,3,27,871,1,2
2010-10-15,12,23,3,28,160,2,1
2010-10-15,12,23,3,28,449,2,0
2010-10-15,12,23,3,28,737,1,1
2010-10-15,12,23,3,29,26,0,1
2010-10-15,12,23,3,29,314,1,1
2010-10-15,12,23,3,29,603,4,1
2010-10-15,12,23,3,29,719,1,2
2010-10-15,12,23,3,30,7,3,0
2010-10-15,12,23,3,30,296,4,2
2010-10-15,12,23,3,30,873,1,1
2010-10-15,12,23,3,31,450,3,1
2010-10-15,12,23,3,31,738,1,1
2010-10-15,12,23,3,32,27,2,2
2010-10-15,12,23,3,32,316,1,0
2010-10-15,12,23,3,32,604,0,2
2010-10-15,12,23,3,32,893,0,1
2010-10-15,12,23,3,33,181,1,0
2010-10-15,12,23,3,33,470,1,1
2010-10-15,12,23,3,33,758,0,2
2010-10-15,12,23,3,34,47,0,1
2010-10-15,12,23,3,34,336,1,0
2010-10-15,12,23,3,34,913,3,2
2010-10-15,12,23,3,35,201,1,0
2010-10-15,12,23,3,35,490,2,0
2010-10-15,12,23,3,36,67,1,1
2010-10-15,12,23,3,36,356,1,1
2010-10-15,12,23,3,36,933,1,1
2010-10-15,12,23,3,37,221,1,1
2010-10-15,12,23,3,37,510,1,2
2010-10-15,12,23,3,37,798,1,2
2010-10-15,12,23,3,38,87,3,1
2010-10-15,12,23,3,38,376,1,3
2010-10-15,12,23,3,38,953,1,0
2010-10-15,12,23,3,39,241,2,3
2010-10-15,12,23,3,39,530,2,1
2010-10-15,12,23,3,39,818,1,0
2010-10-15,12,23,3,40,107,2,1
2010-10-15,12,23,3,40,395,2,1
2010-10-15,12,23,3,40,684,2,3
2010-10-15,12,23,3,40,973,0,1
2010-10-15,12,23,3,41,261,0,4
2010-10-15,12,23,3,41,550,2,1
2010-10-15,12,23,3,41,838,1,2
2010-10-15,12,23,3,42,127,1,3
2010-10-15,12,23,3,42,704,0,2
2010-10-15,12,23,3,42,953,1,2
2010-10-15,12,23,3,42,281,1,2
2010-10-15,12,23,3,43,570,0,1
2010-10-15,12,23,3,43,858,1,0
2010-10-15,12,23,3,44,435,0,1
2010-10-15,12,23,3,44,724,0,2
2010-10-15,12,23,3,45,13,2,2
2010-10-15,12,23,3,45,590,0,2
2010-10-15,12,23,3,45,878,0,2
2010-10-15,12,23,3,46,167,0,1
2010-10-15,12,23,3,47,91,0,1
2010-10-15,12,23,3,48,533,0,2
2010-10-15,12,23,3,48,822,1,1
2010-10-15,12,23,3,49,110,0,3
2010-10-15,12,23,3,49,399,2,0
2010-10-15,12,23,3,49,688,3,0
2010-10-15,12,23,3,51,130,0,1
2010-10-15,12,23,3,51,996,2,0
2010-10-15,12,23,3,52,285,0,1
2010-10-15,12,23,3,52,862,1,0
2010-10-15,12,23,3,53,150,2,0
2010-10-15,12,23,3,54,16,1,0
2010-10-15,12,23,3,54,305,0,1
2010-10-15,12,23,3,54,882,0,1
2010-10-15,12,23,3,56,613,0,1
2010-10-15,12,23,3,59,787,0,1
2010-10-15,12,23,4,1,807,1,0
2010-10-15,12,23,4,3,539,0,1
2010-10-15,12,23,4,4,463,0,1
2010-10-15,12,23,4,5,905,0,1
2010-10-15,12,23,4,6,482,0,1
2010-10-15,12,23,4,9,657,0,1
2010-10-15,12,23,4,12,600,0,2
2010-10-15,12,23,4,13,466,0,1
2010-10-15,12,23,4,17,506,0,2
2010-10-15,12,23,4,17,794,1,0
2010-10-15,12,23,4,25,297,0,1
2010-10-15,12,23,4,28,760,0,1
2010-10-15,12,23,4,58,598,1,0
2010-10-15,12,23,6,14,724,1,0
2010-10-15,12,23,7,53,127,1,0
2010-10-15,13,23,19,57,734,1,1
2010-10-15,13,23,20,1,197,0,2
2010-10-15,13,23,20,3,794,0,1
2010-10-15,13,23,20,4,660,0,2
2010-10-15,13,23,20,5,526,0,1
2010-10-15,13,23,20,8,411,0,1
2010-10-15,13,23,20,9,854,0,1
2010-10-15,13,23,20,11,8,3,0
2010-10-15,13,23,20,12,163,2,0
2010-10-15,13,23,20,13,606,0,1
2010-10-15,13,23,20,15,337,0,1
2010-10-15,13,23,20,21,513,0,1
2010-10-15,13,23,20,23,590,1,0
2010-10-15,13,23,20,31,382,0,1
2010-10-15,13,23,20,34,267,1,0
2010-10-15,13,23,20,34,556,0,1
2010-10-15,13,23,20,34,902,1,0
