downcast,hour,min,sec,s/1000,Type1,Type2,Type3,Type4,Type5,Type1_wotail,Type2_wotail,Type3_wotail
2,20,27,7,421,0,0,1,0,0,0,0,0
2,20,27,11,828,0,0,0,0,1,0,0,0
2,20,27,15,403,0,1,0,0,0,0,0,0
2,20,27,17,253,1,0,0,0,0,0,0,0
2,20,27,26,98,0,0,0,0,0,0,1,0
2,20,27,27,193,0,1,0,0,0,0,0,0
2,20,27,27,957,1,0,0,0,0,0,0,0
2,20,27,36,144,0,0,0,0,0,1,0,0
2,20,27,36,526,0,1,0,0,0,0,0,0
2,20,27,38,273,0,1,0,0,0,0,0,0
2,20,27,39,364,0,0,0,0,1,0,0,0
2,20,27,40,183,1,0,0,0,0,0,0,0
2,20,27,45,558,0,0,0,0,0,0,1,0
2,20,27,45,964,0,0,0,0,0,0,1,0
2,20,27,47,759,0,1,0,0,0,0,0,0
2,20,27,51,756,0,0,0,1,0,0,0,0
2,20,27,53,609,0,0,1,0,0,0,0,0
2,20,27,55,405,0,0,0,1,0,0,0,0
2,20,27,55,752,0,0,0,0,0,0,1,0
2,20,28,0,559,0,0,1,0,0,0,0,0
2,20,28,5,598,0,0,0,0,0,0,0,1
2,20,28,9,131,0,0,0,0,0,1,0,0
2,20,28,14,807,1,0,0,0,0,0,0,0
2,20,28,16,660,0,0,0,0,0,1,0,0
2,20,28,24,768,0,0,0,0,0,0,1,0
2,20,28,40,232,0,1,0,0,0,0,0,0
2,20,28,42,548,0,0,0,0,0,1,0,0
2,20,28,48,109,0,0,0,0,0,1,0,0
2,20,29,5,297,0,0,0,1,0,0,0,0
2,20,29,6,223,0,0,0,0,0,0,1,0
2,20,29,9,521,0,0,0,0,0,1,0,0
2,20,29,11,86,1,0,0,0,0,0,0,0
2,20,29,12,711,0,0,1,0,0,0,0,0
2,20,29,12,769,1,0,0,0,0,0,0,0
2,20,29,24,431,0,1,0,0,0,0,0,0
2,20,29,24,547,0,0,1,0,0,0,0,0
2,20,29,34,213,0,0,0,0,1,0,0,0
2,20,29,37,335,0,1,0,0,0,0,0,0
2,20,29,48,276,0,0,0,1,0,0,0,0
2,20,29,48,856,1,0,0,0,0,0,0,0
2,20,29,52,573,0,0,0,0,0,0,0,0
2,20,29,53,270,1,0,0,0,0,0,0,0
2,20,30,0,6,0,0,0,0,0,1,0,0
2,20,30,1,922,0,0,0,1,0,0,0,0
2,20,30,3,428,0,0,0,1,0,0,0,0
2,20,30,4,988,0,0,1,0,0,0,0,0
2,20,30,9,378,0,1,0,0,0,0,0,0
2,20,30,13,248,1,0,0,0,0,0,0,0
2,20,30,18,446,1,0,0,0,0,0,0,0
2,20,30,20,355,1,0,0,0,0,0,0,0
2,20,30,27,331,0,1,0,0,0,0,0,0
2,20,30,29,888,0,0,0,0,0,0,0,1
2,20,30,29,946,0,0,1,0,0,0,0,0
2,20,30,30,644,0,0,0,0,0,0,1,0
2,20,30,31,981,1,0,0,0,0,0,0,0
2,20,30,38,834,1,0,0,0,0,0,0,0
2,20,30,39,8,0,0,0,0,0,1,0,0
2,20,30,53,488,0,0,1,0,0,0,0,0
3,20,39,31,858,1,0,0,0,0,0,0,0
3,20,39,39,152,1,0,0,0,0,0,0,0
3,20,39,39,673,1,0,0,0,0,0,0,0
3,20,39,43,203,1,0,0,0,0,0,0,0
3,20,39,46,676,1,0,0,0,0,0,0,0
3,20,39,49,106,1,0,0,0,0,0,0,0
3,20,39,51,537,0,0,0,0,0,1,0,0
3,20,39,51,595,1,0,0,0,0,0,0,0
3,20,39,52,289,1,0,0,0,0,0,0,0
3,20,39,52,926,1,0,0,0,0,0,0,0
3,20,39,52,983,1,0,0,0,0,0,0,0
3,20,39,56,457,1,0,0,0,0,1,0,0
3,20,39,58,485,0,0,0,0,0,1,0,0
3,20,39,59,180,1,0,0,0,0,0,0,0
3,20,40,0,222,1,0,0,0,0,0,0,0
3,20,40,1,554,0,0,0,0,0,1,0,0
3,20,40,2,76,1,0,0,0,0,0,0,0
3,20,40,2,887,0,0,0,0,0,1,0,0
3,20,40,4,508,1,0,0,0,0,0,0,0
3,20,40,4,798,1,0,0,0,0,0,0,0
3,20,40,5,30,1,0,0,0,0,0,0,0
3,20,40,6,14,1,0,0,0,0,0,0,0
3,20,40,6,651,1,0,0,0,0,0,0,0
3,20,40,6,883,0,0,0,0,0,1,0,0
3,20,40,7,288,1,0,0,0,0,0,0,0
3,20,40,7,346,0,0,0,0,0,1,0,0
3,20,40,7,462,0,0,0,0,0,1,0,0
3,20,40,8,852,1,0,0,0,0,0,0,0
3,20,40,9,895,0,0,0,0,0,1,0,0
3,20,40,13,39,0,0,0,0,0,1,0,0
3,20,40,17,6,1,0,0,0,0,0,0,0
3,20,40,19,47,0,0,0,0,0,1,0,0
3,20,40,23,714,1,0,0,0,0,0,0,0
3,20,40,27,97,1,0,0,0,0,0,0,0
3,20,40,30,51,0,0,0,0,0,1,0,0
3,20,40,31,89,0,0,0,0,0,1,0,0
3,20,40,32,301,1,0,0,0,0,0,0,0
3,20,40,34,320,0,0,0,0,0,1,0,0
3,20,40,34,493,0,0,0,0,0,1,0,0
3,20,40,37,32,1,0,0,0,0,0,0,0
3,20,40,37,148,1,0,0,0,0,0,0,0
3,20,40,37,321,0,0,0,0,0,0,1,0
3,20,40,37,378,0,0,0,0,0,1,0,0
3,20,40,38,71,0,0,0,0,0,1,0,0
3,20,40,38,302,0,0,0,0,0,1,0,0
3,20,40,38,590,1,0,0,0,0,0,0,0
3,20,40,39,52,1,0,0,0,0,0,0,0
3,20,40,41,302,0,0,0,0,0,1,0,0
3,20,40,41,879,1,0,0,0,0,0,0,0
3,20,40,42,398,0,0,0,0,0,1,0,0
3,20,40,43,379,1,0,0,0,0,0,0,0
3,20,40,43,725,0,0,0,0,0,1,0,0
3,20,40,43,783,0,0,0,0,0,1,0,0
3,20,40,43,841,0,1,0,0,0,0,0,0
3,20,40,44,187,0,0,0,0,0,1,0,0
3,20,40,44,879,0,0,0,0,0,1,0,0
3,20,40,44,937,1,0,0,0,0,0,0,0
3,20,40,45,53,0,0,0,0,0,1,0,0
3,20,40,45,110,1,0,0,0,0,0,0,0
3,20,40,45,283,1,0,0,0,0,0,0,0
3,20,40,45,328,0,0,0,0,0,1,0,0
3,20,40,45,736,1,0,0,0,0,0,0,0
3,20,40,46,436,0,1,0,0,0,0,0,0
3,20,40,48,303,1,0,0,0,0,0,0,0
3,20,40,48,361,0,1,0,0,0,0,0,0
3,20,40,48,828,0,1,0,0,0,0,0,0
3,20,40,48,886,0,0,0,0,0,1,0,0
3,20,40,49,294,0,1,0,0,0,0,0,0
3,20,40,49,469,1,0,0,0,0,0,0,0
3,20,40,49,703,1,0,0,0,0,0,0,0
3,20,40,49,994,0,0,0,0,0,1,0,0
3,20,40,50,519,1,0,0,0,0,0,0,0
3,20,40,50,694,1,1,0,0,0,0,0,0
3,20,40,51,511,1,0,0,0,0,0,0,0
3,20,40,51,803,0,1,0,0,0,0,0,0
3,20,40,51,861,0,0,0,0,0,1,0,0
3,20,40,52,153,0,0,0,0,0,1,0,0
3,20,40,52,211,0,1,0,0,0,0,0,0
3,20,40,52,328,0,1,0,0,0,0,0,0
3,20,40,52,911,0,1,0,0,0,0,0,0
3,20,40,53,28,0,1,0,0,0,0,0,0
3,20,40,53,261,0,0,0,1,0,0,0,0
3,20,40,53,319,0,1,0,0,0,0,0,0
3,20,40,55,11,1,0,0,0,0,0,0,0
3,20,40,55,244,0,1,0,0,0,0,0,0
3,20,40,55,594,0,1,0,0,0,0,0,0
3,20,40,55,652,0,1,0,0,0,0,0,0
3,20,40,58,336,0,1,0,0,0,0,0,0
3,20,40,59,386,0,0,0,1,0,0,0,0
3,20,40,59,619,0,1,0,0,0,0,0,0
3,20,40,59,911,1,0,0,0,0,0,0,0
3,20,41,1,544,1,0,0,0,0,0,0,0
3,20,41,2,69,1,0,0,0,0,0,0,0
3,20,41,2,302,0,1,0,0,0,0,0,0
3,20,41,2,710,0,1,0,0,0,1,0,0
3,20,41,2,943,0,1,0,0,0,0,0,0
3,20,41,3,0,0,1,0,0,0,0,0,0
3,20,41,3,345,0,1,0,0,0,0,0,0
3,20,41,4,149,1,0,0,0,0,0,0,0
3,20,41,4,264,0,0,0,0,0,1,0,0
3,20,41,4,724,0,1,0,0,0,0,0,0
3,20,41,5,413,1,0,0,0,0,0,0,0
3,20,41,6,103,0,1,0,0,0,0,0,0
3,20,41,6,218,0,1,0,0,0,0,0,0
3,20,41,6,275,0,1,0,0,0,0,0,0
3,20,41,6,620,0,1,0,0,0,0,0,0
3,20,41,7,539,1,0,0,0,0,0,0,0
3,20,41,9,779,0,1,0,0,0,0,0,0
3,20,41,9,986,1,0,0,0,0,0,0,0
3,20,41,12,135,0,1,0,0,0,0,0,0
3,20,41,14,663,0,1,0,0,0,0,0,0
3,20,41,15,295,1,0,0,0,0,0,0,0
3,20,41,16,961,0,1,0,0,0,0,0,0
3,20,41,17,76,0,1,0,0,0,0,0,0
3,20,41,17,305,0,1,0,0,0,0,0,0
3,20,41,20,62,0,1,0,0,0,0,0,0
3,20,41,21,454,1,0,0,0,0,0,0,0
3,20,41,21,861,0,0,0,0,0,0,1,0
3,20,41,21,919,0,1,0,0,0,0,0,0
3,20,41,22,731,0,1,0,0,1,0,0,0
3,20,41,23,137,0,1,0,0,0,0,0,0
3,20,41,27,140,1,0,0,0,0,0,0,0
3,20,41,27,198,0,1,0,0,0,0,0,0
3,20,41,27,721,0,0,0,0,0,0,1,0
3,20,41,29,287,0,1,0,0,0,0,0,0
3,20,41,30,622,1,0,0,0,0,0,0,0
3,20,41,31,724,0,1,0,0,0,0,0,0
3,20,41,37,932,0,1,0,0,0,0,0,0
3,20,41,38,48,0,1,0,0,0,0,0,0
3,20,41,38,685,0,0,0,0,1,0,0,0
3,20,41,39,265,1,0,0,0,0,0,0,0
3,20,41,39,381,0,1,0,0,0,0,0,0
3,20,41,39,729,0,1,0,0,0,0,0,0
3,20,41,39,903,0,1,0,0,0,0,0,0
3,20,41,40,946,1,0,0,0,0,0,0,0
3,20,41,42,164,0,0,0,0,1,0,0,0
3,20,41,45,178,0,1,0,0,0,0,0,0
3,20,41,45,294,0,1,0,0,0,0,0,0
3,20,41,45,874,0,1,0,0,0,0,0,0
3,20,41,49,236,0,1,0,0,0,0,0,0
3,20,41,49,410,1,0,0,0,0,0,0,0
3,20,41,53,410,0,1,0,0,0,0,0,0
3,20,41,54,627,0,0,1,0,0,0,0,0
3,20,41,59,44,1,0,0,0,0,0,0,0
3,20,42,1,310,0,1,0,0,0,0,0,0
3,20,42,2,938,0,1,0,0,0,0,0,0
3,20,42,6,425,0,1,0,0,0,0,0,0
3,20,42,9,40,0,0,0,0,0,0,0,1
3,20,42,11,598,0,1,0,0,0,0,0,0
3,20,42,13,501,0,1,0,0,0,0,0,0
3,20,42,15,51,0,1,0,0,0,0,0,0
3,20,42,18,151,0,1,0,0,0,0,0,0
3,20,42,21,480,0,1,0,0,0,0,0,0
3,20,42,21,997,0,1,0,0,0,0,0,0
3,20,42,22,226,0,0,0,0,0,1,0,0
3,20,42,27,622,0,0,0,0,0,0,0,1
3,20,42,28,24,1,0,0,0,0,0,0,0
3,20,42,28,196,1,0,0,0,0,0,0,0
3,20,42,28,655,0,1,0,0,0,0,0,0
3,20,42,29,459,0,0,0,0,0,0,0,1
3,20,42,39,130,0,0,0,0,0,1,0,1
3,20,42,39,651,0,0,0,0,0,0,0,1
3,20,42,39,941,0,1,0,0,0,0,0,0
3,20,42,40,751,0,1,0,0,0,0,0,0
3,20,42,46,196,0,1,0,0,0,0,0,0
3,20,42,47,932,0,1,0,0,0,0,0,0
3,20,42,51,230,1,0,0,0,0,0,0,0
3,20,43,0,26,1,0,0,0,0,0,0,0
3,20,43,1,647,0,1,0,0,0,0,0,0
3,20,43,3,499,1,0,0,0,0,0,0,0
3,20,43,6,339,1,0,0,0,0,0,0,0
3,20,43,7,35,0,0,0,0,0,0,0,1
3,20,43,7,383,1,0,0,0,0,0,0,0
3,20,43,9,45,0,0,0,0,1,0,0,0
3,20,43,19,219,0,0,0,0,0,1,0,0
3,20,43,20,612,0,1,0,0,0,0,0,0
3,20,43,21,308,0,0,0,0,0,0,1,0
3,20,43,30,425,1,0,0,0,0,0,0,0
3,20,43,30,947,0,0,0,0,1,0,0,0
3,20,43,33,560,0,1,0,0,0,0,0,0
3,20,43,34,664,1,0,0,0,0,0,0,0
3,20,43,35,12,0,0,0,0,0,1,0,0
3,20,43,39,251,0,0,0,0,0,0,1,0
3,20,43,41,850,1,0,0,0,0,0,0,0
3,20,43,45,836,1,0,0,0,0,0,0,0
3,20,43,49,302,0,0,1,0,0,0,0,0
3,20,43,51,670,0,1,0,0,0,0,0,0
3,20,43,55,713,1,0,0,0,0,0,0,0
3,20,43,59,495,0,0,0,0,0,0,1,0
3,20,44,2,933,0,0,1,0,0,0,0,0
3,20,44,4,41,0,1,0,0,0,0,0,0
3,20,44,4,915,0,0,0,0,0,1,0,0
3,20,44,6,22,0,0,0,0,0,0,1,0
3,20,44,8,703,0,0,0,0,0,0,1,0
3,20,44,9,169,0,1,0,0,0,0,0,0
3,20,44,15,555,0,0,0,0,1,0,0,0
3,20,44,17,391,0,0,0,0,0,0,1,0
3,20,44,18,884,0,0,0,0,0,0,0,1
3,20,44,39,723,1,0,0,0,0,0,0,0
3,20,44,40,828,0,1,0,0,0,0,0,0
3,20,44,41,352,0,0,0,0,0,0,1,0
3,20,44,43,564,0,0,0,0,0,0,0,1
3,20,44,52,528,0,0,0,0,0,0,1,0
3,20,44,54,337,0,0,0,0,1,0,0,0
3,20,44,55,153,0,0,0,0,0,0,1,0
3,20,44,58,886,1,0,0,0,0,0,0,0
3,20,45,2,970,0,0,0,0,0,1,0,0
3,20,45,3,378,0,1,0,0,0,0,0,0
3,20,45,3,786,0,0,0,0,0,1,0,0
3,20,45,5,361,1,0,0,0,0,0,0,0
3,20,45,6,868,0,0,1,0,0,0,0,0
3,20,45,6,984,0,0,0,0,0,1,0,0
3,20,45,11,476,1,0,0,0,0,0,0,0
3,20,45,15,912,0,0,1,0,0,0,0,0
3,20,45,16,603,1,0,0,0,0,0,0,0
3,20,45,16,833,0,0,0,0,0,0,1,0
3,20,45,20,577,0,0,0,0,0,0,1,0
3,20,45,24,668,0,0,0,0,0,0,1,0
3,20,45,29,333,0,0,0,0,1,0,0,0
3,20,45,36,476,1,0,0,0,0,0,0,0
3,20,45,38,204,1,0,0,0,0,0,0,0
3,20,45,39,356,1,0,0,0,0,0,0,0
3,20,45,41,651,1,0,0,0,0,0,0,0
3,20,45,43,446,0,0,0,0,0,0,0,1
3,20,45,54,852,0,0,0,1,0,0,0,0
3,20,45,59,11,1,0,0,0,0,0,0,0
3,20,46,1,443,0,0,1,0,0,0,0,0
3,20,46,1,617,0,1,0,0,0,0,0,0
3,20,46,3,297,1,0,0,0,0,0,0,0
3,20,46,4,165,0,0,0,0,0,0,1,0
3,20,46,4,860,1,0,0,0,0,0,0,0
3,20,46,9,31,0,0,0,0,0,0,1,0
3,20,46,10,247,0,0,1,0,0,0,0,0
3,20,46,11,521,0,0,0,0,1,0,0,0
3,20,46,21,159,0,0,0,0,0,0,1,0
3,20,46,45,55,1,0,0,0,0,0,0,0
3,20,46,46,850,0,0,0,0,0,1,0,0
3,20,46,50,325,1,0,0,0,0,0,0,0
3,20,46,52,584,0,1,0,0,0,0,0,0
3,20,46,59,418,1,0,0,0,0,0,0,0
3,20,47,0,924,0,1,0,0,0,0,0,0
3,20,47,3,704,0,0,0,0,1,0,0,0
3,20,47,6,484,0,0,1,0,0,0,0,0
4,20,53,37,294,0,0,0,0,0,1,0,0
4,20,53,56,986,1,0,0,0,0,0,0,0
4,20,53,57,855,0,0,0,0,0,1,0,0
4,20,54,7,530,1,0,0,0,0,0,0,0
4,20,54,14,242,1,0,0,0,0,0,0,0
4,20,54,16,152,1,0,0,0,0,0,0,0
4,20,54,18,61,1,0,0,0,0,0,0,0
4,20,54,18,466,1,0,0,0,0,0,0,0
4,20,54,18,524,1,0,0,0,0,0,0,0
4,20,54,20,318,1,0,0,0,0,0,0,0
4,20,54,21,997,1,0,0,0,0,0,0,0
4,20,54,25,414,1,0,0,0,0,0,0,0
4,20,54,28,600,0,0,0,0,0,1,0,0
4,20,54,28,889,1,0,0,0,0,0,0,0
4,20,54,28,947,0,0,0,0,0,1,0,0
4,20,54,30,279,1,0,0,0,0,0,0,0
4,20,54,31,727,1,0,0,0,0,0,0,0
4,20,54,32,75,1,0,0,0,0,0,0,0
4,20,54,32,828,1,0,0,0,0,0,0,0
4,20,54,33,117,0,0,0,0,0,1,0,0
4,20,54,35,608,1,0,0,0,0,0,0,0
4,20,54,35,955,1,0,0,0,0,0,0,0
4,20,54,36,361,0,0,0,0,0,1,0,0
4,20,54,38,678,0,0,0,0,0,1,0,0
4,20,54,39,490,1,0,0,0,0,0,0,0
4,20,54,40,248,1,0,0,0,0,0,0,0
4,20,54,41,472,0,0,0,0,0,1,0,0
4,20,54,45,903,0,0,0,0,0,1,0,0
4,20,54,46,136,0,0,0,0,0,1,0,0
4,20,54,46,253,0,0,0,0,0,1,0,0
4,20,54,47,185,0,0,0,0,0,1,0,0
4,20,54,48,643,0,0,0,0,0,1,0,0
4,20,54,51,208,1,0,0,0,0,0,0,0
4,20,54,55,289,0,0,0,0,0,1,0,0
4,20,55,0,995,1,0,0,0,0,0,0,0
4,20,55,1,866,1,0,0,0,0,0,0,0
4,20,55,3,28,1,0,0,0,0,0,0,0
4,20,55,3,318,0,0,0,0,0,1,0,0
4,20,55,5,292,1,0,0,0,0,0,0,0
4,20,55,5,409,1,0,0,0,0,0,0,0
4,20,55,5,583,1,0,0,0,0,0,0,0
4,20,55,5,699,0,0,0,0,0,1,0,0
4,20,55,5,757,1,0,0,0,0,0,0,0
4,20,55,6,918,0,0,0,0,0,1,0,0
4,20,55,7,964,0,0,0,0,0,1,0,0
4,20,55,8,22,0,0,0,0,0,1,0,0
4,20,55,8,80,0,0,0,0,0,1,0,0
4,20,55,10,519,0,0,0,0,0,1,0,0
4,20,55,10,577,0,0,0,0,0,1,0,0
4,20,55,11,564,0,0,0,0,0,1,0,0
4,20,55,13,190,1,0,0,0,0,0,0,0
4,20,55,13,887,0,0,0,0,0,1,0,0
4,20,55,14,120,1,0,0,0,0,0,0,0
4,20,55,14,525,1,0,0,0,0,0,0,0
4,20,55,14,931,1,0,0,0,0,0,0,0
4,20,55,15,220,0,0,0,0,0,1,0,0
4,20,55,15,800,1,0,0,0,0,0,0,0
4,20,55,15,858,0,0,0,0,0,1,0,0
4,20,55,17,248,1,0,0,0,0,0,0,0
4,20,55,17,827,0,0,0,0,0,1,0,0
4,20,55,18,1,1,0,0,0,0,0,0,0
4,20,55,18,348,1,0,0,0,0,0,0,0
4,20,55,18,696,1,0,0,0,0,0,0,0
4,20,55,18,754,0,0,0,0,0,1,0,0
4,20,55,19,101,1,0,0,0,0,0,0,0
4,20,55,19,159,1,0,0,0,0,0,0,0
4,20,55,19,738,1,0,0,0,0,0,1,0
4,20,55,19,912,1,0,0,0,0,0,0,0
4,20,55,20,491,1,0,0,0,0,0,0,0
4,20,55,21,12,1,0,0,0,0,0,0,0
4,20,55,21,244,0,0,0,0,0,1,0,0
4,20,55,21,302,0,0,0,0,0,1,0,0
4,20,55,21,593,0,0,0,0,0,1,0,0
4,20,55,23,98,0,1,0,0,0,0,0,0
4,20,55,23,445,0,0,0,0,0,1,0,0
4,20,55,24,198,1,0,0,0,0,0,0,0
4,20,55,24,661,0,0,0,0,0,1,0,0
4,20,55,25,936,1,0,0,0,0,1,0,0
4,20,55,27,268,0,0,0,0,0,0,1,0
4,20,55,27,442,1,0,0,0,0,0,0,0
4,20,55,27,673,1,0,0,0,0,0,0,0
4,20,55,28,252,1,0,0,0,0,0,0,0
4,20,55,28,310,1,1,0,0,0,0,0,0
4,20,55,28,889,0,0,0,0,0,1,0,0
4,20,55,29,411,0,0,0,0,0,1,0,0
4,20,55,29,585,0,0,0,0,0,1,0,0
4,20,55,29,990,0,1,0,0,0,0,0,0
4,20,55,30,859,1,1,0,0,0,0,0,0
4,20,55,31,322,0,1,0,0,0,0,0,0
4,20,55,31,380,0,1,0,0,0,0,0,0
4,20,55,31,723,1,0,0,0,0,0,0,0
4,20,55,33,385,1,0,0,0,0,0,0,0
4,20,55,33,614,1,0,0,0,0,0,0,0
4,20,55,34,72,1,0,0,0,0,0,0,0
4,20,55,34,473,0,1,0,0,0,0,0,0
4,20,55,34,531,0,1,0,0,0,0,0,0
4,20,55,34,588,0,0,0,0,0,1,0,0
4,20,55,34,703,0,0,1,0,0,0,0,0
4,20,55,35,218,0,1,0,0,0,0,0,0
4,20,55,35,562,1,0,0,0,0,0,0,0
4,20,55,35,676,0,1,0,0,0,0,0,0
4,20,55,36,20,0,0,0,0,0,1,0,0
4,20,55,36,135,0,1,0,0,0,0,0,0
4,20,55,36,192,0,1,0,0,0,0,0,0
4,20,55,36,307,1,0,0,0,0,0,0,0
4,20,55,36,364,0,1,0,0,0,0,0,0
4,20,55,36,593,1,0,0,0,0,0,0,0
4,20,55,37,109,0,1,0,0,0,0,0,0
4,20,55,37,338,0,1,0,0,0,0,0,0
4,20,55,37,395,1,0,0,0,0,0,0,0
4,20,55,37,567,0,1,0,0,0,0,0,0
4,20,55,38,83,1,0,0,0,0,0,0,0
4,20,55,38,197,0,1,0,0,0,0,0,0
4,20,55,38,598,0,0,0,0,0,1,0,0
4,20,55,39,114,0,1,0,0,0,0,0,0
4,20,55,39,916,0,1,0,0,0,0,0,0
4,20,55,39,973,0,0,0,0,0,1,0,0
4,20,55,40,31,0,1,0,0,0,0,0,0
4,20,55,40,775,0,1,0,0,0,0,0,0
4,20,55,41,62,0,1,0,0,0,0,0,0
4,20,55,41,978,0,1,0,0,0,0,0,0
4,20,55,42,265,0,1,0,0,0,0,0,0
4,20,55,42,437,0,1,0,0,0,0,0,0
4,20,55,42,609,0,1,0,0,0,0,0,0
4,20,55,42,789,0,1,0,0,0,0,0,0
4,20,55,43,9,0,1,0,0,0,0,0,0
4,20,55,43,181,0,1,0,0,0,0,0,0
4,20,55,43,697,0,1,0,0,0,1,0,0
4,20,55,43,812,0,0,0,0,0,0,1,0
4,20,55,43,984,0,1,0,0,0,0,0,0
4,20,55,44,213,0,1,0,0,0,0,0,0
4,20,55,45,15,0,1,0,0,0,0,0,0
4,20,55,45,72,0,1,0,0,0,0,0,0
4,20,55,45,702,0,1,0,0,0,0,0,0
4,20,55,45,989,0,1,0,0,0,0,0,0
4,20,55,46,46,1,0,0,0,0,0,0,0
4,20,55,46,161,0,1,0,0,0,0,0,0
4,20,55,46,791,1,0,0,0,0,0,0,0
4,20,55,47,134,0,1,0,0,0,0,0,0
4,20,55,47,249,1,1,0,0,0,0,0,0
4,20,55,47,478,0,0,1,0,0,0,0,0
4,20,55,47,535,1,1,0,0,0,0,0,0
4,20,55,48,857,1,0,0,0,0,0,0,0
4,20,55,48,915,0,1,1,0,0,0,0,0
4,20,55,49,552,0,1,0,0,0,0,0,0
4,20,55,51,116,0,1,0,0,0,0,0,0
4,20,55,51,405,0,1,0,0,0,0,0,0
4,20,55,51,521,0,1,0,0,0,0,0,0
4,20,55,51,926,0,0,0,0,0,1,0,0
4,20,55,53,201,0,0,0,0,0,1,0,0
4,20,55,53,317,0,0,0,0,0,0,1,0
4,20,55,53,490,0,1,0,0,0,0,0,0
4,20,55,54,243,0,1,0,0,0,0,0,0
4,20,55,54,475,0,1,0,0,0,0,0,0
4,20,55,54,822,1,0,0,0,0,0,0,0
4,20,55,55,575,0,0,0,0,0,1,0,0
4,20,55,56,444,0,1,0,0,0,0,0,0
4,20,55,57,23,0,1,0,0,0,0,0,0
4,20,55,57,197,0,1,0,0,0,0,0,0
4,20,55,57,313,0,1,0,0,0,0,0,0
4,20,55,58,645,0,1,0,0,0,0,0,0
4,20,56,0,614,0,0,0,0,0,1,0,0
4,20,56,0,730,0,0,1,0,0,0,0,0
4,20,56,0,788,0,1,0,0,0,0,0,0
4,20,56,1,172,0,1,0,0,0,0,0,0
4,20,56,1,687,0,0,0,0,0,0,0,1
4,20,56,1,947,0,1,0,0,0,0,0,0
4,20,56,2,120,0,0,0,0,0,0,1,0
4,20,56,3,234,0,0,1,0,0,0,0,0
4,20,56,3,568,0,1,0,0,0,0,0,0
4,20,56,4,32,0,1,0,0,0,0,0,0
4,20,56,4,437,0,1,0,0,0,0,0,0
4,20,56,7,158,0,0,0,0,0,1,0,0
4,20,56,7,216,0,1,0,0,0,0,0,0
4,20,56,7,564,0,0,0,0,0,0,0,1
4,20,56,8,27,0,0,0,0,0,1,0,0
4,20,56,10,692,0,1,0,0,0,0,0,0
4,20,56,12,82,0,1,0,0,0,0,0,0
4,20,56,15,615,0,1,0,0,0,0,0,0
4,20,56,15,731,0,0,1,0,0,0,0,0
4,20,56,16,715,1,0,0,0,0,0,0,0
4,20,56,17,874,0,0,1,0,0,0,0,0
4,20,56,18,800,0,1,0,0,0,0,0,0
4,20,56,21,59,0,1,0,0,0,0,0,0
4,20,56,21,291,0,1,0,0,0,0,0,0
4,20,56,21,928,1,0,0,0,0,0,0,0
4,20,56,22,333,0,1,0,0,0,0,0,0
4,20,56,22,391,0,1,0,0,0,0,0,0
4,20,56,22,797,1,1,0,0,0,0,0,0
4,20,56,23,549,0,0,0,0,0,1,0,0
4,20,56,28,73,0,0,0,1,0,0,0,0
4,20,56,28,704,0,1,0,0,0,0,0,1
4,20,56,29,225,0,1,0,0,0,0,0,0
4,20,56,29,862,1,0,0,0,0,0,0,0
4,20,56,30,152,0,0,0,0,0,0,1,0
4,20,56,32,237,0,0,0,1,0,0,0,0
4,20,56,35,249,0,0,0,0,0,0,0,1
4,20,56,37,855,0,0,0,0,1,0,0,0
4,20,56,38,955,0,0,0,0,0,1,0,0
4,20,56,41,273,0,0,0,0,0,0,0,1
4,20,56,41,795,1,0,0,0,0,0,0,0
4,20,56,42,86,0,1,0,0,0,0,0,0
4,20,56,42,202,0,1,0,0,0,0,0,0
4,20,56,45,36,0,0,0,0,0,0,1,0
4,20,56,45,94,0,1,0,0,0,0,0,0
4,20,56,47,776,0,0,0,0,1,0,0,0
4,20,56,55,326,1,0,0,0,0,0,0,0
4,20,56,56,661,0,0,0,0,0,1,0,0
4,20,56,58,579,0,0,0,0,0,0,0,1
4,20,56,59,803,0,0,1,0,0,0,0,0
4,20,57,4,931,0,0,0,0,0,1,0,0
4,20,57,6,155,0,1,0,0,0,0,0,0
4,20,57,8,836,0,1,0,0,0,0,0,0
4,20,57,9,885,0,0,0,0,0,0,1,0
4,20,57,11,750,0,0,0,0,0,1,0,0
4,20,57,15,189,0,1,0,0,0,0,0,0
4,20,57,16,351,0,1,0,0,0,0,0,0
4,20,57,18,147,1,0,0,0,0,0,0,0
4,20,57,18,610,1,0,0,0,0,0,0,0
4,20,57,20,348,0,0,0,0,0,1,0,0
4,20,57,22,27,0,0,0,1,0,0,0,0
4,20,57,22,664,0,1,0,0,0,0,0,0
4,20,57,24,865,0,1,0,0,0,0,0,0
4,20,57,25,560,0,0,0,0,0,0,0,1
4,20,57,26,255,0,0,0,0,0,0,1,0
4,20,57,32,337,0,0,0,0,1,0,0,0
4,20,57,41,687,0,0,1,0,0,0,0,0
4,20,57,55,565,0,1,0,0,0,0,0,0
4,20,57,56,203,0,1,0,0,0,0,0,0
4,20,57,56,725,1,0,0,0,0,0,0,0
4,20,57,58,756,0,0,0,0,0,0,1,0
4,20,57,58,814,0,1,0,0,0,0,0,0
4,20,58,2,759,0,0,1,0,0,0,0,0
4,20,58,4,384,1,0,0,0,0,0,0,0
4,20,58,4,674,0,0,1,0,0,0,0,0
